date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,ETHUSDT_position,ETHUSDT_price,init,total_asset,pnl,return
2021-01-19,0,0.5504781302104831,0.0,0.00802,0.0,1365.36,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-20,0,-0.015778862173411595,0.0,0.0078,0.0,1376.99,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-21,2,1.4438403126554036,0.0,0.0067,0.0,1110.96,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-22,0,0.6185718072473845,0.0,0.00711,0.0,1232.62,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-23,2,2.0740891037913474,0.0,0.00767,0.0,1233.6,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-24,-1,-1.0568328922423924,-14945421.798631044,0.00747,80.1734284391307,1392.51,200000,223284.6016715478,23284.601671547804,1.116423008357739
2021-01-25,-1,-1.048391734770414,-14945421.798631044,0.00707,80.1734284391307,1317.88,200000,211323.08998768305,11323.089987683052,1.0566154499384153
2021-01-26,-2,-1.5264669282577323,0.0,0.00707,0.0,1365.97,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-01-27,0,-0.26577159811640766,0.0,0.00687,0.0,1239.03,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-01-28,2,1.2213846010802536,0.0,0.008,0.0,1329.69,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-01-29,2,1.821437948167429,0.0,0.00866,0.0,1379.5,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-01-30,2,2.0315607207859827,0.0,0.00892,0.0,1378.05,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-01-31,2,1.9692210458559594,0.0,0.00865,0.0,1312.55,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-01,0,0.30145520776693374,0.0,0.00812,0.0,1374.17,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-02,0,0.17635984658968756,0.0,0.00887,0.0,1511.87,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-03,0,0.7988089534528499,0.0,0.01025,0.0,1664.49,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-04,2,1.683368456573816,0.0,0.01052,0.0,1595.67,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-05,2,1.7729046399938608,0.0,0.01158,0.0,1719.19,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-06,0,0.5908686297010687,0.0,0.01047,0.0,1676.35,200000,227134.96760022567,27134.967600225675,1.1356748380011283
2021-02-07,1,1.0791502581730734,-10836591.965659622,0.01048,70.46790422066793,1611.62,200000,227134.9676002257,27134.967600225704,1.1356748380011286
2021-02-08,2,2.085876385289685,0.0,0.01252,0.0,1750.15,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-09,2,3.6349991231495458,0.0,0.01739,0.0,1769.13,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-10,2,2.1704681531997023,0.0,0.01547,0.0,1740.78,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-11,2,2.0195237918723072,0.0,0.01638,0.0,1785.62,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-12,2,2.059881469550669,0.0,0.01798,0.0,1840.26,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-13,2,2.498997126349741,0.0,0.02078,0.0,1814.96,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-14,2,2.3373237553888084,0.0,0.02193,0.0,1800.42,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-15,2,1.4684662317355164,0.0,0.01918,0.0,1779.25,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-16,2,1.2233035128677232,0.0,0.0188,0.0,1781.99,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-17,1,1.0531591480134437,-6207353.458747593,0.01929,64.72844088224159,1849.88,200000,239479.69643848215,39479.69643848215,1.1973984821924106
2021-02-18,2,1.2080304732555098,0.0,0.02143,0.0,1939.61,200000,246955.3498398385,46955.34983983851,1.2347767491991926
2021-02-19,0,0.982213381843171,0.0,0.02108,0.0,1955.0,200000,246955.3498398385,46955.34983983851,1.2347767491991926
2021-02-20,2,1.2061929975961456,0.0,0.02213,0.0,1913.0,200000,246955.3498398385,46955.34983983851,1.2347767491991926
2021-02-21,1,1.0691677303124671,-5554551.2784489095,0.02223,63.86126665731551,1933.53,200000,246955.3498398385,46955.34983983851,1.2347767491991926
2021-02-22,1,0.8651056773434329,-5554551.2784489095,0.01997,63.86126665731551,1777.58,200000,224442.89941533562,24442.899415335618,1.122214497076678
2021-02-23,1,0.36521530187907786,-5554551.2784489095,0.01633,63.86126665731551,1577.89,200000,191471.87642298226,-8528.123577017745,0.9573593821149112
2021-02-24,1,0.3809446386794194,-5554551.2784489095,0.01709,63.86126665731551,1623.39,200000,198599.0230275113,-1400.9769724886864,0.9929951151375566
2021-02-25,1,0.919122532454389,-5554551.2784489095,0.01726,63.86126665731551,1481.75,200000,190497.98693550544,-9502.01306449456,0.9524899346775272
2021-02-26,1,1.1160894213556012,-5554551.2784489095,0.0174,63.86126665731551,1444.59,200000,188902.53944550242,-11097.460554497578,0.9445126972275121
2021-02-27,2,2.6821635799323027,0.0,0.02175,0.0,1458.13,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-02-28,2,2.95172527333231,0.0,0.02342,0.0,1419.18,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-01,2,1.753028881693776,0.0,0.02334,0.0,1569.86,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-02,2,1.6750893139797094,0.0,0.02249,0.0,1486.78,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-03,2,1.7711187769864936,0.0,0.02477,0.0,1567.69,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-04,2,1.8778647069941088,0.0,0.02562,0.0,1539.23,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-05,2,2.307959619155413,0.0,0.02889,0.0,1528.31,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-06,2,1.5632723086034197,0.0,0.02892,0.0,1650.35,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-07,0,0.9939048348155587,0.0,0.028,0.0,1726.16,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-08,1,1.0219539869228476,-4511314.247619429,0.03044,74.91048653025638,1833.18,200000,274648.8113950708,74648.8113950708,1.373244056975354
2021-03-09,2,1.3042436129211143,0.0,0.03332,0.0,1870.51,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-10,2,1.2144563836550368,0.0,0.0322,0.0,1795.12,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-11,2,1.419254743762836,0.0,0.03468,0.0,1825.78,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-12,2,2.418825431116098,0.0,0.04197,0.0,1766.1,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-13,2,2.124649550940672,0.0,0.04653,0.0,1922.35,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-14,2,2.6547231838676124,0.0,0.05433,0.0,1848.1,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-15,2,2.619741532226115,0.0,0.05877,0.0,1793.48,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-16,2,1.8398811461594498,0.0,0.05398,0.0,1805.12,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-17,2,1.3374776330880962,0.0,0.0507,0.0,1823.58,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-18,2,1.2910697076901856,0.0,0.0503,0.0,1776.08,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-19,2,1.4491583601973217,0.0,0.05486,0.0,1809.1,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-20,2,1.6593649797992118,0.0,0.0598,0.0,1806.1,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-21,2,2.4293258892254745,0.0,0.07533,0.0,1782.98,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-22,2,2.3507118179165953,0.0,0.07739,0.0,1680.97,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-23,2,1.940143612753005,0.0,0.07573,0.0,1668.08,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-24,2,1.731932282483404,0.0,0.07258,0.0,1581.84,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-25,2,1.273743718192168,0.0,0.06771,0.0,1585.74,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-26,1,1.0117349553690944,-2042192.3427447684,0.06974,83.83514279332965,1698.84,200000,284844.98796604027,84844.98796604027,1.4242249398302014
2021-03-27,2,1.9320791554558288,0.0,0.09207,0.0,1712.63,200000,329291.05636041093,129291.05636041093,1.6464552818020546
2021-03-28,2,1.6229816567020958,0.0,0.08853,0.0,1687.01,200000,329291.05636041093,129291.05636041093,1.6464552818020546
2021-03-29,1,1.1097474874277602,-1893347.8401587566,0.08696,90.62690763686905,1816.74,200000,329291.05636041093,129291.05636041093,1.6464552818020546
2021-03-30,2,1.2014975367092586,0.0,0.09202,0.0,1840.46,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-03-31,0,0.509555646774852,0.0,0.08345,0.0,1919.37,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-01,0,0.1090846610396293,0.0,0.0794,0.0,1968.05,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-02,0,-0.30364897238742244,0.0,0.07996,0.0,2133.69,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-03,0,-0.37136800217230276,0.0,0.0752,0.0,2008.52,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-04,0,-0.4750105911790076,0.0,0.07657,0.0,2075.69,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-05,0,-0.724523198540192,0.0,0.07465,0.0,2107.38,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-06,-1,-1.1853732972200621,2443553.8910193597,0.0689,-79.70839220117028,2112.21,200000,336721.72618246777,136721.72618246777,1.6836086309123388
2021-04-07,-2,-1.4210000352459309,0.0,0.06177,0.0,1963.47,200000,342288.4391694338,142288.43916943378,1.711442195847169
2021-04-08,-1,-1.0478821963141751,2379978.0223156293,0.07191,-82.26268209180512,2080.46,200000,342288.4391694338,142288.43916943378,1.711442195847169
2021-04-09,-2,-1.3196360759212244,0.0,0.0676,0.0,2066.87,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-10,-2,-1.4473285028095964,0.0,0.06543,0.0,2133.49,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-11,-2,-1.4274344494260551,0.0,0.0635,0.0,2151.36,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-12,-2,-1.3500526209908954,0.0,0.06171,0.0,2137.69,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-13,-2,-1.4518801016354883,0.0,0.06128,0.0,2299.19,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-14,0,-0.9354190639051724,0.0,0.07307,0.0,2432.6,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-15,0,-0.9237522708518073,0.0,0.07392,0.0,2514.04,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-16,-1,-1.006541750542932,2570798.7900218475,0.06835,-72.52910932896071,2422.67,200000,351428.1945959865,151428.1945959865,1.7571409729799325
2021-04-17,-1,-0.7015198504157023,2570798.7900218475,0.06977,-72.52910932896071,2317.6,200000,347458.0953606237,147458.09536062367,1.7372904768031183
2021-04-18,-1,-1.1047531053100406,2570798.7900218475,0.06052,-72.52910932896071,2235.64,200000,317733.7207523199,117733.7207523199,1.5886686037615996
2021-04-19,-2,-1.5537555143577595,0.0,0.05361,0.0,2161.12,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-20,-2,-1.6809642336262998,0.0,0.0556,0.0,2330.03,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-21,-2,-1.9155465626063604,0.0,0.05181,0.0,2357.06,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-22,-2,-1.8518737994550898,0.0,0.0508,0.0,2397.94,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-23,-2,-1.8053438945746936,0.0,0.04839,0.0,2367.39,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-24,-2,-1.8378878234996567,0.0,0.04273,0.0,2213.35,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-25,-2,-1.7561231762081553,0.0,0.0434,0.0,2320.49,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-26,0,-0.6799152767780647,0.0,0.05946,0.0,2532.6,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-27,0,-0.18953416119776265,0.0,0.06797,0.0,2666.13,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-28,0,-0.689419009081839,0.0,0.06295,0.0,2748.24,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-29,0,-0.8307249144487165,0.0,0.06065,0.0,2757.04,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-04-30,0,-0.304455615478035,0.0,0.06589,0.0,2772.42,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-01,0,-0.04454731988985487,0.0,0.07209,0.0,2944.77,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-02,0,-0.13839086370669526,0.0,0.07056,0.0,2949.56,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-03,-2,-1.2371705897131582,0.0,0.06767,0.0,3431.04,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-04,-2,-1.5891647626183611,0.0,0.05819,0.0,3239.01,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-05,-2,-1.5557014379427985,0.0,0.06199,0.0,3524.26,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-06,-2,-1.6596618351123953,0.0,0.05798,0.0,3489.73,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-07,-2,-1.6020531986755011,0.0,0.0579,0.0,3479.53,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-08,-2,-2.022857569828968,0.0,0.05669,0.0,3910.26,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-09,-2,-1.8436456930128302,0.0,0.05555,0.0,3923.95,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-10,-2,-2.069896342448327,0.0,0.04735,0.0,3945.88,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-11,-2,-1.7453457314634924,0.0,0.05076,0.0,4173.45,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-12,-2,-1.7649573079218566,0.0,0.04163,0.0,3823.21,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-13,-2,-1.4654927324953104,0.0,0.0423,0.0,3717.91,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-14,-2,-1.2089871527986547,0.0,0.04888,0.0,4075.01,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-15,0,-0.44766405481953686,0.0,0.05697,0.0,3646.68,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-16,0,-0.5607662897489969,0.0,0.05263,0.0,3582.1,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-17,0,-0.5495970458095375,0.0,0.04721,0.0,3282.51,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-18,0,0.7761530449591673,0.0,0.06791,0.0,3375.07,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-19,0,0.9145969941814424,0.0,0.0502,0.0,2438.92,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-20,0,0.331902702221546,0.0,0.04892,0.0,2768.62,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-21,0,-0.06496015047260797,0.0,0.03814,0.0,2430.98,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-22,0,-0.11284629306628643,0.0,0.03476,0.0,2294.87,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-23,0,-0.8657427854983731,0.0,0.02663,0.0,2096.39,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-24,0,-0.39456349033827587,0.0,0.03666,0.0,2648.43,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-25,0,-0.47016630847152563,0.0,0.0364,0.0,2705.11,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-26,0,0.7167415749766202,0.0,0.04797,0.0,2884.94,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-27,2,1.728602068894633,0.0,0.05445,0.0,2742.23,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-28,2,1.3917944267546827,0.0,0.0467,0.0,2412.1,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-29,1,1.1724790772699951,-4260835.023192808,0.04346,81.26240383192442,2278.74,200000,370351.78021591884,170351.78021591884,1.8517589010795943
2021-05-30,1,0.9288572600430588,-4260835.023192808,0.0444,81.26240383192442,2385.98,200000,383071.5453246557,183071.54532465572,1.9153577266232786
2021-05-31,1,0.3754155932671487,-4260835.023192808,0.04622,81.26240383192442,2706.15,200000,416844.0489017338,216844.04890173383,2.084220244508669
2021-06-01,0,0.15179534663386013,0.0,0.04387,0.0,2634.57,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-02,0,-0.11041666720772983,0.0,0.0438,0.0,2706.22,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-03,0,0.10509242969894295,0.0,0.04846,0.0,2857.25,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-04,0,-0.2998712854670529,0.0,0.04314,0.0,2689.51,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-05,0,-0.496544143470387,0.0,0.04112,0.0,2627.73,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-06,0,-0.7348533546274216,0.0,0.04114,0.0,2711.92,200000,343183.1214199142,143183.12141991418,1.715915607099571
2021-06-07,-1,-1.0220319501580495,4626356.449446133,0.03709,-66.19917081458964,2592.05,200000,343183.1214199141,143183.12141991412,1.7159156070995705
2021-06-08,-1,-0.9492960654373492,4626356.449446133,0.03589,-66.19917081458964,2507.23,200000,332016.4800120853,132016.4800120853,1.6600824000604264
2021-06-09,-1,-0.5002031574922803,4626356.449446133,0.0394,-66.19917081458964,2610.18,200000,355070.19578500325,155070.19578500325,1.7753509789250161
2021-06-10,-1,-0.8291641059432089,4626356.449446133,0.03544,-66.19917081458964,2471.09,200000,327542.1815765953,127542.18157659529,1.6377109078829766
2021-06-11,-1,-0.7095867235479533,4626356.449446133,0.03423,-66.19917081458964,2354.01,200000,314193.6913537933,114193.69135379331,1.5709684567689666
2021-06-12,-1,-1.1499555885191137,4626356.449446133,0.03268,-66.19917081458964,2370.74,200000,308130.3509848799,108130.35098487989,1.5406517549243994
2021-06-13,-1,-1.0639720748542347,4626356.449446133,0.03505,-66.19917081458964,2509.33,200000,328269.35885326116,128269.35885326116,1.6413467942663058
2021-06-14,-1,-0.8470038440487765,4626356.449446133,0.03741,-66.19917081458964,2580.77,200000,343916.8288369484,143916.82883694838,1.719584144184742
2021-06-15,-1,-0.6471510878589214,4626356.449446133,0.03757,-66.19917081458964,2543.54,200000,342192.45073943253,142192.45073943253,1.7109622536971627
2021-06-16,0,0.31036971358282156,0.0,0.03875,0.0,2367.89,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-17,0,0.04914082515333812,0.0,0.03733,0.0,2373.28,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-18,0,0.15498486322036736,0.0,0.03503,0.0,2234.09,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-19,0,0.914049531528062,0.0,0.03531,0.0,2164.67,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-20,0,0.45586853165605656,0.0,0.03531,0.0,2243.47,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-21,-1,-1.046603503847767,5982540.365373789,0.0268,-85.03470280511569,1885.49,200000,320664.1635840351,120664.16358403512,1.6033208179201757
2021-06-22,-2,-1.8471903975272532,0.0,0.0248,0.0,1879.28,200000,332101.1788103629,132101.17881036288,1.6605058940518145
2021-06-23,0,-0.20637931427851722,0.0,0.02901,0.0,1968.14,200000,332101.1788103629,132101.17881036288,1.6605058940518145
2021-06-24,0,-0.5108430978872642,0.0,0.02866,0.0,1989.52,200000,332101.1788103629,132101.17881036288,1.6605058940518145
2021-06-25,0,-0.708978913255957,0.0,0.02563,0.0,1808.82,200000,332101.1788103629,132101.17881036288,1.6605058940518145
2021-06-26,-1,-1.1625296226206527,6634062.700966098,0.02503,-90.75588061322524,1829.64,200000,332101.1788103629,132101.17881036288,1.6605058940518145
2021-06-27,-2,-1.4116866037494802,0.0,0.02646,0.0,1982.28,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-06-28,-2,-1.7409546633358068,0.0,0.02673,0.0,2084.41,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-06-29,0,-0.5287287037303958,0.0,0.03028,0.0,2165.33,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-06-30,-2,-1.441999713891396,0.0,0.02937,0.0,2275.68,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-01,-2,-1.4349345530958522,0.0,0.02681,0.0,2106.41,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-02,-2,-1.5807573736321114,0.0,0.02664,0.0,2154.13,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-03,-2,-1.2112704553238216,0.0,0.02826,0.0,2226.99,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-04,-2,-1.2076123172951334,0.0,0.02911,0.0,2322.69,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-05,-2,-1.2421170162460566,0.0,0.02702,0.0,2196.53,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-06,0,-0.9526605346295617,0.0,0.02924,0.0,2322.5,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-07,0,-0.024037580612845853,0.0,0.03168,0.0,2316.57,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-08,0,-0.07030090872168789,0.0,0.02861,0.0,2116.33,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-09,0,-0.18933729690922835,0.0,0.0285,0.0,2146.99,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-10,0,0.005312479555268091,0.0,0.02813,0.0,2110.69,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-11,2,1.2415345392634276,0.0,0.03042,0.0,2140.45,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-12,1,1.0391604584098988,-5857720.173481617,0.02872,82.80930279998427,2031.58,200000,336467.44676478405,136467.44676478405,1.6823372338239202
2021-07-13,2,1.2805128181858747,0.0,0.02762,0.0,1940.15,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-14,0,0.418282792404645,0.0,0.02708,0.0,1994.58,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-15,0,-0.420723812749158,0.0,0.02492,0.0,1919.51,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-16,-2,-1.5614025680329324,0.0,0.02277,0.0,1876.26,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-17,-2,-1.2700735316738445,0.0,0.02324,0.0,1899.59,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-18,0,0.9395840632641741,0.0,0.02615,0.0,1891.64,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-19,-1,-1.1695379159647614,7576194.100739604,0.02228,-92.81070008438768,1818.73,200000,337595.2091289568,137595.20912895678,1.6879760456447839
2021-07-20,-2,-1.7989461015863384,0.0,0.02074,0.0,1786.03,200000,346227.63815133634,146227.63815133634,1.7311381907566816
2021-07-21,-2,-1.6402175539150023,0.0,0.0231,0.0,1995.5,200000,346227.63815133634,146227.63815133634,1.7311381907566816
2021-07-22,0,-0.6420029103868794,0.0,0.02514,0.0,2024.56,200000,346227.63815133634,146227.63815133634,1.7311381907566816
2021-07-23,-1,-1.125502220327404,6823564.015595907,0.02537,-81.49408924357687,2124.25,200000,346227.63815133634,146227.63815133634,1.7311381907566816
2021-07-24,-1,-1.1545753220821817,6823564.015595907,0.02589,-81.49408924357687,2184.75,200000,354706.2838386826,154706.28383868258,1.7735314191934128
2021-07-25,0,-0.16164687011245824,0.0,0.02795,0.0,2189.79,200000,333963.96560012293,133963.96560012293,1.6698198280006147
