date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-07-25,0,-0.6185833209543302,0.0,139.6,0.0,6.127,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-26,0,-0.0752985302415352,0.0,142.17,0.0,5.638,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-27,0,-0.30555713282938196,0.0,146.04,0.0,5.968,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-28,0,0.08446669283661651,0.0,152.63,0.0,5.805,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-29,0,0.25744188628680176,0.0,164.24,0.0,6.036,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-30,0,0.3108533682843901,0.0,165.36,0.0,5.98,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-07-31,0,0.002809222519798985,0.0,163.77,0.0,6.102,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-01,0,0.24623255641647404,0.0,160.19,0.0,5.75,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-02,0,0.15455804004627305,0.0,161.75,0.0,5.825,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-03,0,-0.3362715926801791,0.0,156.41,0.0,5.915,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-04,0,-0.30300728422919276,0.0,161.58,0.0,6.069,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-05,-2,-1.4159976342099923,0.0,164.41,0.0,7.135,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-06,0,-0.9585958018658863,0.0,167.19,0.0,6.887,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-07,0,-0.8295610986099987,0.0,170.34,0.0,6.936,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-08,0,-0.5525615669727021,0.0,161.62,0.0,6.408,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-09,0,0.048520425308862275,0.0,179.06,0.0,6.767,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-10,0,-0.40391639789536055,0.0,175.82,0.0,6.938,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-11,0,-0.3013877071807269,0.0,181.49,0.0,7.152,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-12,0,0.5804059165747949,0.0,180.2,0.0,6.772,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-13,2,1.6632941530646916,0.0,204.6,0.0,7.162,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-14,0,0.9764313062636654,0.0,199.02,0.0,7.217,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-15,2,1.6643185188362792,0.0,215.87,0.0,7.462,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-16,0,-0.01785649120432067,0.0,200.98,0.0,7.605,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-17,0,0.9030202534579244,0.0,194.76,0.0,6.98,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-18,2,2.2312552304476796,0.0,209.79,0.0,6.843,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-19,2,1.9734119727643245,0.0,220.09,0.0,7.151,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-20,2,2.1242657610056814,0.0,232.73,0.0,7.276,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-21,2,2.0375534594386133,0.0,237.27,0.0,7.264,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-22,2,2.287618548141094,0.0,255.26,0.0,7.341,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-23,2,1.8809313544983521,0.0,270.58,0.0,7.829,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-24,2,1.7668057914222395,0.0,248.16,0.0,7.057,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-25,2,1.8995475458192879,0.0,264.46,0.0,7.207,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-26,2,1.4471324518265363,0.0,232.1,0.0,6.525,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-27,1,1.1531812525830318,-505.88624408132694,242.3,17634.331310733065,6.951,200000,245152.47388181105,45152.47388181105,1.2257623694090554
2021-08-28,1,0.8885646350825578,-505.88624408132694,236.4,17634.331310733065,6.918,200000,241585.81210847705,41585.812108477054,1.2079290605423854
2021-08-29,1,0.4092823570542966,-505.88624408132694,225.3,17634.331310733065,6.914,200000,235899.93747393135,35899.93747393135,1.1794996873696568
2021-08-30,1,0.4192115085903188,-505.88624408132694,216.6,17634.331310733065,6.583,200000,225661.7634865712,25661.763486571203,1.128308817432856
2021-08-31,1,0.5395249256657341,-505.88624408132694,223.7,17634.331310733065,6.661,200000,230629.03366178577,30629.03366178577,1.1531451683089289
2021-09-01,1,0.4708104069752703,-505.88624408132694,238.9,17634.331310733065,7.109,200000,246218.68499903037,46218.684999030374,1.231093424995152
2021-09-02,1,0.5385945949301101,-505.88624408132694,239.0,17634.331310733065,7.024,200000,244770.3554620262,44770.3554620262,1.223851777310131
2021-09-03,1,0.4921961374537299,-505.88624408132694,247.5,17634.331310733065,7.256,200000,253161.55340080755,53161.55340080755,1.2658077670040377
2021-09-04,0,0.18796399261150687,0.0,251.8,0.0,7.517,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-05,0,-0.5181629727923023,0.0,264.4,0.0,8.188,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-06,-2,-2.7728275868228134,0.0,255.7,0.0,9.215,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-07,-2,-1.7938635501734077,0.0,207.3,0.0,7.032,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-08,-2,-1.6383803115386835,0.0,201.7,0.0,6.813,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-09,-2,-1.7128966425575696,0.0,202.5,0.0,6.988,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-10,-2,-1.220033092808282,0.0,192.9,0.0,6.455,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-11,-1,-1.026508849143711,618.1797055092961,194.1,-18602.89625416347,6.45,200000,239977.36167870875,39977.36167870875,1.1998868083935437
2021-09-12,-1,-0.6390839948189575,618.1797055092961,203.5,-18602.89625416347,6.588,200000,248355.45059357068,48355.450593570684,1.2417772529678535
2021-09-13,0,-0.09742062197492571,0.0,196.6,0.0,6.125,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-14,0,-0.12636936989191533,0.0,205.7,0.0,6.466,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-15,0,-0.6784935716234013,0.0,209.0,0.0,6.867,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-16,0,-0.17896166987459244,0.0,208.3,0.0,6.653,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-17,0,0.008725008165320068,0.0,199.3,0.0,6.319,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-18,0,-0.07814972816362378,0.0,199.4,0.0,6.367,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-19,0,0.1291094032235323,0.0,192.9,0.0,6.099,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-20,0,0.9192812937176376,0.0,170.1,0.0,5.157,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-21,0,0.07399456093399215,0.0,157.4,0.0,5.016,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-22,0,0.22702899763708073,0.0,175.5,0.0,5.575,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-23,0,0.9341959362088692,0.0,184.7,0.0,5.707,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-24,0,0.7467014986620458,0.0,165.5,0.0,5.181,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-25,0,0.9817551627090159,0.0,164.4,0.0,5.098,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-26,0,0.5635754237080866,0.0,162.0,0.0,5.099,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-27,0,-0.0341069954826065,0.0,153.7,0.0,4.924,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-28,0,0.07369934882427834,0.0,147.3,0.0,4.69,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-29,0,0.19245459249001517,0.0,152.6,0.0,4.827,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-09-30,2,1.7823423065348265,0.0,166.0,0.0,5.048,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-01,-2,-2.6275357605047702,0.0,176.8,0.0,5.983,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-02,-2,-2.34361173737695,0.0,177.8,0.0,6.051,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-03,-2,-2.164371615629161,0.0,178.2,0.0,6.123,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-04,-2,-1.9515564096870486,0.0,174.2,0.0,6.02,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-05,-2,-2.6554580426158547,0.0,182.5,0.0,6.729,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-06,-2,-1.339044822166495,0.0,185.1,0.0,6.417,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-07,-1,-1.0923880634547476,614.1278306879819,189.2,-17842.90318890758,6.512,200000,232385.97113233234,32385.971132332343,1.1619298556616617
2021-10-08,-1,-0.8494332654166887,614.1278306879819,189.5,-17842.90318890758,6.463,200000,231695.90722528228,31695.90722528228,1.1584795361264115
2021-10-09,-2,-1.5064152998412406,0.0,193.7,0.0,6.94,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-10,0,-0.8982683579010893,0.0,182.3,0.0,6.327,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-11,0,-0.335880246329101,0.0,183.0,0.0,6.167,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-12,0,0.22234687989890128,0.0,180.7,0.0,5.915,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-13,0,0.016936822217502034,0.0,183.3,0.0,6.09,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-14,0,0.49302749066699775,0.0,186.7,0.0,6.071,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-15,0,0.6939982008098222,0.0,194.0,0.0,6.271,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-16,0,0.7823373581655816,0.0,190.4,0.0,6.144,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-17,0,0.9312423874142157,0.0,186.1,0.0,5.966,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-18,2,1.4178614261472615,0.0,186.8,0.0,5.848,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-19,2,1.8125384269117162,0.0,194.1,0.0,5.933,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-20,2,1.656469614235155,0.0,201.7,0.0,6.23,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-21,2,1.7189415247351307,0.0,196.7,0.0,5.986,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-22,0,-0.5220998107002034,0.0,195.3,0.0,6.667,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-23,0,0.047750338412537195,0.0,197.7,0.0,6.534,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-24,0,0.7343554822273014,0.0,202.7,0.0,6.443,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-25,0,0.12184203149214935,0.0,208.5,0.0,6.802,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-26,-2,-1.5308132560629886,0.0,198.5,0.0,7.018,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-27,-2,-1.329392060520021,0.0,175.4,0.0,6.155,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-28,-2,-1.3028285498374534,0.0,183.5,0.0,6.455,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-29,-2,-2.1778621135847245,0.0,187.7,0.0,6.999,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-30,-2,-3.1960631839051183,0.0,183.7,0.0,8.208,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-10-31,-2,-1.2680524235436534,0.0,192.7,0.0,7.22,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-11-01,-2,-1.4207066739367544,0.0,189.1,0.0,7.311,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-11-02,-1,-1.1548873395468737,592.8514704125159,200.1,-15568.186250596384,7.62,200000,237259.15845908888,37259.15845908888,1.1862957922954445
2021-11-03,-1,-0.7232212143823206,592.8514704125159,201.9,-15568.186250596384,7.408,200000,235025.83562070498,35025.83562070498,1.175129178103525
2021-11-04,-1,-1.1396893382438462,592.8514704125159,198.7,-15568.186250596384,7.715,200000,237908.144094318,37908.144094318006,1.18954072047159
2021-11-05,-1,-1.045174292028066,592.8514704125159,194.4,-15568.186250596384,7.562,200000,232976.95027520295,32976.95027520295,1.1648847513760148
2021-11-06,-1,-0.9865015650341771,592.8514704125159,191.1,-15568.186250596384,7.472,200000,229619.40366028796,29619.403660287964,1.1480970183014398
2021-11-07,-1,-0.75264585509453,592.8514704125159,193.9,-15568.186250596384,7.453,200000,230983.59223868168,30983.592238681682,1.1549179611934084
2021-11-08,-1,-0.35537127888174563,592.8514704125159,211.9,-15568.186250596384,7.869,200000,248131.28418635507,48131.28418635507,1.2406564209317754
2021-11-09,0,0.7758986651154048,0.0,234.5,0.0,7.911,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-10,0,0.9355172853710205,0.0,217.0,0.0,7.324,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-11,2,1.6241251793291482,0.0,231.7,0.0,7.36,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-12,2,1.3165774261752503,0.0,221.3,0.0,7.176,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-13,2,1.7105485696555331,0.0,228.9,0.0,7.186,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-14,2,1.8264086265185993,0.0,229.0,0.0,7.047,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-15,2,1.7662020473079232,0.0,224.5,0.0,6.798,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-16,2,1.2045051165884642,0.0,198.5,0.0,6.252,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-17,0,0.16876757676311302,0.0,189.3,0.0,6.589,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-18,0,0.3546760882823638,0.0,175.7,0.0,5.976,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-19,0,0.43146430280787684,0.0,189.3,0.0,6.342,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-20,0,0.006759075722650018,0.0,193.7,0.0,6.711,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-21,0,0.06080480214806894,0.0,207.2,0.0,7.106,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-22,0,0.5087219511589544,0.0,198.0,0.0,6.509,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-23,0,-0.8142578038209836,0.0,187.5,0.0,6.868,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-24,0,0.6225310226104654,0.0,204.2,0.0,6.615,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-25,0,-0.29260367526612285,0.0,214.7,0.0,7.393,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-26,0,-0.9064639412090096,0.0,183.6,0.0,6.539,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-27,-1,-1.1596181704300272,606.895312707845,182.4,-16921.079950765965,6.542,200000,221395.41007582188,21395.410075821885,1.1069770503791094
2021-11-28,-2,-1.671018425130708,0.0,178.6,0.0,6.608,200000,224818.40354086223,24818.40354086223,1.1240920177043112
2021-11-29,-2,-1.3542687234870638,0.0,181.9,0.0,6.657,200000,224818.40354086223,24818.40354086223,1.1240920177043112
2021-11-30,-2,-1.2851091759808322,0.0,180.0,0.0,6.614,200000,224818.40354086223,24818.40354086223,1.1240920177043112
2021-12-01,-1,-1.114431097158677,630.8036014053374,178.2,-17227.463872863005,6.525,200000,224818.40354086223,24818.40354086223,1.1240920177043112
2021-12-02,-1,-0.8673013839491079,630.8036014053374,176.0,-17227.463872863005,6.375,200000,220846.51603684103,20846.51603684103,1.1042325801842052
2021-12-03,-1,-0.993507959247093,630.8036014053374,167.2,-17227.463872863005,6.151,200000,211436.49243695274,11436.492436952743,1.0571824621847636
2021-12-04,-1,-0.5937706784271858,630.8036014053374,142.6,-17227.463872863005,5.131,200000,178346.7106920612,-21653.2893079388,0.891733553460306
2021-12-05,0,-0.13083626696545783,0.0,134.5,0.0,4.739,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-06,0,0.30652380996070727,0.0,137.4,0.0,4.778,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-07,0,0.9273074697370559,0.0,138.2,0.0,4.681,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-08,2,1.2849059375298295,0.0,147.6,0.0,4.918,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-09,2,1.839243442115247,0.0,136.0,0.0,4.405,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-10,2,1.8060320352026171,0.0,133.0,0.0,4.265,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-11,2,1.9048394295284277,0.0,140.6,0.0,4.427,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-12,2,1.500775508141219,0.0,138.2,0.0,4.422,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-13,2,1.8816589189302402,0.0,126.4,0.0,3.902,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-14,2,1.8181430791949966,0.0,131.6,0.0,4.036,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-15,0,0.6870745237970504,0.0,134.2,0.0,4.392,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-16,0,0.6719722665668446,0.0,130.3,0.0,4.25,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-17,1,1.1271670279644233,-863.6643431229235,128.3,27441.341065545093,4.038,200000,221616.27044534218,21616.270445342176,1.1080813522267108
2021-12-18,1,0.995710918357365,-863.6643431229235,129.6,27441.341065545093,4.087,200000,224083.65980361367,24083.65980361367,1.1204182990180684
2021-12-19,1,0.6597709931154715,-863.6643431229235,129.1,27441.341065545093,4.136,200000,224996.45334426392,24996.453344263922,1.1249822667213196
2021-12-20,1,0.8979473434889387,-863.6643431229235,127.2,27441.341065545093,3.998,200000,219568.58602528516,19568.586025285156,1.0978429301264259
2021-12-21,1,1.0312873697404459,-863.6643431229235,133.7,27441.341065545093,4.151,200000,229380.92943861254,29380.92943861254,1.1469046471930626
2021-12-22,0,-0.10082981725679484,0.0,135.1,0.0,4.437,200000,216540.09289342555,16540.09289342555,1.0827004644671279
2021-12-23,0,0.0011656873054143124,0.0,146.7,0.0,4.765,200000,216540.09289342555,16540.09289342555,1.0827004644671279
2021-12-24,0,0.619669169018222,0.0,149.4,0.0,4.715,200000,216540.09289342555,16540.09289342555,1.0827004644671279
2021-12-25,-1,-1.1535529362310817,721.8003096447518,150.0,-21584.93748937655,5.016,200000,216540.09289342555,16540.09289342555,1.0827004644671279
2021-12-26,-2,-3.0924520732765663,0.0,149.1,0.0,5.483,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2021-12-27,-2,-2.3658450596834633,0.0,150.9,0.0,5.481,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2021-12-28,-2,-2.4444724426958087,0.0,134.8,0.0,5.083,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2021-12-29,-2,-1.7931581604342395,0.0,133.3,0.0,4.913,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2021-12-30,-2,-1.351086906361375,0.0,133.1,0.0,4.812,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2021-12-31,0,-0.9022356337132076,0.0,133.6,0.0,4.71,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2022-01-01,-1,-1.0086975191268783,822.845325777135,138.1,-22993.71499187016,4.942,200000,227269.87897964468,27269.87897964468,1.1363493948982235
2022-01-02,-1,-0.3848810982012529,822.845325777135,142.0,-22993.71499187016,4.883,200000,229122.34656565517,29122.34656565517,1.1456117328282758
2022-01-03,0,-0.059825684297831756,0.0,139.1,0.0,4.703,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-04,0,-0.5739160355802994,0.0,134.7,0.0,4.724,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-05,0,-0.8717537704791304,0.0,122.6,0.0,4.411,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-06,0,-0.5040437696284733,0.0,124.3,0.0,4.384,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-07,2,1.5198081730471849,0.0,134.5,0.0,4.189,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-08,2,2.6804227234672875,0.0,141.9,0.0,3.972,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-09,2,2.7472854100414326,0.0,153.1,0.0,4.036,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-10,2,2.3946023436989816,0.0,148.0,0.0,3.84,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-11,1,1.1644770259674246,-779.6455037784424,141.7,26971.62301889777,4.096,200000,220951.53577081056,20951.53577081056,1.1047576788540527
2022-01-12,1,0.840321958562257,-779.6455037784424,143.6,26971.62301889777,4.272,200000,227179.86787931563,27179.86787931563,1.1358993393965782
2022-01-13,2,1.2510945571856067,0.0,141.4,0.0,3.979,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-14,0,0.8160165182203212,0.0,141.1,0.0,4.136,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-15,0,0.8441340927920303,0.0,141.5,0.0,4.092,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-16,0,0.30120791373368877,0.0,137.4,0.0,4.205,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-17,0,0.6513785191044593,0.0,135.8,0.0,3.957,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-18,0,-0.3137023427762931,0.0,130.6,0.0,4.214,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-19,0,-0.8543138593797671,0.0,126.7,0.0,4.334,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-20,0,-0.7768261354639329,0.0,121.2,0.0,4.093,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-21,0,-0.4329082559233704,0.0,105.7,0.0,3.411,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-22,0,0.7707262485851735,0.0,97.0,0.0,2.758,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-23,0,0.8677726419484347,0.0,99.6,0.0,2.784,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-24,0,0.50255551309706,0.0,90.5,0.0,2.597,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-25,0,0.24341491005727484,0.0,89.4,0.0,2.605,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-26,0,-0.3331109320367099,0.0,93.0,0.0,2.812,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-27,0,-0.8885845833564958,0.0,91.7,0.0,2.895,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-28,0,-0.5124136621882868,0.0,95.5,0.0,2.943,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-29,0,-0.49581510606072077,0.0,96.5,0.0,2.987,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-30,0,-0.46261489339907425,0.0,92.8,0.0,2.88,200000,223873.3220128881,23873.322012888093,1.1193666100644404
2022-01-31,0,-0.5019170153280874,0.0,94.1,0.0,2.938,200000,223873.3220128881,23873.322012888093,1.1193666100644404
