date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2021-01-24,0,-0.020839599449250627,0.0,1392.51,0.0,8.24,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-25,0,0.05359887475484493,0.0,1317.88,0.0,7.738,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-26,0,0.3466941408454738,0.0,1365.97,0.0,7.732,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-27,0,0.4699765118840407,0.0,1239.03,0.0,6.953,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-28,0,-0.034155282935120886,0.0,1329.69,0.0,8.041,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-29,0,0.43086374857428933,0.0,1379.5,0.0,7.975,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-30,0,0.4346290381013632,0.0,1378.05,0.0,8.048,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-01-31,0,-0.0697093391959671,0.0,1312.55,0.0,8.145,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-01,0,-0.8032578708687651,0.0,1374.17,0.0,9.29,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-02,0,0.6695199390292443,0.0,1511.87,0.0,8.893,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-03,2,1.3928026151910886,0.0,1664.49,0.0,9.303,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-04,0,0.9658398602561553,0.0,1595.67,0.0,9.152,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-05,-2,-1.4497594147815827,0.0,1719.19,0.0,12.19,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-06,-2,-1.5542171366798136,0.0,1676.35,0.0,12.087,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-07,-2,-2.7016267105615666,0.0,1611.62,0.0,13.841,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-08,-2,-1.9375610841214286,0.0,1750.15,0.0,14.169,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-09,-2,-1.9339898842164953,0.0,1769.13,0.0,15.057,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-10,-2,-1.732280214159662,0.0,1740.78,0.0,14.965,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-11,-2,-2.0214224998988857,0.0,1785.62,0.0,17.652,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-12,-2,-2.124299633121179,0.0,1840.26,0.0,21.076,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-13,-2,-1.7596532542204617,0.0,1814.96,0.0,20.248,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-14,-2,-1.4284086009730128,0.0,1800.42,0.0,19.084,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-15,-2,-1.6605410364381272,0.0,1779.25,0.0,22.489,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-16,-2,-1.6686421733638217,0.0,1781.99,0.0,25.067,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-17,-2,-1.3298031108725552,0.0,1849.88,0.0,23.83,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-18,-1,-1.050991921814895,38.75416246123581,1939.61,-3255.151613175021,23.092,200000,150335.92210287516,-49664.07789712484,0.7516796105143758
2021-02-19,-1,-0.9212850059435174,38.75416246123581,1955.0,-3255.151613175021,22.898,200000,150300.84925019764,-49699.15074980236,0.7515042462509882
2021-02-20,-1,-0.7536149650070703,38.75416246123581,1913.0,-3255.151613175021,21.648,200000,144604.23491035693,-55395.76508964307,0.7230211745517847
2021-02-21,-1,-0.641446652675304,38.75416246123581,1933.53,-3255.151613175021,21.569,200000,145142.7008882453,-54857.29911175469,0.7257135044412266
2021-02-22,-1,-0.7350992894396359,38.75416246123581,1777.58,-3255.151613175021,21.152,200000,137741.5910297216,-62258.4089702784,0.6887079551486079
2021-02-23,-1,-0.8740738252131065,38.75416246123581,1577.89,-3255.151613175021,20.08,200000,126513.24979851377,-73486.75020148623,0.6325662489925689
2021-02-24,-1,-0.6627900201980652,38.75416246123581,1623.39,-3255.151613175021,19.42,200000,126128.16412580451,-73871.83587419549,0.6306408206290226
2021-02-25,-1,-0.5880030824262102,38.75416246123581,1481.75,-3255.151613175021,17.686,200000,114994.59165754958,-85005.40834245042,0.5749729582877479
2021-02-26,-1,-0.9623601587670879,38.75416246123581,1444.59,-3255.151613175021,18.86,200000,117376.03497435752,-82623.96502564248,0.5868801748717876
2021-02-27,-1,-0.9030709081533563,38.75416246123581,1458.13,-3255.151613175021,19.121,200000,118750.36090512134,-81249.63909487866,0.5937518045256067
2021-02-28,-1,-0.5580832284622319,38.75416246123581,1419.18,-3255.151613175021,17.649,200000,112449.30310266258,-87550.69689733742,0.562246515513313
2021-03-01,0,-0.1622555262473652,0.0,1569.86,0.0,18.701,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-02,0,-0.6961870994602051,0.0,1486.78,0.0,18.851,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-03,-2,-1.5314044468077082,0.0,1567.69,0.0,21.431,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-04,0,-0.06288373131177084,0.0,1539.23,0.0,18.855,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-05,0,0.043299614775202354,0.0,1528.31,0.0,18.671,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-06,2,1.2274554697438647,0.0,1650.35,0.0,18.91,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-07,2,1.3558721193404326,0.0,1726.16,0.0,19.458,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-08,2,2.21044907047629,0.0,1833.18,0.0,19.392,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-09,0,0.9825301511235337,0.0,1870.51,0.0,21.107,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-10,2,1.3869910723279024,0.0,1795.12,0.0,19.61,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-11,2,1.6815757226761978,0.0,1825.78,0.0,19.333,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-12,2,1.6364715186005596,0.0,1766.1,0.0,18.552,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-13,2,1.9757821194373657,0.0,1922.35,0.0,19.363,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-14,2,1.8041735907233964,0.0,1848.1,0.0,18.444,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-15,0,0.5004126132599483,0.0,1793.48,0.0,19.838,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-16,0,-0.0911377290013605,0.0,1805.12,0.0,21.008,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-17,0,0.06003646270427383,0.0,1823.58,0.0,20.896,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-18,0,-0.8865016776794812,0.0,1776.08,0.0,22.106,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-19,0,-0.796810675411159,0.0,1809.1,0.0,22.19,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-20,0,-0.17106449461073717,0.0,1806.1,0.0,20.915,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-21,0,-0.11650289674255034,0.0,1782.98,0.0,20.52,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-22,0,-0.07425480422663151,0.0,1680.97,0.0,19.179,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-23,0,0.026794181810945134,0.0,1668.08,0.0,18.724,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-24,0,0.2587318125425183,0.0,1581.84,0.0,17.424,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-25,0,0.546288855276103,0.0,1585.74,0.0,17.1,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-26,0,-0.07157324169337141,0.0,1698.84,0.0,18.94,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-27,0,0.2683482736358269,0.0,1712.63,0.0,18.704,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-28,0,-0.5125981939353699,0.0,1687.01,0.0,19.331,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-29,0,-0.05490394482526852,0.0,1816.74,0.0,20.273,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-30,0,0.4485524000780214,0.0,1840.46,0.0,19.968,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-03-31,2,1.8923124772147035,0.0,1919.37,0.0,19.081,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-01,2,1.787919597694643,0.0,1968.05,0.0,19.473,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-02,2,2.2013375121089007,0.0,2133.69,0.0,20.315,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-03,2,1.4615445501396098,0.0,2008.52,0.0,20.033,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-04,0,0.8077724419029471,0.0,2075.69,0.0,21.525,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-05,0,0.9918648533749695,0.0,2107.38,0.0,21.431,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-06,0,0.7907456208570212,0.0,2112.21,0.0,21.656,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-07,1,1.133690128576024,-38.2923861682291,1963.47,3844.2556227494015,19.558,200000,150371.9029394656,-49628.097060534405,0.7518595146973279
2021-04-08,1,1.1923492546893537,-38.2923861682291,2080.46,3844.2556227494015,20.543,200000,158638.32098569488,-41361.67901430512,0.7931916049284744
2021-04-09,1,0.33187297368853985,-38.2923861682291,2066.87,3844.2556227494015,21.393,200000,161385.5447370056,-38614.455262994394,0.8069277236850281
2021-04-10,1,1.0918386237721607,-38.2923861682291,2133.49,3844.2556227494015,21.025,200000,162521.89743436125,-37478.10256563875,0.8126094871718063
2021-04-11,0,-0.6912240714851133,0.0,2151.36,0.0,23.365,200000,142931.5782208072,-57068.42177919281,0.714657891104036
2021-04-12,0,0.2022299012210686,0.0,2137.69,0.0,22.012,200000,142931.5782208072,-57068.42177919281,0.714657891104036
2021-04-13,0,0.020756128900418155,0.0,2299.19,0.0,23.829,200000,142931.5782208072,-57068.42177919281,0.714657891104036
2021-04-14,-2,-1.2730179838093585,0.0,2432.6,0.0,27.068,200000,142931.5782208072,-57068.42177919281,0.714657891104036
2021-04-15,-1,-1.1712001764013302,28.42667145725748,2514.04,-2572.007093874742,27.786,200000,142931.5782208072,-57068.42177919281,0.714657891104036
2021-04-16,-1,-0.2698691941395309,28.42667145725748,2422.67,-2572.007093874742,25.46,200000,134351.74474940493,-65648.25525059507,0.6717587237470246
2021-04-17,-1,-0.37943184381158257,28.42667145725748,2317.6,-2572.007093874742,24.342,200000,128489.4504484389,-71510.5495515611,0.6424472522421945
2021-04-18,0,1.5899961338252226,0.0,2235.64,0.0,21.403,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-19,2,2.6484770121631582,0.0,2161.12,0.0,19.199,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-20,2,1.8189386975480522,0.0,2330.03,0.0,21.254,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-21,2,2.7225285948388995,0.0,2357.06,0.0,19.551,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-22,2,2.750696302101864,0.0,2397.94,0.0,18.725,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-23,2,1.3097973363700863,0.0,2367.39,0.0,20.515,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-24,2,1.5369357866372892,0.0,2213.35,0.0,18.458,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-25,2,1.6720435502559765,0.0,2320.49,0.0,18.687,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-26,0,0.7997295004264783,0.0,2532.6,0.0,22.058,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-27,0,0.8011049916252247,0.0,2666.13,0.0,23.038,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-28,1,1.039161800781793,-24.457187559002342,2748.24,2931.662281901365,22.927,200000,134428.44227430518,-65571.55772569482,0.6721422113715259
2021-04-29,2,1.2363957383153297,0.0,2757.04,0.0,22.222,200000,136710.48743356488,-63289.51256643512,0.6835524371678243
2021-04-30,0,0.982137806821186,0.0,2772.42,0.0,22.704,200000,136710.48743356488,-63289.51256643512,0.6835524371678243
2021-05-01,1,1.0075429717541178,-23.212421926596114,2944.77,2871.948393629782,23.801,200000,136710.48743356488,-63289.51256643512,0.6835524371678243
2021-05-02,1,1.196355482056485,-23.212421926596114,2949.56,2871.948393629782,23.088,200000,134773.97572993525,-65226.02427006475,0.6738698786496762
2021-05-03,2,2.353312672522239,0.0,3431.04,0.0,22.938,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-04,2,2.2808210960665805,0.0,3239.01,0.0,20.963,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-05,2,1.3619152700898174,0.0,3524.26,0.0,24.877,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-06,0,0.9506091256305758,0.0,3489.73,0.0,25.542,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-07,0,-0.22336512580278445,0.0,3479.53,0.0,28.641,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-08,0,0.5609280745505034,0.0,3910.26,0.0,29.524,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-09,0,0.8259007726736711,0.0,3923.95,0.0,28.712,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-10,2,2.080991882928025,0.0,3945.88,0.0,25.357,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-11,2,1.7588136624345008,0.0,4173.45,0.0,26.902,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-12,2,2.105490578058709,0.0,3823.21,0.0,23.012,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-13,2,1.4336808577353126,0.0,3717.91,0.0,23.494,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-14,2,1.251372928404125,0.0,4075.01,0.0,25.856,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-15,0,0.6522301769244857,0.0,3646.68,0.0,24.495,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-16,0,0.5024232356792343,0.0,3582.1,0.0,24.264,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-17,0,0.928296494725938,0.0,3282.51,0.0,21.091,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-18,0,0.327537474571113,0.0,3375.07,0.0,22.84,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-19,2,2.063906495743433,0.0,2438.92,0.0,13.757,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-20,1,1.0752768533581496,-27.175358717973804,2768.62,4447.756068441513,16.916,200000,150476.48330751326,-49523.51669248674,0.7523824165375663
2021-05-21,2,1.8862447749463993,0.0,2430.98,0.0,13.572,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-22,2,2.0932289384086675,0.0,2294.87,0.0,12.237,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-23,2,1.4436883104005873,0.0,2096.39,0.0,11.648,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-24,2,1.4051185786476148,0.0,2648.43,0.0,14.541,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-25,2,1.7775690627102838,0.0,2705.11,0.0,13.934,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-26,2,1.3535277431740445,0.0,2884.94,0.0,15.278,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-27,2,1.281969140015445,0.0,2742.23,0.0,14.525,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-28,2,1.248634281180235,0.0,2412.1,0.0,12.701,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-29,1,1.112398979113882,-34.267685537368244,2278.74,6475.424640635418,12.059,200000,156174.291482845,-43825.708517155,0.780871457414225
2021-05-30,1,1.067140780461509,-34.267685537368244,2385.98,6475.424640635418,12.551,200000,163035.06700306502,-36964.93299693498,0.8151753350153251
2021-05-31,1,1.1648864612957766,-34.267685537368244,2706.15,6475.424640635418,13.962,200000,183143.37604950077,-16856.623950499226,0.9157168802475039
2021-06-01,1,0.9338847817388715,-34.267685537368244,2634.57,6475.424640635418,13.757,200000,179363.0330674057,-20636.96693259431,0.8968151653370284
2021-06-02,1,0.3216813884455555,-34.267685537368244,2706.22,6475.424640635418,14.86,200000,188960.706114779,-11039.293885221006,0.944803530573895
2021-06-03,0,-0.3745830706188137,0.0,2857.25,0.0,16.665,200000,146172.6843483012,-53827.315651698795,0.730863421741506
2021-06-04,0,-0.03031494739427113,0.0,2689.51,0.0,15.067,200000,146172.6843483012,-53827.315651698795,0.730863421741506
2021-06-05,0,-0.28185190678409416,0.0,2627.73,0.0,14.858,200000,146172.6843483012,-53827.315651698795,0.730863421741506
2021-06-06,0,-0.20478645892488992,0.0,2711.92,0.0,15.125,200000,146172.6843483012,-53827.315651698795,0.730863421741506
2021-06-07,1,1.0778769549387015,-28.196347359869833,2592.05,5429.891691987415,13.46,200000,146172.6843483012,-53827.315651698795,0.730863421741506
2021-06-08,0,0.08642352112087837,0.0,2507.23,0.0,13.56,200000,143238.08099603828,-56761.919003961724,0.7161904049801914
2021-06-09,0,0.3082319768398223,0.0,2610.18,0.0,13.932,200000,143238.08099603828,-56761.919003961724,0.7161904049801914
2021-06-10,1,1.0289455661841997,-28.982772986017967,2471.09,5582.589484606683,12.829,200000,143238.08099603828,-56761.919003961724,0.7161904049801914
2021-06-11,2,1.5331484080144957,0.0,2354.01,0.0,11.95,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-12,2,2.1308444995512374,0.0,2370.74,0.0,11.616,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-13,2,1.4450919098658213,0.0,2509.33,0.0,12.53,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-14,0,0.6698026907049397,0.0,2580.77,0.0,13.301,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-15,0,0.8969843269549574,0.0,2543.54,0.0,12.951,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-16,-2,-1.3840518682657266,0.0,2367.89,0.0,13.425,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-17,-2,-1.445707006465131,0.0,2373.28,0.0,13.618,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-18,0,-0.8498275905837684,0.0,2234.09,0.0,12.472,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-19,0,-0.43303699495221515,0.0,2164.67,0.0,11.85,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-20,0,0.09453831664495688,0.0,2243.47,0.0,11.977,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-21,1,1.1787475532530323,-38.38574431362792,1885.49,7603.313062916514,9.519,200000,144751.8740918046,-55248.12590819539,0.723759370459023
2021-06-22,2,1.9307900355448653,0.0,1879.28,0.0,9.002,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-23,2,1.4174273058486295,0.0,1968.14,0.0,9.613,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-24,0,0.11181835690155704,0.0,1989.52,0.0,10.386,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-25,0,0.8050009530088126,0.0,1808.82,0.0,9.066,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-26,0,-0.15279525305283956,0.0,1829.64,0.0,9.596,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-27,0,0.44139082002692376,0.0,1982.28,0.0,10.087,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-28,0,-0.13143027160597154,0.0,2084.41,0.0,10.89,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-29,0,-0.7108937928260405,0.0,2165.33,0.0,11.65,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-06-30,0,-0.3645511383470105,0.0,2275.68,0.0,12.045,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-01,0,-0.12305602772166159,0.0,2106.41,0.0,11.033,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-02,0,-0.912268761474832,0.0,2154.13,0.0,11.795,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-03,0,-0.19025597635675412,0.0,2226.99,0.0,11.8,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-04,0,-0.16104022562818435,0.0,2322.69,0.0,12.307,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-05,-2,-2.439605516111741,0.0,2196.53,0.0,13.531,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-06,-1,-1.0927538723337606,31.957892674519865,2322.5,-5650.289718070371,13.136,200000,148444.41147314478,-51555.58852685522,0.7422220573657239
2021-07-07,-1,-0.9307113777311458,31.957892674519865,2316.57,-5650.289718070371,12.939,200000,147141.79409512502,-52858.20590487498,0.7357089704756251
2021-07-08,-1,-1.053219318825016,31.957892674519865,2116.33,-5650.289718070371,11.916,200000,134962.29928439317,-65037.70071560683,0.6748114964219658
2021-07-09,-2,-2.0796772073759917,0.0,2146.99,0.0,13.181,200000,154307.60425376293,-45692.395746237074,0.7715380212688147
2021-07-10,-2,-2.6054459733266606,0.0,2110.69,0.0,14.425,200000,154307.60425376293,-45692.395746237074,0.7715380212688147
2021-07-11,-2,-1.892008915957065,0.0,2140.45,0.0,14.077,200000,154307.60425376293,-45692.395746237074,0.7715380212688147
2021-07-12,-2,-1.4738186017494084,0.0,2031.58,0.0,12.981,200000,154307.60425376293,-45692.395746237074,0.7715380212688147
2021-07-13,-1,-1.1282705823308194,39.76692633398524,1940.15,-6380.5658391400475,12.092,200000,154307.60425376293,-45692.395746237074,0.7715380212688147
2021-07-14,-1,-0.48109537260915003,39.76692633398524,1994.58,-6380.5658391400475,11.747,200000,154270.82283961843,-45729.17716038157,0.7713541141980922
2021-07-15,-1,-0.564494063606693,39.76692633398524,1919.51,-6380.5658391400475,11.474,200000,149543.6252056409,-50456.374794359086,0.7477181260282046
2021-07-16,-1,-0.4333958929914551,39.76692633398524,1876.26,-6380.5658391400475,11.149,200000,145750.02174397552,-54249.97825602448,0.7287501087198776
2021-07-17,0,-0.08001476760587914,0.0,1899.59,0.0,11.022,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-18,0,-0.006879470515807669,0.0,1891.64,0.0,10.972,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-19,0,0.7678918695828053,0.0,1818.73,0.0,9.98,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-20,2,1.2996941904009804,0.0,1786.03,0.0,9.443,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-21,2,1.402952870459545,0.0,1995.5,0.0,10.481,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-22,0,0.462070228176459,0.0,2024.56,0.0,11.377,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-23,1,1.0953521457789044,-35.093172964102514,2124.25,6515.17852377161,11.442,200000,149093.34533798954,-50906.654662010464,0.7454667266899477
2021-07-24,2,1.5059227540365074,0.0,2184.75,0.0,11.426,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-25,2,1.3497819532329198,0.0,2189.79,0.0,11.446,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-26,2,1.5071804612985895,0.0,2228.08,0.0,11.386,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-27,2,1.4209089640583745,0.0,2299.49,0.0,11.702,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-28,2,1.4046021595983431,0.0,2300.9,0.0,11.589,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
