date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2021-07-29,2,1.438096744499192,0.0,2382.92,0.0,11.799,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-30,2,1.3982839086506211,0.0,2461.81,0.0,12.14,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-07-31,1,1.1972538055134943,-29.89287551780843,2531.05,6005.743973594938,12.598,200000,151320.72515869807,-48679.27484130193,0.7566036257934904
2021-08-01,2,1.537623192324903,0.0,2555.69,0.0,12.312,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-02,2,1.5158484266286607,0.0,2606.93,0.0,12.476,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-03,2,1.2481339834543506,0.0,2509.04,0.0,12.12,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-04,2,1.539642150148327,0.0,2724.78,0.0,12.808,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-05,2,1.7078108231451785,0.0,2826.99,0.0,13.032,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-06,2,1.2866593114728138,0.0,2891.58,0.0,13.589,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-07,2,2.1021462402949793,0.0,3160.31,0.0,14.006,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-08,2,2.049126658545915,0.0,3011.85,0.0,13.139,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-09,2,1.8969111001980723,0.0,3160.52,0.0,13.651,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-10,1,1.1585855526186932,-24.47351533709966,3141.66,5451.078638351827,14.105,200000,153774.92838790503,-46225.071612094966,0.7688746419395251
2021-08-11,1,0.7036728633078897,-24.47351533709966,3160.5,5451.078638351827,14.558,200000,156705.34804002935,-43294.65195997065,0.7835267402001467
2021-08-12,1,0.5945915019833867,-24.47351533709966,3045.96,5451.078638351827,14.06,200000,151187.5144314188,-48812.48556858121,0.755937572157094
2021-08-13,1,0.6619389692540713,-24.47351533709966,3322.32,5451.078638351827,15.212,200000,164230.65772136094,-35769.34227863906,0.8211532886068047
2021-08-14,0,-0.1838405672736306,0.0,3263.16,0.0,15.56,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-15,0,-0.4417653949538639,0.0,3307.09,0.0,15.91,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-16,-2,-1.3370581528094907,0.0,3146.53,0.0,15.784,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-17,-2,-2.20078053226445,0.0,3011.72,0.0,16.003,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-18,-2,-2.919150881389805,0.0,3014.55,0.0,17.948,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-19,-2,-2.2540633097203226,0.0,3184.12,0.0,18.688,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-20,-2,-1.8082283245679538,0.0,3284.82,0.0,18.928,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-21,-2,-2.5266351289236493,0.0,3223.43,0.0,22.14,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-22,-2,-2.015376898225197,0.0,3238.0,0.0,21.862,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-23,-2,-1.6216421882756462,0.0,3321.28,0.0,21.808,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-24,-1,-1.145588968442823,23.468145202288632,3170.62,-3808.4026277653998,19.538,200000,148817.14108256076,-51182.85891743924,0.7440857054128038
2021-08-25,-1,-1.077039540981192,23.468145202288632,3226.87,-3808.4026277653998,20.056,200000,152109.97681137198,-47890.02318862802,0.7605498840568599
2021-08-26,-1,-0.6117094885425683,23.468145202288632,3093.2,-3808.4026277653998,17.9,200000,140762.07377671986,-59237.92622328014,0.7038103688835993
2021-08-27,-1,-0.9349849932768901,23.468145202288632,3273.45,-3808.4026277653998,20.42,200000,154589.3815714012,-45410.6184285988,0.772946907857006
2021-08-28,-1,-1.1041396193210404,23.468145202288632,3244.48,-3808.4026277653998,21.31,200000,157298.98774360208,-42701.012256397924,0.7864949387180104
2021-08-29,-1,-1.0254486312856363,23.468145202288632,3223.47,-3808.4026277653998,21.2,200000,156386.9977238478,-43613.0022761522,0.781934988619239
2021-08-30,-1,-1.1517655280516093,23.468145202288632,3229.64,-3808.4026277653998,22.14,200000,160111.69464984542,-39888.30535015458,0.8005584732492271
2021-08-31,-1,-0.9171214589589998,23.468145202288632,3429.2,-3808.4026277653998,22.89,200000,167651.29967723816,-32348.70032276184,0.8382564983861908
2021-09-01,-1,-0.8192337072068459,23.468145202288632,3826.82,-3808.4026277653998,25.44,200000,186694.13027337397,-13305.869726626028,0.9334706513668699
2021-09-02,-1,-0.46983372991012584,23.468145202288632,3785.82,-3808.4026277653998,24.14,200000,180781.0129039851,-19218.9870960149,0.9039050645199255
2021-09-03,0,-0.03831888709808407,0.0,3938.11,0.0,24.11,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-04,0,-0.16579063047117878,0.0,3885.52,0.0,24.4,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-05,0,-0.5233156030661211,0.0,3950.29,0.0,25.73,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-06,0,-0.13120589987064676,0.0,3926.77,0.0,25.08,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-07,0,0.6517067880518581,0.0,3434.57,0.0,21.08,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-08,2,1.4117338755889852,0.0,3499.0,0.0,20.69,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-09,-2,-2.802292911392496,0.0,3424.93,0.0,26.85,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-10,-2,-3.1258748480258185,0.0,3208.86,0.0,29.41,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-11,-2,-2.0187547169537603,0.0,3267.21,0.0,27.33,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-12,-2,-2.5670791770254144,0.0,3404.21,0.0,34.89,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-13,-2,-2.2880175940714262,0.0,3285.35,0.0,35.82,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-14,-2,-1.666149101672826,0.0,3434.37,0.0,34.2,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-15,-2,-1.305970813715988,0.0,3613.55,0.0,34.12,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-16,-2,-1.488779193593606,0.0,3567.98,0.0,37.07,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-17,-1,-1.1598971238489149,21.797922697944834,3399.81,-2214.8474467334077,33.46,200000,148217.59113539965,-51782.40886460035,0.7410879556769983
2021-09-18,-2,-1.5691708516829967,0.0,3435.64,0.0,40.76,200000,163604.95792628615,-36395.04207371385,0.8180247896314308
2021-09-19,-2,-1.6373033413697058,0.0,3328.62,0.0,44.27,200000,163604.95792628615,-36395.04207371385,0.8180247896314308
2021-09-20,-1,-1.120925074247968,27.47557467323969,2977.28,-2405.247837787212,34.01,200000,163604.95792628615,-36395.04207371385,0.8180247896314308
2021-09-21,-1,-0.9213420505735982,27.47557467323969,2765.9,-2405.247837787212,30.45,200000,149234.48864933426,-50765.511350665736,0.7461724432466713
2021-09-22,-2,-1.2067813834423375,0.0,3076.92,0.0,39.71,200000,174577.20434123167,-25422.79565876833,0.8728860217061584
2021-09-23,-1,-1.1464860442022238,27.68869220320883,3152.5,-2102.8331045679556,41.51,200000,174577.20434123167,-25422.79565876833,0.8728860217061584
2021-09-24,-2,-1.2555217766137032,0.0,2928.53,0.0,42.58,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-25,0,-0.9922918552785366,0.0,2921.73,0.0,39.45,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-26,0,-0.8254344430960101,0.0,3059.37,0.0,39.8,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-27,0,-0.7133305964763508,0.0,2925.59,0.0,37.21,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-28,0,-0.4924204907129084,0.0,2804.91,0.0,33.7,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-29,0,-0.35468403665208204,0.0,2850.45,0.0,33.88,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-09-30,0,-0.3768400095005674,0.0,3000.61,0.0,36.23,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-01,0,0.13629759006535305,0.0,3309.91,0.0,37.85,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-02,0,0.21744527456627805,0.0,3387.76,0.0,38.62,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-03,0,0.2874397114421207,0.0,3417.73,0.0,38.74,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-04,0,0.7504779230832586,0.0,3386.31,0.0,36.8,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-05,2,1.3275654870728208,0.0,3515.27,0.0,36.75,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-06,2,1.9040761320634987,0.0,3574.89,0.0,35.15,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-07,2,1.5509561436848813,0.0,3587.47,0.0,36.67,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-08,2,1.733660549373098,0.0,3563.13,0.0,35.04,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-09,2,1.5347033154015952,0.0,3574.82,0.0,35.16,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-10,2,1.6708395005444086,0.0,3414.22,0.0,32.42,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-11,2,1.8731592346792139,0.0,3542.12,0.0,32.01,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-12,1,1.1988270250435218,-26.210907780108045,3491.46,2733.4031086599775,33.48,200000,183028.67215587207,-16971.327844127925,0.9151433607793604
2021-10-13,1,1.1003715952105781,-26.210907780108045,3607.42,2733.4031086599775,34.53,200000,188938.1622861464,-11061.837713853602,0.944690811430732
2021-10-14,2,1.6106342373755385,0.0,3790.82,0.0,33.82,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-15,2,1.8191471913905033,0.0,3868.99,0.0,33.08,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-16,2,1.5471886058944857,0.0,3829.96,0.0,33.13,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-17,2,1.6316415250978518,0.0,3846.85,0.0,32.44,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-18,2,1.3908089749839747,0.0,3744.96,0.0,31.88,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-19,0,0.7348639430048615,0.0,3877.03,0.0,35.0,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-20,1,1.1037037665244223,-22.82371609434662,4161.15,2641.805458302932,35.95,200000,189945.81245198083,-10054.187548019167,0.9497290622599042
2021-10-21,2,1.2188946234429632,0.0,4052.99,0.0,34.34,200000,191730.506107084,-8269.493892916013,0.95865253053542
2021-10-22,1,1.0035156446393254,-24.134044875268618,3972.2,2814.5993262930706,34.06,200000,191730.506107084,-8269.493892916013,0.95865253053542
2021-10-23,1,0.9609795923373716,-24.134044875268618,4167.12,2814.5993262930706,35.69,200000,201022.51103602903,1022.5110360290273,1.0051125551801452
2021-10-24,1,1.1795485095798317,-24.134044875268618,4082.33,2814.5993262930706,34.26,200000,194951.30833445594,-5048.691665544058,0.9747565416722797
2021-10-25,1,1.1490956763909161,-24.134044875268618,4220.37,2814.5993262930706,35.31,200000,201238.10118164576,1238.1011816457612,1.0061905059082288
2021-10-26,0,-1.933761731327452,0.0,4131.52,0.0,42.99,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-10-27,0,-0.6584914802447208,0.0,3922.0,0.0,36.75,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-10-28,0,0.122059498438744,0.0,4286.02,0.0,38.0,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-10-29,0,-0.11745830438572331,0.0,4418.89,0.0,39.55,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-10-30,0,0.4733367191015902,0.0,4322.68,0.0,37.3,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-10-31,0,0.31185045435051933,0.0,4287.21,0.0,37.24,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-01,0,0.3438872132244952,0.0,4319.43,0.0,37.31,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-02,2,1.5682062475169773,0.0,4589.89,0.0,37.1,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-03,0,0.7732430658806754,0.0,4603.35,0.0,38.49,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-04,0,0.9322698584048325,0.0,4532.32,0.0,37.51,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-05,0,0.9966155796315219,0.0,4474.24,0.0,36.77,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-06,2,1.3797732656034112,0.0,4518.0,0.0,36.22,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-07,2,1.791065106181592,0.0,4612.59,0.0,35.73,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-08,2,1.8060970835176042,0.0,4807.98,0.0,36.62,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-09,2,1.6573450879574445,0.0,4732.33,0.0,35.84,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-10,2,2.4494382712270095,0.0,4628.78,0.0,32.05,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-11,2,1.9592408985678635,0.0,4719.0,0.0,32.94,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-12,2,1.8416021869458834,0.0,4665.46,0.0,32.05,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-13,2,1.4457064365103107,0.0,4644.28,0.0,32.5,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-14,2,1.4179098287241145,0.0,4626.5,0.0,31.93,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-15,2,1.3608720487137056,0.0,4563.78,0.0,31.45,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-16,2,1.4954602074518057,0.0,4209.76,0.0,28.29,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-17,1,1.136616356113477,-19.875130620926196,4287.8,2894.720960475793,29.44,200000,170441.1701528147,-29558.82984718529,0.8522058507640735
2021-11-18,2,1.3573949107271661,0.0,3996.9,0.0,26.62,200000,172822.607763729,-27177.392236271,0.864113038818645
2021-11-19,2,1.40996253767044,0.0,4294.76,0.0,28.12,200000,172822.607763729,-27177.392236271,0.864113038818645
2021-11-20,1,1.0917176204705816,-19.584763026325934,4412.17,2936.1639103589705,29.43,200000,172822.607763729,-27177.392236271,0.864113038818645
2021-11-21,0,0.016433730654192204,0.0,4258.31,0.0,30.88,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-22,0,-0.990803074365928,0.0,4085.97,0.0,32.17,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-23,0,-0.32353071259853394,0.0,4339.44,0.0,32.05,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-24,0,0.4645225155377801,0.0,4269.36,0.0,29.62,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-25,2,1.2388119709699232,0.0,4524.85,0.0,29.77,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-26,0,0.858893949095875,0.0,4041.2,0.0,27.07,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-27,2,1.2610978924031595,0.0,4095.29,0.0,26.73,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-28,2,1.5853113012686213,0.0,4294.78,0.0,27.39,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-29,2,1.6183972419997705,0.0,4444.53,0.0,28.1,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-11-30,2,2.367441407377999,0.0,4630.26,0.0,27.51,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-01,2,2.2327473872769574,0.0,4582.95,0.0,26.67,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-02,0,0.8960412478765457,0.0,4511.21,0.0,28.37,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-03,-2,-1.7912883799452959,0.0,4215.73,0.0,32.79,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-04,0,-0.24236405593468952,0.0,4117.25,0.0,28.15,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-05,2,1.6661774624607852,0.0,4196.44,0.0,24.57,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-06,2,1.944864785000381,0.0,4347.59,0.0,24.33,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-07,2,1.6051498618275606,0.0,4306.4,0.0,24.3,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-08,2,1.320191075643258,0.0,4436.91,0.0,25.32,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-09,2,1.589606486207481,0.0,4105.64,0.0,22.45,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-10,0,0.9119580354689324,0.0,3897.94,0.0,22.54,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-11,0,0.52950620572965,0.0,4089.37,0.0,24.4,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-12,0,0.5187790850978381,0.0,4130.0,0.0,24.49,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-13,0,0.7976818876001013,0.0,3781.93,0.0,21.74,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-14,0,0.9232780711406215,0.0,3858.99,0.0,21.8,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-15,1,1.0259060273480236,-20.59574062403311,4019.08,3705.2788373876,22.34,200000,165551.85845447797,-34448.14154552203,0.8277592922723899
2021-12-16,1,1.024093531430858,-20.59574062403311,3958.11,3705.2788373876,21.83,200000,162406.44394156302,-37593.55605843698,0.8120322197078151
2021-12-17,1,1.020309122852514,-20.59574062403311,3875.42,3705.2788373876,21.21,200000,158406.1092701814,-41593.89072981861,0.792030546350907
2021-12-18,0,0.10936607383899676,0.0,3959.93,0.0,23.15,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-19,0,0.4998509048104839,0.0,3924.14,0.0,22.16,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-20,0,0.8987514701970909,0.0,3944.73,0.0,21.52,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-21,0,-0.09942200108104665,0.0,4014.15,0.0,23.63,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-22,-2,-1.7539672963641069,0.0,3979.51,0.0,27.37,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-23,-2,-2.1808353977630675,0.0,4111.41,0.0,28.36,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-24,-2,-1.8111196717826563,0.0,4046.36,0.0,26.9,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-25,-2,-2.297249682194275,0.0,4094.83,0.0,29.66,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-26,-2,-2.436962373112847,0.0,4063.56,0.0,32.12,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-27,-2,-1.6344058730262427,0.0,4037.23,0.0,29.71,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-28,-1,-1.1350895025720384,21.268518164693493,3792.75,-3033.703357244876,26.59,200000,161332.3445382825,-38667.65546171751,0.8066617226914125
2021-12-29,-2,-1.6044742389904585,0.0,3630.19,0.0,27.94,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2021-12-30,-2,-1.6992793826235233,0.0,3709.27,0.0,30.16,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2021-12-31,-2,-1.8352971068391477,0.0,3676.23,0.0,32.39,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-01,-2,-1.9142048824668758,0.0,3765.54,0.0,36.36,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-02,-2,-1.5410117107420662,0.0,3828.27,0.0,35.53,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-03,-2,-1.7236599445659997,0.0,3765.89,0.0,39.25,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-04,-2,-1.700380270524043,0.0,3785.11,0.0,42.1,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-05,-2,-1.4786251927642935,0.0,3540.63,0.0,38.66,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-06,-2,-1.5362278834511058,0.0,3406.81,0.0,40.08,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-07,-2,-1.4435915456252368,0.0,3199.24,0.0,38.58,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-08,-2,-1.2415329674039899,0.0,3080.95,0.0,35.87,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-09,-1,-1.043776956331905,26.7904285864738,3151.97,-2414.0259345828426,34.98,200000,168885.25438341565,-31114.745616584347,0.8444262719170783
2022-01-10,-2,-1.2972742151681769,0.0,3082.68,0.0,37.86,200000,177693.957871771,-22306.04212822899,0.888469789358855
2022-01-11,-1,-1.0951551554468995,27.424277078230684,3239.72,-2295.787569402726,38.7,200000,177693.957871771,-22306.04212822899,0.888469789358855
2022-01-12,-1,-0.9964208289004005,27.424277078230684,3371.26,-2295.787569402726,40.22,200000,184790.94438413362,-15209.055615866382,0.9239547219206681
2022-01-13,-1,-0.8260875909081676,27.424277078230684,3240.61,-2295.787569402726,37.6,200000,175192.99915202765,-24807.000847972347,0.8759649957601383
2022-01-14,-1,-0.9453020031522018,27.424277078230684,3307.42,-2295.787569402726,40.42,200000,183499.3360493399,-16500.66395066009,0.9174966802466995
2022-01-15,-1,-0.7080564456290247,27.424277078230684,3326.04,-2295.787569402726,39.12,200000,181025.45224831303,-18974.547751686972,0.9051272612415652
2022-01-16,-1,-1.0586076488640606,27.424277078230684,3346.88,-2295.787569402726,43.65,200000,191996.8918720177,-8003.108127982297,0.9599844593600885
2022-01-17,-1,-0.7388560287026075,27.424277078230684,3209.67,-2295.787569402726,39.13,200000,177857.04700041335,-22142.952999586647,0.8892852350020668
2022-01-18,-1,-0.6567034764547953,27.424277078230684,3159.85,-2295.787569402726,38.24,200000,174447.51857960748,-25552.48142039252,0.8722375928980374
2022-01-19,-1,-0.557060339449979,27.424277078230684,3084.02,-2295.787569402726,37.02,200000,169567.07481409394,-30432.92518590606,0.8478353740704697
2022-01-20,-2,-1.2388740372426217,0.0,3001.48,0.0,38.98,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-21,-2,-1.5151273101542548,0.0,2568.15,0.0,34.61,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-22,0,-0.3089444494212024,0.0,2412.18,0.0,29.24,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-23,-2,-1.968753456309086,0.0,2539.01,0.0,34.61,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-24,-2,-2.4920949673353547,0.0,2439.29,0.0,36.02,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-25,-2,-2.051634791146949,0.0,2458.83,0.0,35.87,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-26,0,-0.6997055100598825,0.0,2462.99,0.0,32.36,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-27,0,0.08690341400309631,0.0,2424.25,0.0,30.06,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-28,1,1.049682057979542,-36.320444905937045,2544.99,3136.5853098459693,29.47,200000,184870.33816232142,-15129.661837678577,0.9243516908116072
2022-01-29,2,1.5950691834076791,0.0,2601.43,0.0,29.08,200000,188143.53234365245,-11856.467656347551,0.9407176617182622
2022-01-30,2,2.180839207837979,0.0,2601.68,0.0,27.19,200000,188143.53234365245,-11856.467656347551,0.9407176617182622
2022-01-31,2,1.8956355732697079,0.0,2686.94,0.0,28.05,200000,188143.53234365245,-11856.467656347551,0.9407176617182622
