date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-01-18,-2,-1.4691566088248413,0.0,0.2906,0.0,0.7455,200000,169525.41145939252,-30474.58854060748,0.8476270572969626
2021-01-19,1,1.096740557082953,269258.91273728164,0.3148,-121855.52865108721,0.6956,200000,169525.41145939252,-30474.58854060748,0.8476270572969626
2021-01-20,0,-2.0379686297430797,0.0,0.2948,0.0,0.8043,200000,150894.53724027373,-49105.46275972627,0.7544726862013686
2021-01-21,-2,-1.4005011144860642,0.0,0.2662,0.0,0.6985,200000,150894.53724027373,-49105.46275972627,0.7544726862013686
2021-01-22,2,1.2401091085920994,0.0,0.3136,0.0,0.7073,200000,150894.53724027373,-49105.46275972627,0.7544726862013686
2021-01-23,2,3.3393079564861314,0.0,0.3879,0.0,0.7289,200000,150894.53724027373,-49105.46275972627,0.7544726862013686
2021-01-24,1,1.037186526548298,-216989.55599694236,0.3477,99298.85314574475,0.7598,200000,150894.53724027373,-49105.46275972627,0.7544726862013686
2021-01-25,0,-0.4985584928351129,0.0,0.3259,0.0,0.8088,200000,141298.5211153989,-58701.47888460109,0.7064926055769946
2021-01-26,-2,-1.4815831615129627,0.0,0.3245,0.0,0.8941,200000,141298.5211153989,-58701.47888460109,0.7064926055769946
2021-01-27,-2,-1.4221832937893704,0.0,0.2862,0.0,0.7986,200000,141298.5211153989,-58701.47888460109,0.7064926055769946
2021-01-28,-1,-1.065143719114071,233937.94886655448,0.302,-86548.15699828428,0.8163,200000,141298.5211153989,-58701.47888460109,0.7064926055769946
2021-01-29,-1,-0.4922789760915663,233937.94886655448,0.315,-86548.15699828428,0.8025,200000,143145.3498840878,-56854.6501159122,0.715726749420439
2021-01-30,0,-0.0929558313764314,0.0,0.3121,0.0,0.7655,200000,134539.10145633388,-65460.89854366612,0.6726955072816694
2021-01-31,0,0.05462635733214022,0.0,0.2986,0.0,0.7202,200000,134539.10145633388,-65460.89854366612,0.6726955072816694
2021-02-01,2,1.2141773427440494,0.0,0.3568,0.0,0.7669,200000,134539.10145633388,-65460.89854366612,0.6726955072816694
2021-02-02,1,1.1336172347731726,-182946.8336365704,0.3677,85302.49902126165,0.7886,200000,134539.10145633388,-65460.89854366612,0.6726955072816694
2021-02-03,2,1.3988926914318385,0.0,0.391,0.0,0.8069,200000,137240.72694797692,-62759.27305202308,0.6862036347398845
2021-02-04,2,1.5547120074051235,0.0,0.3815,0.0,0.7617,200000,137240.72694797692,-62759.27305202308,0.6862036347398845
2021-02-05,1,1.1925661735938073,-168476.21771173202,0.4073,82436.76534597363,0.8324,200000,137240.72694797692,-62759.27305202308,0.6862036347398845
2021-02-06,1,1.0568692511304656,-168476.21771173202,0.4026,82436.76534597363,0.8262,200000,135937.78077958676,-64062.219220413244,0.6796889038979338
2021-02-07,1,0.6325639333816062,-168476.21771173202,0.3865,82436.76534597363,0.8249,200000,133118.14587947808,-66881.85412052192,0.6655907293973904
2021-02-08,1,1.1948286836052648,-168476.21771173202,0.4254,82436.76534597363,0.8455,200000,141370.0681145915,-58629.9318854085,0.7068503405729575
2021-02-09,2,1.2916846918224583,0.0,0.4851,0.0,0.9404,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-10,0,0.5273776171704772,0.0,0.5865,0.0,1.227,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-11,0,0.5214670572854772,0.0,0.6379,0.0,1.3298,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-12,0,0.3214933346516602,0.0,0.6631,0.0,1.4273,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-13,0,0.4501507554129418,0.0,0.7623,0.0,1.6156,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-14,0,0.6966783940931923,0.0,0.7152,0.0,1.4652,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-15,-2,-1.5781587287374237,0.0,0.669,0.0,1.7707,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-16,-2,-1.7349327819540377,0.0,0.6444,0.0,1.725,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-17,-2,-2.3079044399148754,0.0,0.6621,0.0,1.9668,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-18,-2,-2.241365996684927,0.0,0.7278,0.0,2.2613,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-19,-2,-2.0346499826697237,0.0,0.7168,0.0,2.2766,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-20,-2,-1.754961828757636,0.0,0.65,0.0,2.0461,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-21,-2,-1.357927720815191,0.0,0.6818,0.0,2.0416,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-22,-2,-1.2212004235704104,0.0,0.6054,0.0,1.8129,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-23,-1,-1.1061108973834721,145549.50198454878,0.4859,-48546.47378795459,1.4568,200000,141445.0060285845,-58554.993971415504,0.7072250301429225
2021-02-24,-2,-1.3719030697361418,0.0,0.5013,0.0,1.6695,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-02-25,-2,-1.248592712342166,0.0,0.4605,0.0,1.5406,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-02-26,0,-0.8767229629063803,0.0,0.4773,0.0,1.4844,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-02-27,0,-0.7862491912115938,0.0,0.4919,0.0,1.5276,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-02-28,0,-0.35841126671912943,0.0,0.4872,0.0,1.3919,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-01,0,-0.6336256340070815,0.0,0.542,0.0,1.6715,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-02,0,-0.5292030381194567,0.0,0.5419,0.0,1.661,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-03,0,-0.31511917563857217,0.0,0.5944,0.0,1.7768,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-04,-2,-1.3129270112386606,0.0,0.5315,0.0,1.9399,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-05,0,-0.7338867257756347,0.0,0.5625,0.0,1.8595,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-06,0,-0.5179982594069473,0.0,0.5763,0.0,1.8405,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-07,0,0.42439852688878116,0.0,0.6502,0.0,1.958,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-08,2,2.6708671534154664,0.0,0.7219,0.0,1.889,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-09,0,0.94543147644628,0.0,0.6836,0.0,1.9806,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-10,2,2.9968972922991632,0.0,0.7867,0.0,1.8591,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-11,2,2.5435709032253184,0.0,0.8182,0.0,1.8846,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-12,2,3.240903574356563,0.0,0.9702,0.0,1.7958,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-13,2,1.918917202691382,0.0,0.886,0.0,1.8371,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-14,2,1.6262785074808468,0.0,0.8322,0.0,1.7388,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-15,1,1.1567651309727425,-84834.55047811211,0.8813,38478.99605576953,1.943,200000,149529.3786727204,-50470.6213272796,0.747646893363602
2021-03-16,1,1.1303310937514626,-84834.55047811211,0.885,38478.99605576953,1.9204,200000,148973.64119862905,-51026.35880137095,0.7448682059931453
2021-03-17,2,1.2003627655060523,0.0,0.8933,0.0,1.8758,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-18,0,0.9629229361548616,0.0,0.8695,0.0,1.8669,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-19,0,0.5493872213246884,0.0,0.863,0.0,1.9662,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-20,0,0.792772732461086,0.0,0.8924,0.0,1.9247,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-21,0,0.3380657123238908,0.0,0.8395,0.0,1.937,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-22,0,0.8884016181872744,0.0,0.8847,0.0,1.8366,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-23,1,1.1286675033763587,-80376.43387224726,0.9526,40863.84741778446,1.8737,200000,153133.18181340548,-46866.81818659452,0.7656659090670274
2021-03-24,1,0.3003294601977999,-80376.43387224726,0.86,40863.84741778446,1.8979,200000,146679.2291443458,-53320.770855654206,0.733396145721729
2021-03-25,0,-0.0024461531322936855,0.0,0.7957,0.0,1.8076,200000,143223.2196531654,-56776.780346834596,0.716116098265827
2021-03-26,0,-0.4153480278956088,0.0,0.8683,0.0,2.0416,200000,143223.2196531654,-56776.780346834596,0.716116098265827
2021-03-27,0,-0.8446414969914843,0.0,0.9015,0.0,2.1777,200000,143223.2196531654,-56776.780346834596,0.716116098265827
2021-03-28,-2,-1.3203257904873833,0.0,0.9259,0.0,2.3399,200000,143223.2196531654,-56776.780346834596,0.716116098265827
2021-03-29,-1,-1.109440460762458,67083.47524738427,1.0675,-27893.744333183775,2.5673,200000,143223.2196531654,-56776.780346834596,0.716116098265827
2021-03-30,-2,-1.2154017130383301,0.0,1.0929,0.0,2.6613,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-03-31,-2,-2.196602619019808,0.0,1.091,0.0,3.0308,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-01,-2,-1.4268713295084365,0.0,1.0929,0.0,2.8069,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-02,0,-0.8653494690971463,0.0,1.1163,0.0,2.7439,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-03,0,-0.23579425599694587,0.0,1.0549,0.0,2.4666,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-04,2,1.5499999922713437,0.0,1.2974,0.0,2.6105,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-05,2,2.6319860876006533,0.0,1.4393,0.0,2.5272,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-06,2,1.669315111732458,0.0,1.3203,0.0,2.4811,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-07,1,1.1637630760224194,-60999.285378417735,1.1815,31144.140562032997,2.3141,200000,144141.3113492011,-55858.6886507989,0.7207065567460056
2021-04-08,1,0.9179275977728862,-60999.285378417735,1.2455,31144.140562032997,2.4822,200000,153280.5956418976,-46719.40435810239,0.7664029782094881
2021-04-09,1,1.1641678109516589,-60999.285378417735,1.3685,31144.140562032997,2.6295,200000,165371.03964823042,-34628.96035176958,0.8268551982411521
2021-04-10,2,1.803769771603028,0.0,1.4653,0.0,2.5537,200000,153990.77246093296,-46009.22753906704,0.7699538623046648
2021-04-11,1,1.0037037257414476,-56556.035133294026,1.3614,29862.85002926986,2.5783,200000,153990.77246093296,-46009.22753906704,0.7699538623046648
2021-04-12,1,0.2551894524469487,-56556.035133294026,1.2752,29862.85002926986,2.6644,200000,151686.83361996314,-48313.166380036855,0.7584341680998157
2021-04-13,1,0.3721071069923105,-56556.035133294026,1.2578,29862.85002926986,2.5786,200000,148140.5260761325,-51859.47392386751,0.7407026303806625
2021-04-14,1,0.49541946039115703,-56556.035133294026,1.2544,29862.85002926986,2.5159,200000,146075.83485984406,-53924.165140155936,0.7303791742992203
2021-04-15,1,1.1799230666840428,-56556.035133294026,1.4081,29862.85002926986,2.5585,200000,156040.65487107827,-43959.345128921734,0.7802032743553913
2021-04-16,1,0.5476053445819338,-56556.035133294026,1.3355,29862.85002926986,2.6004,200000,153185.94013662753,-46814.05986337247,0.7659297006831376
2021-04-17,1,0.967376406499848,-56556.035133294026,1.4681,29862.85002926986,2.6851,200000,163214.65379278146,-36785.346207218536,0.8160732689639073
2021-04-18,2,2.057959159509346,0.0,1.5061,0.0,2.354,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-19,2,1.5692883628616456,0.0,1.3236,0.0,2.1366,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-20,0,0.6902790832200538,0.0,1.2422,0.0,2.2134,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-21,0,0.0900918539810444,0.0,1.1335,0.0,2.14,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-22,0,0.039360891192978295,0.0,1.0221,0.0,1.9181,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-23,0,-0.35313239957640447,0.0,0.9553,0.0,1.8336,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-24,0,-0.18384531363749568,0.0,0.8762,0.0,1.6537,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-25,0,-0.49636185822751566,0.0,0.892,0.0,1.7332,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-26,0,-0.39257122847279236,0.0,1.0264,0.0,1.9813,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-27,-2,-1.4085189932657545,0.0,1.0958,0.0,2.3196,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-28,-2,-2.019927389312651,0.0,1.0359,0.0,2.3933,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-29,-2,-1.6720705936562814,0.0,1.035,0.0,2.3613,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-04-30,-2,-1.441510453008878,0.0,1.1463,0.0,2.5999,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-05-01,-1,-1.1020690333332352,71556.21525690079,1.18,-32431.854812038768,2.6035,200000,168872.66800628585,-31127.33199371415,0.8443633400314292
2021-05-02,-1,-1.0417159365980733,71556.21525690079,1.1394,-32431.854812038768,2.5085,200000,162886.459459712,-37113.540540288,0.81443229729856
2021-05-03,-1,-0.5070852490712598,71556.21525690079,1.1886,-32431.854812038768,2.4556,200000,164691.38013079469,-35308.619869205315,0.8234569006539734
2021-05-04,-1,-0.583485376011189,71556.21525690079,1.0301,-32431.854812038768,2.1529,200000,143532.59756097174,-56467.40243902826,0.7176629878048587
2021-05-05,-1,-0.6444103564605694,71556.21525690079,1.1233,-32431.854812038768,2.3844,200000,157709.61121190188,-42290.38878809812,0.7885480560595094
2021-05-06,-1,-0.5934861042581924,71556.21525690079,1.1709,-32431.854812038768,2.483,200000,164313.4679425974,-35686.5320574026,0.821567339712987
2021-05-07,-1,-0.8753360739859567,71556.21525690079,1.2302,-32431.854812038768,2.7322,200000,176638.76972649168,-23361.23027350832,0.8831938486324584
2021-05-08,0,0.36341098379457026,0.0,1.3673,0.0,2.6727,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-09,0,-0.005690368999449263,0.0,1.288,0.0,2.6422,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-10,0,0.4105220169199452,0.0,1.1437,0.0,2.2957,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-11,0,-0.3824450381030485,0.0,1.1779,0.0,2.5093,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-12,0,0.589715530889534,0.0,1.0148,0.0,2.0412,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-13,0,-0.428786280857124,0.0,0.9763,0.0,2.1,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-14,0,-0.1700327242278328,0.0,1.0041,0.0,2.138,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-15,0,-0.368003989119556,0.0,0.9301,0.0,2.01,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-16,0,-0.670291909854679,0.0,0.9045,0.0,1.9916,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-17,0,-0.9430202712916089,0.0,0.829,0.0,1.8558,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-18,-1,-1.1664087925551399,93068.85001868369,0.8473,-41262.747433849974,1.9111,200000,157714.47324166138,-42285.526758338616,0.788572366208307
2021-05-19,0,2.0178968986944246,0.0,0.6098,0.0,1.1823,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-20,0,0.3885582014230734,0.0,0.6684,0.0,1.3884,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-21,0,-0.33916155736706305,0.0,0.5938,0.0,1.2715,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-22,0,0.45986157112590603,0.0,0.5519,0.0,1.1386,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-23,0,0.47737844926645073,0.0,0.4733,0.0,0.9756,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-24,0,-0.4215777751630078,0.0,0.5494,0.0,1.1779,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-25,0,0.8749636201090105,0.0,0.5636,0.0,1.1406,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-26,0,0.12428836583755724,0.0,0.6416,0.0,1.3394,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-27,0,0.8479599763811692,0.0,0.6111,0.0,1.2327,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-28,2,1.519907839886315,0.0,0.5489,0.0,1.079,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-29,2,1.950348370180454,0.0,0.5311,0.0,1.0142,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-30,2,2.41722020440804,0.0,0.5788,0.0,1.0584,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-05-31,2,1.3936051053895218,0.0,0.5947,0.0,1.1341,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-01,0,0.6522334432281047,0.0,0.579,0.0,1.1483,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-02,0,0.6372433822372857,0.0,0.6139,0.0,1.2138,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-03,0,0.9518296361633648,0.0,0.6505,0.0,1.2575,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-04,0,0.6532549182069157,0.0,0.5863,0.0,1.1474,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-05,0,0.46304082012554276,0.0,0.5619,0.0,1.1067,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-06,0,0.6252281468321985,0.0,0.5927,0.0,1.1533,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-07,0,0.4069279605473137,0.0,0.531,0.0,1.0402,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-08,0,0.9473749380899172,0.0,0.5248,0.0,1.0052,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-09,0,0.7524752953988636,0.0,0.5432,0.0,1.0451,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-10,0,0.8062605827123044,0.0,0.5144,0.0,0.9849,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-11,2,2.023334985709481,0.0,0.4995,0.0,0.905,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-12,2,1.291382991737628,0.0,0.4843,0.0,0.8972,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-13,0,0.38441520114099154,0.0,0.4948,0.0,0.9465,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-14,0,-0.1191487591214119,0.0,0.5085,0.0,0.9871,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-15,-2,-2.829754573370807,0.0,0.513,0.0,1.1075,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-16,0,-0.9571254990060829,0.0,0.5034,0.0,1.0095,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-17,-2,-2.2740678199690847,0.0,0.4981,0.0,1.0726,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-18,-2,-1.7764675480053718,0.0,0.4628,0.0,0.9871,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-19,-2,-1.426238450670681,0.0,0.452,0.0,0.9541,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-20,0,0.6772099787105907,0.0,0.5034,0.0,0.9606,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-21,2,2.2373078055693947,0.0,0.4273,0.0,0.7441,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-22,0,0.31335796442986635,0.0,0.3695,0.0,0.7093,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-23,0,-0.9076196297525071,0.0,0.3801,0.0,0.7848,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-24,-2,-1.4523134808866003,0.0,0.3769,0.0,0.813,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-25,0,-0.6174696030236941,0.0,0.3533,0.0,0.724,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-26,0,-0.17540763225370684,0.0,0.3637,0.0,0.7259,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-27,0,-0.22901643105942596,0.0,0.3685,0.0,0.7388,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-28,0,-0.4681113294076431,0.0,0.3738,0.0,0.7632,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-29,0,-0.6285488253279807,0.0,0.3952,0.0,0.8184,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-06-30,-1,-1.0934155683661297,192574.6332192759,0.3888,-89507.49240365147,0.8365,200000,149746.03479130892,-50253.96520869108,0.7487301739565446
2021-07-01,-1,-0.7257203273558536,192574.6332192759,0.3813,-89507.49240365147,0.8043,200000,145419.58378676677,-54580.41621323323,0.7270979189338338
2021-07-02,-1,-1.102273351975959,192574.6332192759,0.3758,-89507.49240365147,0.8172,200000,145515.0699560679,-54484.93004393211,0.7275753497803394
2021-07-03,-1,-0.9492830054975879,192574.6332192759,0.3845,-89507.49240365147,0.8333,200000,148631.53989277437,-51368.460107225634,0.7431576994638718
2021-07-04,-1,-1.0663672976277294,192574.6332192759,0.3869,-89507.49240365147,0.8507,200000,150651.14938032418,-49348.850619675824,0.7532557469016209
2021-07-05,-2,-2.0796994879159696,0.0,0.3731,0.0,0.8979,200000,158265.2165664357,-41734.7834335643,0.7913260828321785
2021-07-06,-1,-1.0849013255122095,197485.92034743662,0.4007,-87720.43928967725,0.9021,200000,158265.2165664357,-41734.7834335643,0.7913260828321785
2021-07-07,-2,-1.4325265413810295,0.0,0.3974,0.0,0.9283,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-08,-2,-2.636988340089764,0.0,0.3691,0.0,1.0412,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-09,-2,-1.7698281037694776,0.0,0.3727,0.0,0.9786,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-10,-2,-1.2643510084725122,0.0,0.3664,0.0,0.9184,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-11,-2,-1.2007662944401045,0.0,0.3811,0.0,0.9519,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-12,0,-0.9415441776288852,0.0,0.3714,0.0,0.9104,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-13,0,-0.514097556552434,0.0,0.3639,0.0,0.8598,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-14,0,0.1069752542177918,0.0,0.3737,0.0,0.8336,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-15,0,0.24041839799657364,0.0,0.3554,0.0,0.7868,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-16,1,1.133134993320158,-225223.79940342525,0.3579,109357.75038188291,0.7371,200000,161215.1956129718,-38784.80438702821,0.806075978064859
2021-07-17,0,0.18178875755592086,0.0,0.3519,0.0,0.7903,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-18,0,0.6513489104734087,0.0,0.3526,0.0,0.7666,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-19,0,0.6179964222794646,0.0,0.3323,0.0,0.7277,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-20,0,0.9273391237504954,0.0,0.3181,0.0,0.6807,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-21,0,0.5219473945534453,0.0,0.337,0.0,0.7456,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-22,0,0.24171259851434165,0.0,0.3405,0.0,0.7708,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-23,0,0.451147734519496,0.0,0.3573,0.0,0.7982,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-24,0,0.26393492723097656,0.0,0.356,0.0,0.8075,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
