date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-07-25,0,-0.07586655544303084,0.0,0.3559,0.0,0.8259,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-26,0,0.5511973654720151,0.0,0.3783,0.0,0.8388,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-27,0,0.4523582137965838,0.0,0.3896,0.0,0.8677,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-28,0,-0.12500987082948192,0.0,0.3782,0.0,0.8683,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-29,0,-0.24609824605460706,0.0,0.4008,0.0,0.9188,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-30,-2,-1.768255840122282,0.0,0.4003,0.0,0.9888,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-07-31,-2,-1.9545010762957258,0.0,0.4021,0.0,1.0024,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-08-01,-2,-2.071958689279952,0.0,0.3924,0.0,0.992,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-08-02,-2,-2.31718815969959,0.0,0.3883,0.0,1.0239,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-08-03,-2,-1.8166048531809553,0.0,0.3888,0.0,1.0121,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-08-04,-1,-1.0300654624208805,182001.44198515482,0.4232,-73432.17680247643,1.0489,200000,154046.02049623505,-45953.979503764946,0.7702301024811753
2021-08-05,-1,-0.63340850063276,182001.44198515482,0.4392,-73432.17680247643,1.0637,200000,158044.83978467417,-41955.16021532583,0.7902241989233709
2021-08-06,0,1.5248111114668017,0.0,0.5248,0.0,1.1064,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-07,0,0.59879759899611,0.0,0.5034,0.0,1.1257,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-08,0,0.846617331212043,0.0,0.4789,0.0,1.0553,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-09,0,0.6139779000541814,0.0,0.4965,0.0,1.1142,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-10,0,0.4532001563246664,0.0,0.4952,0.0,1.1239,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-11,0,0.3381818806748599,0.0,0.5156,0.0,1.1789,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-12,1,1.1148092273975012,-135364.1527761822,0.5163,62090.00717692152,1.1256,200000,139777.02415668571,-60222.975843314285,0.6988851207834286
2021-08-13,2,2.6765838929874533,0.0,0.6434,0.0,1.2274,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-14,2,1.494373157374727,0.0,0.6131,0.0,1.25,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-15,2,1.256159090581171,0.0,0.6117,0.0,1.26,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-16,0,0.543520298252789,0.0,0.5853,0.0,1.2747,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-17,0,0.8952321608663371,0.0,0.5591,0.0,1.1763,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-18,0,0.6600561211372834,0.0,0.548,0.0,1.1708,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-19,0,0.3321735045345392,0.0,0.5823,0.0,1.2728,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-20,0,-0.7603240848929373,0.0,0.5984,0.0,1.4356,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-21,0,-0.7652462814634902,0.0,0.5894,0.0,1.4074,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-22,0,-0.7442122645922209,0.0,0.6291,0.0,1.4833,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-23,-2,-1.3919707347069001,0.0,0.6376,0.0,1.5689,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-24,0,0.4733612686689178,0.0,0.6712,0.0,1.4367,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-25,0,-0.8606027413101606,0.0,0.6415,0.0,1.4938,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-26,0,0.17903633098284283,0.0,0.604,0.0,1.318,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-27,0,0.5250108629645065,0.0,0.6555,0.0,1.397,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-28,0,-0.05132146166223175,0.0,0.6344,0.0,1.401,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-29,0,0.05112203645561419,0.0,0.631,0.0,1.383,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-30,0,0.47581698229607716,0.0,0.6205,0.0,1.321,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-08-31,0,0.18229256762259985,0.0,0.6139,0.0,1.327,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-01,0,-0.46466119825969693,0.0,0.6314,0.0,1.423,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-02,-2,-1.2146076993771684,0.0,0.611,0.0,1.447,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-03,-2,-1.696474235407931,0.0,0.6231,0.0,1.535,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-04,-2,-1.9305794532331098,0.0,0.6516,0.0,1.656,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-05,-2,-1.9382227726209356,0.0,0.6874,0.0,1.79,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-06,-2,-1.2566258226279639,0.0,0.6962,0.0,1.742,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-07,-2,-1.2557543040963874,0.0,0.547,0.0,1.382,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-08,-2,-1.6114925504195678,0.0,0.5323,0.0,1.404,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-09,-2,-2.2136263061145303,0.0,0.5481,0.0,1.583,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-10,-2,-2.81109786711673,0.0,0.51,0.0,1.786,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-11,-2,-1.8236964942011753,0.0,0.5543,0.0,1.746,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-12,-2,-1.4180245094453083,0.0,0.5757,0.0,1.743,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-13,-2,-2.0353105302127346,0.0,0.531,0.0,1.93,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-14,-2,-1.9051748155636097,0.0,0.543,0.0,2.074,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-15,-2,-1.7338113780647233,0.0,0.5539,0.0,2.166,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-16,-2,-1.5137684619267535,0.0,0.5292,0.0,2.048,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-17,-1,-1.185829187135114,146900.3951286348,0.5128,-40133.46969737024,1.877,200000,150661.04524392786,-49338.95475607214,0.7533052262196394
2021-09-18,-1,-1.081600826796094,146900.3951286348,0.5262,-40133.46969737024,1.928,200000,154676.31749321742,-45323.682506782585,0.7733815874660871
2021-09-19,-1,-0.7507409540328748,146900.3951286348,0.5234,-40133.46969737024,1.796,200000,148967.3783868044,-51032.6216131956,0.744836891934022
2021-09-20,-1,-1.0060383121863097,146900.3951286348,0.4461,-40133.46969737024,1.661,200000,132193.95943421594,-67806.04056578406,0.6609697971710797
2021-09-21,-1,-0.768906372918967,146900.3951286348,0.4099,-40133.46969737024,1.469,200000,119170.53894866428,-80829.46105133572,0.5958526947433214
2021-09-22,-1,-0.8251182925017557,146900.3951286348,0.4483,-40133.46969737024,1.654,200000,132236.20601561735,-67763.79398438265,0.6611810300780867
2021-09-23,-1,-0.7075324738540084,146900.3951286348,0.4663,-40133.46969737024,1.706,200000,136967.35355219603,-63032.64644780397,0.6848367677609801
2021-09-24,-1,-0.7806934748105709,146900.3951286348,0.4224,-40133.46969737024,1.592,200000,125943.21066054876,-74056.78933945124,0.6297160533027438
2021-09-25,0,0.9375890990935003,0.0,0.5363,0.0,1.547,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-09-26,0,-0.2381355813959776,0.0,0.4704,0.0,1.64,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-09-27,0,-0.14378480634130342,0.0,0.4303,0.0,1.503,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-09-28,0,0.19651025702484465,0.0,0.4109,0.0,1.406,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-09-29,0,0.37301745467571873,0.0,0.4193,0.0,1.431,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-09-30,0,0.9583205441246644,0.0,0.4721,0.0,1.53,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-01,-2,-1.5148108804648721,0.0,0.4671,0.0,1.911,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-02,-2,-1.652914176833746,0.0,0.4636,0.0,1.948,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-03,-2,-2.0525284384638245,0.0,0.4731,0.0,2.162,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-04,-2,-2.074306201486372,0.0,0.451,0.0,2.171,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-05,-2,-1.8403073057201011,0.0,0.4745,0.0,2.295,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-06,-2,-1.2925425215023458,0.0,0.49,0.0,2.213,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-07,0,-0.4478030460598042,0.0,0.5356,0.0,2.141,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-08,0,-0.7203383106232396,0.0,0.5082,0.0,2.132,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-09,0,-0.5318605143534092,0.0,0.5254,0.0,2.163,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-10,0,-0.08313216823457222,0.0,0.5418,0.0,2.096,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-11,0,-0.470308716116448,0.0,0.5223,0.0,2.151,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-12,0,-0.05886624445176003,0.0,0.5232,0.0,2.037,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-13,0,-0.3184984779706585,0.0,0.5272,0.0,2.141,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-14,0,0.17058085728912467,0.0,0.5509,0.0,2.09,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-15,0,0.8272153576581749,0.0,0.559,0.0,2.008,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-16,1,1.1800138024426907,-115766.36792107912,0.5786,33457.75248708111,2.002,200000,133964.84095827275,-66035.15904172725,0.6698242047913637
2021-10-17,2,1.7139458204331999,0.0,0.6008,0.0,1.946,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-18,2,1.2227829906216723,0.0,0.5875,0.0,2.001,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-19,0,0.6521432601616016,0.0,0.5715,0.0,2.084,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-20,0,0.9718707486010919,0.0,0.5922,0.0,2.111,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-21,0,0.8535528314854013,0.0,0.5688,0.0,2.036,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-22,0,0.7788227081111597,0.0,0.5838,0.0,2.089,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-23,0,0.9103683514368304,0.0,0.5919,0.0,2.07,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-24,0,0.7031897640934259,0.0,0.5737,0.0,2.034,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-25,0,0.5183250194103233,0.0,0.5893,0.0,2.112,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-26,0,0.7905412332239004,0.0,0.5855,0.0,2.045,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-27,0,0.9849489299047257,0.0,0.5279,0.0,1.807,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-28,0,-0.12784686913864723,0.0,0.5354,0.0,1.966,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-29,0,-0.32575423913614754,0.0,0.565,0.0,2.087,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-30,-1,-1.0319707732694907,125370.00766793227,0.552,-32520.791462734313,2.128,200000,138408.48846539724,-61591.51153460276,0.6920424423269862
2021-10-31,-2,-2.11222921725053,0.0,0.5645,0.0,2.336,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-01,-2,-2.093699789084782,0.0,0.5556,0.0,2.34,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-02,-2,-1.8435928683238885,0.0,0.584,0.0,2.426,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-03,0,-0.9102757049889604,0.0,0.582,0.0,2.261,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-04,0,-0.34207359198684045,0.0,0.5764,0.0,2.155,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-05,0,-0.32145496428664005,0.0,0.5593,0.0,2.096,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-06,0,0.06253407923938019,0.0,0.5605,0.0,2.061,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-07,0,0.6794334681120787,0.0,0.5726,0.0,2.038,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-08,0,0.4150781453141655,0.0,0.5941,0.0,2.145,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-09,0,0.7428657435053344,0.0,0.6111,0.0,2.165,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-10,0,0.6502269691937784,0.0,0.5694,0.0,2.027,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-11,0,0.4974566606732854,0.0,0.5741,0.0,2.062,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-12,0,-0.9554781981737652,0.0,0.5592,0.0,2.203,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-13,-2,-1.2512922703931073,0.0,0.5698,0.0,2.308,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-14,-2,-1.6435774480436125,0.0,0.5699,0.0,2.409,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-15,-2,-1.830149872552947,0.0,0.5674,0.0,2.483,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-16,-2,-1.9056488752792937,0.0,0.5157,0.0,2.318,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-17,-2,-1.3346687460877804,0.0,0.5259,0.0,2.284,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-18,-2,-1.2729397144993506,0.0,0.4742,0.0,2.075,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-19,-1,-1.1680546043110465,143548.26868632232,0.5002,-32756.77189639526,2.192,200000,143605.68799379683,-56394.31200620317,0.7180284399689842
2021-11-20,-1,-0.22348815442419084,143548.26868632232,0.5436,-32756.77189639526,2.187,200000,149671.89899530122,-50328.10100469878,0.7483594949765061
2021-11-21,-2,-1.746072014474077,0.0,0.5373,0.0,2.53,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-22,0,-0.5359233442851918,0.0,0.522,0.0,2.177,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-23,0,0.5429330532048281,0.0,0.5557,0.0,2.099,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-24,0,0.6892589331185676,0.0,0.5269,0.0,1.965,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-25,2,1.6424477464215492,0.0,0.5878,0.0,1.999,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-26,2,1.8639965642178369,0.0,0.5234,0.0,1.713,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-27,2,1.649570290016931,0.0,0.5262,0.0,1.734,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-28,2,1.471927813749172,0.0,0.5293,0.0,1.754,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-29,2,1.208222776770025,0.0,0.5252,0.0,1.778,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-11-30,1,1.1373697926392659,-144889.2473093867,0.5154,42696.35109391533,1.749,200000,149351.83612651582,-50648.16387348418,0.7467591806325791
2021-12-01,1,1.0413310190836287,-144889.2473093867,0.5167,42696.35109391533,1.763,200000,150137.94106333284,-49862.05893666716,0.7506897053166641
2021-12-02,2,3.980390130041189,0.0,1.0919,0.0,1.7,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-03,2,2.9141141119589244,0.0,1.0559,0.0,1.59,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-04,2,1.982086315032394,0.0,0.7968,0.0,1.337,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-05,2,1.6103838664897423,0.0,0.7076,0.0,1.227,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-06,2,1.983740358683374,0.0,0.866,0.0,1.256,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-07,2,1.500095394301948,0.0,0.8285,0.0,1.29,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-08,1,1.0603694743195784,-149283.74104445943,0.787,87350.41204608891,1.345,200000,234972.60840397916,34972.60840397916,1.1748630420198958
2021-12-09,1,0.9016889690886893,-149283.74104445943,0.6846,87350.41204608891,1.193,200000,206408.690690021,6408.6906900210015,1.032043453450105
2021-12-10,2,1.6516320037113905,0.0,0.8539,0.0,1.141,200000,262779.1747372556,62779.17473725561,1.313895873686278
2021-12-11,1,1.1676395214385404,-161154.89680930675,0.8153,109674.11299551571,1.198,200000,262779.1747372556,62779.17473725561,1.313895873686278
2021-12-12,1,0.9777095234843243,-161154.89680930675,0.8231,109674.11299551571,1.24,200000,268642.4956781799,68642.4956781799,1.3432124783908994
2021-12-13,1,1.127671526249299,-161154.89680930675,0.7805,109674.11299551571,1.095,200000,245874.5506897536,45874.55068975361,1.229372753448768
2021-12-14,1,1.1496437902957148,-161154.89680930675,0.8508,109674.11299551571,1.153,200000,263564.83848918776,63564.838489187765,1.3178241924459388
2021-12-15,2,1.3212614547235302,0.0,0.938,0.0,1.181,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-16,2,1.447554083960279,0.0,1.0157,0.0,1.201,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-17,0,0.938690587666485,0.0,0.9265,0.0,1.205,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-18,0,0.850013880657881,0.0,0.9381,0.0,1.224,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-19,0,0.9367601902234965,0.0,0.9499,0.0,1.203,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-20,0,0.4388711784818161,0.0,0.8923,0.0,1.227,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-21,0,0.1909887482583236,0.0,0.9112,0.0,1.282,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-22,-2,-1.2740199252604325,0.0,0.8766,0.0,1.486,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-23,-1,-1.014369359818502,155538.30279814135,0.9143,-94240.33813674,1.509,200000,284417.3404966813,84417.34049668128,1.4220867024834063
2021-12-24,-1,-1.167615963547279,155538.30279814135,0.8767,-94240.33813674,1.479,200000,275741.89016736904,75741.89016736904,1.3787094508368452
2021-12-25,-2,-1.4150806108758363,0.0,0.8821,0.0,1.544,200000,292724.0856815673,92724.08568156732,1.4636204284078365
2021-12-26,-2,-1.2068942755427066,0.0,0.8932,0.0,1.543,200000,292724.0856815673,92724.08568156732,1.4636204284078365
2021-12-27,-1,-1.1905919124114572,164101.40468750268,0.8919,-94063.0095377787,1.556,200000,292724.0856815673,92724.08568156732,1.4636204284078365
2021-12-28,-2,-2.149675295117147,0.0,0.8147,0.0,1.786,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2021-12-29,0,-0.9758187362798069,0.0,0.827,0.0,1.437,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2021-12-30,0,-0.21995074975532747,0.0,0.8203,0.0,1.267,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2021-12-31,0,-0.0234338566062864,0.0,0.815,0.0,1.223,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-01,0,-0.22520541545026576,0.0,0.8085,0.0,1.253,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-02,0,-0.30043924407754474,0.0,0.7993,0.0,1.261,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-03,0,-0.3254131505257533,0.0,0.7652,0.0,1.222,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-04,0,-0.35305430121417514,0.0,0.7433,0.0,1.206,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-05,0,-0.2088878200396382,0.0,0.682,0.0,1.098,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-06,0,-0.48392377080726184,0.0,0.6625,0.0,1.118,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-07,0,-0.7417235224053741,0.0,0.5954,0.0,1.049,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-08,2,1.2165578092231948,0.0,0.6773,0.0,0.986,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-09,0,0.8761304301983422,0.0,0.6686,0.0,1.015,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-10,0,0.9145862587519954,0.0,0.6215,0.0,0.95,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-11,0,0.7518513080102984,0.0,0.6358,0.0,0.979,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-12,0,0.2527101767392898,0.0,0.6505,0.0,1.041,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-13,0,0.01590883453627707,0.0,0.6138,0.0,1.0,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-14,0,-0.36712528919531495,0.0,0.6184,0.0,1.038,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-15,0,-0.047737919443659904,0.0,0.6461,0.0,1.053,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-16,0,-0.8665528527384002,0.0,0.6085,0.0,1.062,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-17,-2,-1.85584250037615,0.0,0.5481,0.0,0.989,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-18,-2,-1.4118100313845083,0.0,0.547,0.0,0.961,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-19,-2,-1.2249577227183377,0.0,0.5258,0.0,0.921,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-20,-1,-1.100126717691107,324753.9288154237,0.5035,-185600.00358520524,0.881,200000,327027.20631713164,127027.20631713164,1.6351360315856582
2022-01-21,-2,-2.056430232805939,0.0,0.3931,0.0,0.754,200000,339308.83960303327,139308.83960303327,1.6965441980151663
2022-01-22,-2,-1.7756530414139027,0.0,0.3558,0.0,0.683,200000,339308.83960303327,139308.83960303327,1.6965441980151663
2022-01-23,-2,-1.6977056296501478,0.0,0.3609,0.0,0.704,200000,339308.83960303327,139308.83960303327,1.6965441980151663
2022-01-24,0,-0.43113106835051446,0.0,0.38,0.0,0.665,200000,339308.83960303327,139308.83960303327,1.6965441980151663
2022-01-25,-1,-1.1903934826885316,470739.23363350896,0.3604,-248760.14633653464,0.682,200000,339308.83960303327,139308.83960303327,1.6965441980151663
2022-01-26,-1,-0.6515086581468187,470739.23363350896,0.3798,-248760.14633653464,0.687,200000,349684.98146720603,149684.98146720603,1.7484249073360303
2022-01-27,-1,-0.7968487856551612,470739.23363350896,0.3752,-248760.14633653464,0.69,200000,348265.86143150146,148265.86143150146,1.7413293071575073
2022-01-28,-1,-0.9716454508499349,470739.23363350896,0.376,-248760.14633653464,0.707,200000,352871.37530612934,152871.37530612934,1.7643568765306465
2022-01-29,-2,-1.3237893540725238,0.0,0.3791,0.0,0.742,200000,345431.62471427873,145431.62471427873,1.7271581235713938
2022-01-30,0,-0.8306193997810506,0.0,0.3862,0.0,0.729,200000,345431.62471427873,145431.62471427873,1.7271581235713938
2022-01-31,0,-0.7501819485550336,0.0,0.3997,0.0,0.753,200000,345431.62471427873,145431.62471427873,1.7271581235713938
