date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,ZRXUSDT_position,ZRXUSDT_price,init,total_asset,pnl,return
2021-01-28,-1,-0.884020510973202,390815.29157446127,0.302,-191788.98568005968,0.6086,200000,234748.99474037165,34748.99474037165,1.1737449737018584
2021-01-29,-1,-0.4261517310701179,390815.29157446127,0.315,-191788.98568005968,0.6009,200000,238352.81834110315,38352.81834110315,1.1917640917055157
2021-01-30,-1,-1.1626978486697985,390815.29157446127,0.3121,-191788.98568005968,0.6542,200000,247441.80693228438,47441.80693228438,1.237209034661422
2021-01-31,-2,-1.7780102562302647,0.0,0.2986,0.0,0.7064,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-01,0,-0.28503726227728055,0.0,0.3568,0.0,0.6865,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-02,0,-0.03156677234499469,0.0,0.3677,0.0,0.6837,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-03,0,-0.45018230869981674,0.0,0.391,0.0,0.7658,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-04,-2,-2.1690953597872094,0.0,0.3815,0.0,1.0351,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-05,-2,-2.6995119777036765,0.0,0.4073,0.0,1.5939,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-06,-2,-2.0854170868150272,0.0,0.4026,0.0,1.4509,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-07,-2,-1.8218609848584673,0.0,0.3865,0.0,1.4099,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-08,-2,-1.4960891898628783,0.0,0.4254,0.0,1.4689,200000,242484.96631748168,42484.96631748168,1.2124248315874084
2021-02-09,-1,-1.1371970894342731,249932.96878734455,0.4851,-80234.58616818266,1.5111,200000,242484.96631748165,42484.96631748165,1.2124248315874082
2021-02-10,-1,-0.5561820372492932,249932.96878734455,0.5865,-80234.58616818266,1.4998,200000,266921.518528818,66921.51852881798,1.33460759264409
2021-02-11,-1,-0.6926331885920916,249932.96878734455,0.6379,-80234.58616818266,1.7619,200000,300797.5581591681,100797.55815916811,1.5039877907958406
2021-02-12,-1,-0.5772046761403226,249932.96878734455,0.6631,-80234.58616818266,1.8037,200000,310449.67467443924,110449.67467443924,1.5522483733721963
2021-02-13,-1,-0.20243261512223032,249932.96878734455,0.7623,-80234.58616818266,1.8912,200000,342263.55146785977,142263.55146785977,1.7113177573392988
2021-02-14,0,-0.1569781573487957,0.0,0.7152,0.0,1.7952,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-15,0,0.0906258577613454,0.0,0.669,0.0,1.6186,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-16,0,0.06482287628541251,0.0,0.6444,0.0,1.5848,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-17,0,0.29996284995605754,0.0,0.6621,0.0,1.5649,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-18,0,0.7091849318273282,0.0,0.7278,0.0,1.6107,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-19,0,0.8232542980719868,0.0,0.7168,0.0,1.5594,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-20,0,0.39166582174398096,0.0,0.65,0.0,1.5306,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-21,0,0.11974608915458672,0.0,0.6818,0.0,1.7232,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-22,0,0.12359339005177669,0.0,0.6054,0.0,1.563,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-23,0,-0.9971636257523109,0.0,0.4859,0.0,1.5769,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-24,0,-0.6257377149670931,0.0,0.5013,0.0,1.5267,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-25,0,-0.7198558307631098,0.0,0.4605,0.0,1.3959,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-26,0,-0.24973204072415928,0.0,0.4773,0.0,1.3192,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-27,0,-0.22590008210609924,0.0,0.4919,0.0,1.3328,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-02-28,0,0.4046226489847636,0.0,0.4872,0.0,1.2115,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-01,0,0.26621665553833235,0.0,0.542,0.0,1.3565,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-02,0,0.21611750180232925,0.0,0.5419,0.0,1.3617,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-03,0,0.37305400316798354,0.0,0.5944,0.0,1.4635,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-04,0,-0.1416797825025968,0.0,0.5315,0.0,1.3724,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-05,0,0.6862243475999433,0.0,0.5625,0.0,1.3389,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-06,0,0.6611919434361697,0.0,0.5763,0.0,1.3703,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-07,2,1.467498695535754,0.0,0.6502,0.0,1.4204,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-08,2,2.1994393631597924,0.0,0.7219,0.0,1.4198,200000,207770.03612989435,7770.036129894346,1.0388501806494717
2021-03-09,1,1.1819285558506094,-151967.55129453947,0.6836,70397.11192311932,1.4757,200000,207770.03612989438,7770.036129894375,1.0388501806494719
2021-03-10,2,2.542287120985403,0.0,0.7867,0.0,1.3933,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-11,2,2.4458772303971448,0.0,0.8182,0.0,1.3743,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-12,2,2.913944980963092,0.0,0.9702,0.0,1.3396,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-13,2,1.7522231126920111,0.0,0.886,0.0,1.393,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-14,2,1.4833650665657359,0.0,0.8322,0.0,1.3247,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-15,2,1.5875944788609164,0.0,0.8813,0.0,1.3282,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-16,1,1.1020303998194128,-129513.34050329175,0.885,80153.36108070854,1.43,200000,229238.6126908264,29238.612690826412,1.146193063454132
2021-03-17,1,0.9915100002493554,-129513.34050329175,0.8933,80153.36108070854,1.4469,200000,231668.1652192677,31668.165219267714,1.1583408260963386
2021-03-18,1,0.5407535743305686,-129513.34050329175,0.8695,80153.36108070854,1.5162,200000,234140.37563818245,34140.37563818245,1.1707018781909122
2021-03-19,1,0.29569023557715896,-129513.34050329175,0.863,80153.36108070854,1.5586,200000,236697.04143473308,36697.04143473308,1.1834852071736655
2021-03-20,1,0.6049398436954149,-129513.34050329175,0.8924,80153.36108070854,1.5,200000,235807.74668620038,35807.74668620038,1.179038733431002
2021-03-21,1,0.35273657906825673,-129513.34050329175,0.8395,80153.36108070854,1.458,200000,225590.04980818648,25590.04980818648,1.1279502490409323
2021-03-22,1,0.7556178287734016,-129513.34050329175,0.8847,80153.36108070854,1.417,200000,228157.76499462622,28157.764994626225,1.140788824973131
2021-03-23,1,0.7952837000438111,-129513.34050329175,0.9526,80153.36108070854,1.498,200000,243444.14306233713,43444.14306233713,1.2172207153116856
2021-03-24,1,0.6348587200871865,-129513.34050329175,0.86,80153.36108070854,1.3704,200000,221223.63885783387,21223.638857833866,1.1061181942891694
2021-03-25,1,0.3109791761179515,-129513.34050329175,0.7957,80153.36108070854,1.3095,200000,208014.59137365708,8014.59137365708,1.0400729568682854
2021-03-26,1,0.48726974213913304,-129513.34050329175,0.8683,80153.36108070854,1.3873,200000,223653.19138627517,23653.191386275168,1.1182659569313758
2021-03-27,1,0.5938416904911916,-129513.34050329175,0.9015,80153.36108070854,1.4158,200000,230237.40508178464,30237.405081784644,1.1511870254089231
2021-03-28,1,0.5183556355086657,-129513.34050329175,0.9259,80153.36108070854,1.4542,200000,236475.41965556418,36475.41965556418,1.182377098277821
2021-03-29,2,1.2413452318512386,0.0,1.0675,0.0,1.5948,200000,239665.52342657637,39665.52342657637,1.1983276171328818
2021-03-30,0,-0.811055640335352,0.0,1.0929,0.0,1.8486,200000,239665.52342657637,39665.52342657637,1.1983276171328818
2021-03-31,-1,-1.0725231725530935,109837.54510842181,1.091,-63679.860619241255,1.8818,200000,239665.52342657637,39665.52342657637,1.1983276171328818
2021-04-01,-2,-1.7198572288629506,0.0,1.0929,0.0,1.964,200000,244691.316633772,44691.31663377199,1.22345658316886
2021-04-02,-1,-1.1872971353877197,109599.26392267848,1.1163,-62418.06964791898,1.9601,200000,244691.316633772,44691.31663377199,1.22345658316886
2021-04-03,0,0.07862716145214839,0.0,1.0549,0.0,1.7262,200000,236821.1249479762,36821.124947976205,1.184105624739881
2021-04-04,2,2.527754144949808,0.0,1.2974,0.0,1.835,200000,236821.1249479762,36821.124947976205,1.184105624739881
2021-04-05,2,3.139982481182345,0.0,1.4393,0.0,1.8058,200000,236821.1249479762,36821.124947976205,1.184105624739881
2021-04-06,1,1.0701574095532715,-89684.58871013262,1.3203,61476.85087689534,1.9261,200000,236821.1249479762,36821.124947976205,1.184105624739881
2021-04-07,1,1.0389254344786325,-89684.58871013262,1.1815,61476.85087689534,1.712,200000,211210.7102622665,11210.710262266512,1.0560535513113325
2021-04-08,1,0.6476712869300042,-89684.58871013262,1.2455,61476.85087689534,1.8545,200000,225710.9751896726,25710.97518967261,1.128554875948363
2021-04-09,0,-0.030918753361954796,0.0,1.3685,0.0,2.1552,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-10,0,0.5865638107816777,0.0,1.4653,0.0,2.1747,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-11,0,-0.061591696184360306,0.0,1.3614,0.0,2.1306,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-12,0,-0.7651158408607182,0.0,1.2752,0.0,2.1328,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-13,-2,-1.4970422401128904,0.0,1.2578,0.0,2.2968,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-14,0,-0.8952804201023363,0.0,1.2544,0.0,2.1585,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-15,0,0.08002762352271353,0.0,1.4081,0.0,2.1978,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-16,0,0.12579719445130821,0.0,1.3355,0.0,2.0744,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-17,2,1.2781603884297887,0.0,1.4681,0.0,2.0355,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-18,2,2.5875782957197537,0.0,1.5061,0.0,1.762,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-19,2,1.9771615369924693,0.0,1.3236,0.0,1.5827,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-20,0,0.6883967877676531,0.0,1.2422,0.0,1.7029,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-21,0,0.19945898434819392,0.0,1.1335,0.0,1.636,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-22,0,0.04398859698014853,0.0,1.0221,0.0,1.4909,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-23,0,-0.46622175443895186,0.0,0.9553,0.0,1.4752,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-24,0,-0.2791917688042209,0.0,0.8762,0.0,1.328,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-25,0,-0.13245128824314015,0.0,0.892,0.0,1.3408,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-26,0,-0.00367683073477422,0.0,1.0264,0.0,1.5226,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-27,0,-0.9333696547037971,0.0,1.0958,0.0,1.8259,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-28,0,-0.7919587015858159,0.0,1.0359,0.0,1.7083,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-29,0,-0.6173502857166611,0.0,1.035,0.0,1.6732,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-04-30,0,-0.36510177618042994,0.0,1.1463,0.0,1.8027,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-01,0,-0.7072602179796343,0.0,1.18,0.0,1.9426,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-02,0,-0.6789245118867391,0.0,1.1394,0.0,1.866,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-03,0,-0.5672749867851775,0.0,1.1886,0.0,1.9001,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-04,0,-0.7642685311172062,0.0,1.0301,0.0,1.6773,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-05,0,-0.9518508900394888,0.0,1.1233,0.0,1.8811,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-06,-2,-1.2164850586057152,0.0,1.1709,0.0,2.0519,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-07,0,-0.6037944367810695,0.0,1.2302,0.0,2.0107,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-08,0,0.842959647681052,0.0,1.3673,0.0,1.9526,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-09,0,0.4304007337207057,0.0,1.288,0.0,1.9563,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-10,0,0.5987518117233543,0.0,1.1437,0.0,1.7365,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-11,0,-0.06645846123734288,0.0,1.1779,0.0,1.8645,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-12,0,-0.44716487658526655,0.0,1.0148,0.0,1.6462,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-13,0,-0.7104455353519218,0.0,0.9763,0.0,1.6112,200000,227059.5755879079,27059.575587907893,1.1352978779395395
2021-05-14,-1,-1.1045790675006542,113066.21630709486,1.0041,-66676.33041284663,1.7027,200000,227059.57558790792,27059.575587907922,1.1352978779395397
2021-05-15,-1,-0.7975745050003371,113066.21630709486,0.9301,-66676.33041284663,1.5585,200000,209077.9487356504,9077.948735650396,1.045389743678252
2021-05-16,-2,-1.3426826937094787,0.0,0.9045,0.0,1.5692,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-17,-2,-1.5559583311105456,0.0,0.829,0.0,1.4667,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-18,-2,-2.1898443281725166,0.0,0.8473,0.0,1.5998,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-19,0,0.09922282449600614,0.0,0.6098,0.0,0.9923,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-20,0,-0.8019211222050334,0.0,0.6684,0.0,1.1564,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-21,0,-0.841689450393435,0.0,0.5938,0.0,1.0341,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-22,0,-0.743261953352902,0.0,0.5519,0.0,0.9585,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-23,0,-0.2021579124239579,0.0,0.4733,0.0,0.7951,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-24,-1,-1.0895876783399632,208791.11814887106,0.5494,-116291.40339719156,0.9864,200000,229419.68062197953,29419.680621979525,1.1470984031098976
2021-05-25,-1,-0.5533996660681841,208791.11814887106,0.5636,-116291.40339719156,0.9767,200000,231256.4878867407,31256.48788674071,1.1562824394337035
2021-05-26,-1,-0.9951053928609338,208791.11814887106,0.6416,-116291.40339719156,1.1494,200000,267625.72046904766,67625.72046904766,1.3381286023452383
2021-05-27,-1,-1.0007666069164174,208791.11814887106,0.6111,-116291.40339719156,1.103,200000,255861.6702478774,55861.670247877395,1.279308351239387
2021-05-28,-1,-0.5907438037108068,208791.11814887106,0.5489,-116291.40339719156,0.9645,200000,226768.5033285066,26768.503328506602,1.133842516642533
2021-05-29,0,0.13840820918399815,0.0,0.5311,0.0,0.9005,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-05-30,2,1.3515265725175616,0.0,0.5788,0.0,0.9363,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-05-31,0,0.07720952969632382,0.0,0.5947,0.0,1.0201,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-06-01,0,-0.6654482050747568,0.0,0.579,0.0,1.0262,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-06-02,-2,-1.7464020871459287,0.0,0.6139,0.0,1.1463,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-06-03,-1,-1.1097529711755056,171599.6360740085,0.6505,-93905.58026932155,1.1887,200000,223251.12653228507,23251.126532285067,1.1162556326614252
2021-06-04,-1,-0.9124636347220549,171599.6360740085,0.5863,-93905.58026932155,1.0668,200000,200787.33966150344,787.3396615034435,1.0039366983075173
2021-06-05,-1,-1.1903946869394069,171599.6360740085,0.5619,-93905.58026932155,1.04,200000,194083.6389900798,-5916.361009920191,0.970418194950399
2021-06-06,-1,-0.4133587903635015,171599.6360740085,0.5927,-93905.58026932155,1.0612,200000,201359.70608286886,1359.7060828688554,1.0067985304143443
2021-06-07,-1,-0.5636757535816208,171599.6360740085,0.531,-93905.58026932155,0.953,200000,180611.42475196195,-19388.575248038047,0.9030571237598097
2021-06-08,-1,-0.835704284578389,171599.6360740085,0.5248,-93905.58026932155,0.9547,200000,179707.14649476093,-20292.853505239065,0.8985357324738047
2021-06-09,0,-0.1823612644130536,0.0,0.5432,0.0,0.9663,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-10,0,-0.6944364221538537,0.0,0.5144,0.0,0.9343,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-11,0,0.6748331890821632,0.0,0.4995,0.0,0.8635,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-12,0,0.2536144819260784,0.0,0.4843,0.0,0.8523,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-13,0,-0.5437698954436339,0.0,0.4948,0.0,0.8951,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-14,0,-0.20019013982487063,0.0,0.5085,0.0,0.9105,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-15,0,0.5795271500866326,0.0,0.513,0.0,0.8936,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-16,0,0.8195612947758714,0.0,0.5034,0.0,0.8677,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-17,0,0.25040487664190403,0.0,0.4981,0.0,0.8751,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-18,0,0.1815042674603659,0.0,0.4628,0.0,0.8169,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-19,0,0.9230113214480463,0.0,0.452,0.0,0.7885,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-20,2,3.4698472371638998,0.0,0.5034,0.0,0.7898,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-21,2,3.563995041994167,0.0,0.4273,0.0,0.6018,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-22,2,1.500308377217822,0.0,0.3695,0.0,0.5799,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-23,0,0.3156385218691121,0.0,0.3801,0.0,0.6432,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-24,0,-0.25463836377927407,0.0,0.3769,0.0,0.6623,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-25,0,0.15929977833932088,0.0,0.3533,0.0,0.6011,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-26,0,0.5563332726180468,0.0,0.3637,0.0,0.6007,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-27,0,-0.19489480336573925,0.0,0.3685,0.0,0.6381,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-28,-2,-1.303438763918866,0.0,0.3738,0.0,0.7013,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-29,0,-0.9920927363941072,0.0,0.3952,0.0,0.7271,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-06-30,-2,-1.4007705119036278,0.0,0.3888,0.0,0.7425,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-01,0,-0.6500200293905107,0.0,0.3813,0.0,0.6892,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-02,0,-0.8303641730054018,0.0,0.3758,0.0,0.691,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-03,0,-0.7375112100644574,0.0,0.3845,0.0,0.7024,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-04,0,-0.9999868536267035,0.0,0.3869,0.0,0.7246,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-05,0,-0.8462657063148749,0.0,0.3731,0.0,0.6933,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-06,0,-0.29483727397987247,0.0,0.4007,0.0,0.7131,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-07,-2,-1.4388592477592708,0.0,0.3974,0.0,0.7897,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-08,-2,-2.279784317851807,0.0,0.3691,0.0,0.8455,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-09,-2,-1.828379662847433,0.0,0.3727,0.0,0.8384,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-10,-2,-1.3698636495790488,0.0,0.3664,0.0,0.7901,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-11,-1,-1.1450104014263773,289660.4125310011,0.3811,-138558.53296794844,0.7967,200000,220779.16643112904,20779.166431129037,1.1038958321556451
2021-07-12,-1,-0.7879315067965896,289660.4125310011,0.3714,-138558.53296794844,0.7525,200000,211845.17327239498,11845.173272394983,1.059225866361975
2021-07-13,-1,-0.40989290984053034,289660.4125310011,0.3639,-138558.53296794844,0.7158,200000,204587.6220184888,4587.622018488793,1.022938110092444
2021-07-14,0,-0.08290419539322036,0.0,0.3737,0.0,0.717,200000,211879.538406313,11879.53840631299,1.0593976920315649
2021-07-15,0,0.1780895964290562,0.0,0.3554,0.0,0.671,200000,211879.538406313,11879.53840631299,1.0593976920315649
2021-07-16,2,1.4047335269647132,0.0,0.3579,0.0,0.6201,200000,211879.538406313,11879.53840631299,1.0593976920315649
2021-07-17,1,1.0510430524760594,-301050.77920760587,0.3519,168882.144433535,0.6273,200000,211879.538406313,11879.53840631299,1.0593976920315649
2021-07-18,1,1.1051130949973555,-301050.77920760587,0.3526,168882.144433535,0.6228,200000,211330.30430180742,11330.304301807424,1.056651521509037
2021-07-19,1,1.1092668126351137,-301050.77920760587,0.3323,168882.144433535,0.5842,200000,198700.12270875857,-1299.8772912414279,0.9935006135437928
2021-07-20,2,1.2703630611297323,0.0,0.3181,0.0,0.5476,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-21,0,0.13037420714276446,0.0,0.337,0.0,0.6358,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-22,0,0.1581774991054561,0.0,0.3405,0.0,0.6418,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-23,0,0.588610215504871,0.0,0.3573,0.0,0.6507,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-24,0,0.4020795200136852,0.0,0.356,0.0,0.6574,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-25,0,0.37087364690716734,0.0,0.3559,0.0,0.6587,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-26,0,0.8325662811797375,0.0,0.3783,0.0,0.6755,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-27,0,0.5080513826234806,0.0,0.3896,0.0,0.7105,200000,215163.92898044863,15163.928980448633,1.0758196449022432
2021-07-28,0,0.09217275153537777,0.0,0.3782,0.0,0.7071,200000,215163.92898044863,15163.928980448633,1.0758196449022432
