date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2020-07-17,-1,-0.6277595265255695,457405.8955528995,0.1865,-4700274.71037251,0.01717,200000,166009.91629771178,-33990.08370228822,0.8300495814885589
2020-07-18,-1,-0.6295011401866356,457405.8955528995,0.1867,-4700274.71037251,0.01742,200000,167276.46615441548,-32723.53384558452,0.8363823307720775
2020-07-19,-1,-0.7423646317596397,457405.8955528995,0.1859,-4700274.71037251,0.01753,200000,167427.57165611413,-32572.42834388587,0.8371378582805706
2020-07-20,-1,-0.44914594725530527,457405.8955528995,0.1869,-4700274.71037251,0.01716,200000,166145.8759088292,-33854.12409117079,0.830729379544146
2020-07-21,-1,-0.8144132283231243,457405.8955528995,0.186,-4700274.71037251,0.01762,200000,167896.33696960297,-32103.66303039703,0.8394816848480149
2020-07-22,-1,-0.7947739296349671,457405.8955528995,0.1887,-4700274.71037251,0.01794,200000,170635.420794915,-29364.579205085,0.853177103974575
2020-07-23,-1,-0.8831848420374984,457405.8955528995,0.1863,-4700274.71037251,0.01792,200000,169443.64115138055,-30556.35884861945,0.8472182057569028
2020-07-24,-2,-1.3178941942815967,0.0,0.1811,0.0,0.01794,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-25,-2,-1.8196321812401468,0.0,0.1834,0.0,0.01877,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-26,-2,-1.7845258424084798,0.0,0.1788,0.0,0.01852,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-27,-2,-2.699797299537435,0.0,0.1667,0.0,0.01872,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-28,-2,-2.242189024996092,0.0,0.1709,0.0,0.01912,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-29,-2,-1.5971771162966957,0.0,0.1763,0.0,0.01915,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-30,-2,-1.5424054061495618,0.0,0.1746,0.0,0.01917,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-07-31,-2,-1.6338977558237786,0.0,0.1744,0.0,0.01968,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-01,-2,-1.6977795267672016,0.0,0.176,0.0,0.02046,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-02,-2,-1.2356802255363217,0.0,0.1693,0.0,0.01907,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-03,-2,-1.486580686764706,0.0,0.1697,0.0,0.01987,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-04,-2,-1.5928323615596514,0.0,0.1687,0.0,0.02039,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-05,-2,-1.2397615613480057,0.0,0.1719,0.0,0.02031,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-06,0,-0.9230356889286789,0.0,0.1753,0.0,0.02022,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-07,0,-0.5987291342792583,0.0,0.1767,0.0,0.01988,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-08,0,-0.2778394762867202,0.0,0.1861,0.0,0.02046,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-09,0,0.2778900595977841,0.0,0.193,0.0,0.02045,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-10,0,-0.004999129244571737,0.0,0.1968,0.0,0.02146,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-11,0,0.011426954463568418,0.0,0.1831,0.0,0.0201,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-12,0,0.3521881201099267,0.0,0.1858,0.0,0.02019,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-13,-2,-1.6346902444470572,0.0,0.1854,0.0,0.02238,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-14,-2,-2.7865125167949945,0.0,0.1855,0.0,0.02471,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-15,-2,-2.629798059529901,0.0,0.1832,0.0,0.02526,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-16,-2,-2.4363574616242536,0.0,0.1968,0.0,0.02824,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-17,-2,-2.492724781478101,0.0,0.1949,0.0,0.03036,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-18,-2,-1.8510752190056132,0.0,0.1924,0.0,0.02875,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-19,-2,-1.326209556663167,0.0,0.186,0.0,0.02648,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-20,0,-0.6872768855446416,0.0,0.2075,0.0,0.02746,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-21,0,-0.3503301645026945,0.0,0.19,0.0,0.02425,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-22,0,-0.20570232211098596,0.0,0.1991,0.0,0.02512,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-23,0,0.056175680960391654,0.0,0.1984,0.0,0.02435,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-24,0,-0.13125699319685133,0.0,0.1998,0.0,0.0251,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-25,0,0.24355531681686007,0.0,0.1907,0.0,0.02299,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-26,0,0.027320625888975977,0.0,0.1911,0.0,0.02369,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-27,0,-0.10280378727262093,0.0,0.1823,0.0,0.02307,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-28,0,-0.20695097240244556,0.0,0.1854,0.0,0.02392,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-29,0,-0.29048657079232326,0.0,0.1896,0.0,0.02491,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-30,0,-0.6334340690679668,0.0,0.1966,0.0,0.02696,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-08-31,-2,-1.5958508012586583,0.0,0.1904,0.0,0.02917,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-01,-2,-2.584309613464637,0.0,0.1936,0.0,0.03466,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-02,-2,-2.5050684822051164,0.0,0.1776,0.0,0.03449,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-03,-2,-3.0261811940599426,0.0,0.1367,0.0,0.03996,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-04,-2,-2.0203260991595413,0.0,0.1473,0.0,0.03552,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-05,-2,-1.4893860672478307,0.0,0.138,0.0,0.02988,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-06,-2,-1.4464959825086894,0.0,0.1399,0.0,0.03142,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-07,-2,-1.453612286506998,0.0,0.1355,0.0,0.03249,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-08,-1,-1.1810685218212726,553202.434395855,0.1553,-2442078.967074368,0.03518,200000,171824.67612335255,-28175.323876647453,0.8591233806167627
2020-09-09,-1,-0.8887898768169384,553202.434395855,0.1617,-2442078.967074368,0.03397,200000,172410.25615332602,-27589.743846673984,0.8620512807666301
2020-09-10,-1,-0.7019330925446842,553202.434395855,0.1633,-2442078.967074368,0.03299,200000,170902.1426606265,-29097.8573393735,0.8545107133031324
2020-09-11,-1,-0.6244444918398325,553202.434395855,0.166,-2442078.967074368,0.0335,200000,173641.2495067033,-26358.750493296713,0.8682062475335164
2020-09-12,-1,-0.6054016975818857,553202.434395855,0.159,-2442078.967074368,0.03272,200000,167864.01087161427,-32135.98912838573,0.8393200543580713
2020-09-13,-1,-0.5402330409402789,553202.434395855,0.1485,-2442078.967074368,0.03065,200000,157000.28184861384,-42999.71815138616,0.7850014092430693
2020-09-14,-1,-0.31714457402097695,553202.434395855,0.1541,-2442078.967074368,0.03039,200000,159463.2749497913,-40536.72505020871,0.7973163747489564
2020-09-15,0,-0.147633698765291,0.0,0.1447,0.0,0.02788,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-16,0,0.10840985987376453,0.0,0.1421,0.0,0.02639,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-17,0,0.06971154525873949,0.0,0.1463,0.0,0.02813,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-18,0,-0.18343910236256902,0.0,0.1406,0.0,0.02905,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-19,0,0.22899424712147667,0.0,0.139,0.0,0.02768,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-20,0,0.3159723906148587,0.0,0.1335,0.0,0.02694,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-21,0,0.12678566126901009,0.0,0.12,0.0,0.0249,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-22,0,0.3487485940606523,0.0,0.1226,0.0,0.02499,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-23,0,-0.8344641902595288,0.0,0.1126,0.0,0.02486,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-24,0,-0.8788828130280785,0.0,0.1198,0.0,0.02625,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-25,-1,-1.1750695459228715,660584.4854062219,0.121,-2945126.1140071056,0.02714,200000,159861.4454683057,-40138.5545316943,0.7993072273415285
2020-09-26,-1,-1.0247563066127507,660584.4854062219,0.1226,-2945126.1140071056,0.02718,200000,161036.18568951596,-38963.81431048404,0.8051809284475798
2020-09-27,-1,-1.1461347982626693,660584.4854062219,0.1204,-2945126.1140071056,0.02659,200000,157845.27541435807,-42154.72458564193,0.7892263770717903
2020-09-28,-1,-0.9115612844076835,660584.4854062219,0.1211,-2945126.1140071056,0.02625,200000,157306.34167538,-42693.65832461999,0.7865317083769001
2020-09-29,0,0.24909270151639692,0.0,0.1294,0.0,0.0263,200000,151838.62985512748,-48161.37014487252,0.7591931492756374
2020-09-30,1,1.150936805041703,-559876.9537430954,0.1356,2896578.2116582883,0.02621,200000,151838.62985512748,-48161.37014487252,0.7591931492756374
2020-10-01,2,1.9763727041996038,0.0,0.1416,0.0,0.02581,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-02,0,0.3419926847389342,0.0,0.1296,0.0,0.0259,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-03,0,-0.8481132501581866,0.0,0.1259,0.0,0.02719,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-04,0,-0.6491346016255378,0.0,0.1235,0.0,0.02644,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-05,0,-0.848962722984545,0.0,0.1211,0.0,0.02643,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-06,-2,-1.3408276563172492,0.0,0.1125,0.0,0.02556,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-07,0,-0.3067414882584358,0.0,0.1194,0.0,0.02551,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-08,0,-0.12765501527770923,0.0,0.1215,0.0,0.02572,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-09,0,0.37037258622858327,0.0,0.1274,0.0,0.02627,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-10,0,0.14792371949967112,0.0,0.1264,0.0,0.02644,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-11,0,0.11838728233493151,0.0,0.1267,0.0,0.02656,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-12,0,-0.24816610958196597,0.0,0.1263,0.0,0.02709,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-13,0,-0.4615125189313752,0.0,0.1236,0.0,0.0268,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-14,0,-0.8896843062301363,0.0,0.1203,0.0,0.02676,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-15,0,-0.4717053335547804,0.0,0.1224,0.0,0.02652,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-16,0,-0.42807251905636823,0.0,0.1192,0.0,0.02572,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-17,0,-0.09649564356414285,0.0,0.1217,0.0,0.02574,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-18,0,-0.23286267697886315,0.0,0.1219,0.0,0.02594,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-19,0,-0.2755612684674201,0.0,0.1211,0.0,0.02589,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-20,-1,-1.1268458503721532,677454.6051223975,0.1154,-3016136.6292872173,0.02592,200000,156356.52286224935,-43643.477137750655,0.7817826143112467
2020-10-21,-2,-1.443360213930275,0.0,0.1187,0.0,0.02667,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-22,-2,-1.3673082425183893,0.0,0.1208,0.0,0.02708,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-23,0,-0.24377971277212226,0.0,0.1227,0.0,0.02669,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-24,0,-0.0431433862408179,0.0,0.125,0.0,0.02706,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-25,0,0.17827731497390048,0.0,0.1255,0.0,0.02699,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-26,-2,-1.5126319386683695,0.0,0.1191,0.0,0.02675,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-27,-2,-1.9254757513347227,0.0,0.1178,0.0,0.02701,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-28,-2,-2.410743818039668,0.0,0.1132,0.0,0.02688,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-29,-2,-2.615707184411137,0.0,0.1081,0.0,0.02655,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-30,-2,-2.1818792796672026,0.0,0.1042,0.0,0.0256,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-10-31,-2,-1.752771685884176,0.0,0.1058,0.0,0.02576,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-11-01,-2,-1.3401437527575932,0.0,0.1071,0.0,0.02574,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-11-02,-1,-1.0974670887582045,763588.9899282756,0.1024,-3198016.873973637,0.02445,200000,156383.02513731085,-43616.97486268915,0.7819151256865542
2020-11-03,-1,-1.1238325097085737,763588.9899282756,0.1015,-3198016.873973637,0.02442,200000,155599.8545401562,-44400.1454598438,0.777999272700781
2020-11-04,-1,-0.7070704649689623,763588.9899282756,0.1025,-3198016.873973637,0.0242,200000,155659.87981781026,-44340.12018218974,0.7782993990890513
2020-11-05,-1,-0.4823829233408592,763588.9899282756,0.1065,-3198016.873973637,0.02493,200000,161048.78809552413,-38951.21190447587,0.8052439404776206
2020-11-06,0,0.028952633780412355,0.0,0.1143,0.0,0.02616,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-07,0,0.32564880721477574,0.0,0.1097,0.0,0.02486,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-08,2,1.774599919492496,0.0,0.1192,0.0,0.02535,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-09,2,1.8262205444460868,0.0,0.1181,0.0,0.02479,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-10,2,1.8557359161491696,0.0,0.12,0.0,0.02483,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-11,2,1.5915203877162807,0.0,0.1203,0.0,0.02498,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-12,0,0.9915682933052862,0.0,0.1162,0.0,0.0249,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-13,0,0.956482053319717,0.0,0.1184,0.0,0.0254,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-14,0,0.809802676863688,0.0,0.1161,0.0,0.02513,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-15,0,0.5982603549210757,0.0,0.1158,0.0,0.02533,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-16,0,0.5775266343810224,0.0,0.1167,0.0,0.02549,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-17,0,0.04468702899933075,0.0,0.1178,0.0,0.02649,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-18,0,0.5106488292416075,0.0,0.1229,0.0,0.02678,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-19,0,0.6736248934684141,0.0,0.12,0.0,0.02581,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-20,0,0.5774435467654816,0.0,0.1221,0.0,0.02629,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-21,-2,-1.4394521417197412,0.0,0.1286,0.0,0.03057,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-22,-1,-1.047587681667275,616982.7342958775,0.1238,-2656781.304550596,0.02875,200000,152764.92501165927,-47235.074988340726,0.7638246250582964
2020-11-23,-2,-2.1902541710477843,0.0,0.128,0.0,0.03174,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-24,-2,-2.4695837141990813,0.0,0.1359,0.0,0.03523,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-25,2,4.195097444382025,0.0,0.384,0.0,0.03304,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-26,2,1.6887666136055588,0.0,0.2355,0.0,0.02942,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-27,2,1.252266668971396,0.0,0.22,0.0,0.02938,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-28,2,1.962859387661738,0.0,0.2886,0.0,0.03047,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-29,2,1.5857460977622373,0.0,0.2814,0.0,0.03072,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-11-30,1,1.054433696979421,-297101.41606204974,0.2661,2443099.098087498,0.03236,200000,158117.37362822288,-41882.62637177712,0.7905868681411143
2020-12-01,1,1.0593372740908158,-297101.41606204974,0.2565,2443099.098087498,0.03024,200000,150085.8299460817,-49914.17005391829,0.7504291497304085
2020-12-02,1,1.0521662252389228,-297101.41606204974,0.272,2443099.098087498,0.03118,200000,156987.4150472457,-43012.58495275429,0.7849370752362286
2020-12-03,1,0.7609601769229491,-297101.41606204974,0.2601,2443099.098087498,0.03166,200000,154624.5957631893,-45375.40423681069,0.7731229788159466
2020-12-04,1,0.3734054210133363,-297101.41606204974,0.2186,2443099.098087498,0.02947,200000,136944.49997180264,-63055.50002819736,0.6847224998590131
2020-12-05,1,0.4813162338451452,-297101.41606204974,0.239,2443099.098087498,0.03056,200000,145668.34687638382,-54331.65312361618,0.7283417343819191
2020-12-06,1,0.4217040003796027,-297101.41606204974,0.2419,2443099.098087498,0.03091,200000,147385.0256672944,-52614.974332705606,0.736925128336472
2020-12-07,1,0.26336909644195716,-297101.41606204974,0.2303,2443099.098087498,0.03029,200000,142423.92780016037,-57576.07219983963,0.7121196390008018
2020-12-08,0,0.14171852566225832,0.0,0.2083,0.0,0.0279,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-09,0,-0.051471082963415106,0.0,0.2061,0.0,0.0287,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-10,0,-0.2950726121321854,0.0,0.1915,0.0,0.02811,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-11,0,-0.5436225897076493,0.0,0.1808,0.0,0.02778,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-12,0,-0.4687115056240762,0.0,0.1954,0.0,0.02855,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-13,0,-0.42712690005017184,0.0,0.2093,0.0,0.02921,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-14,0,-0.4269086354433335,0.0,0.2178,0.0,0.0291,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-15,0,-0.8096595811521736,0.0,0.2077,0.0,0.02918,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-16,-2,-1.2868943258360799,0.0,0.2085,0.0,0.03145,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-17,-2,-1.3211844494735103,0.0,0.1996,0.0,0.03072,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-18,0,-0.9084074124684896,0.0,0.2117,0.0,0.03109,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-19,0,-0.38357179826714094,0.0,0.2233,0.0,0.03124,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-20,0,-0.9961330704628352,0.0,0.2086,0.0,0.03122,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-21,0,-0.32537764425039734,0.0,0.2066,0.0,0.02926,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-22,0,-0.6549641471510383,0.0,0.1975,0.0,0.02885,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-23,-1,-1.1161162217002885,463212.73263363837,0.1639,-3061313.1805908596,0.0248,200000,151841.13375730664,-48158.86624269336,0.7592056687865332
2020-12-24,-1,-1.167336673299894,463212.73263363837,0.1809,-3061313.1805908596,0.02769,200000,168562.94530398608,-31437.054696013918,0.8428147265199304
2020-12-25,-1,-1.1568981407981334,463212.73263363837,0.1856,-3061313.1805908596,0.02854,200000,173342.16135086643,-26657.83864913357,0.8667108067543321
2020-12-26,0,0.9170242542994202,0.0,0.2019,0.0,0.0278,200000,143422.98945900096,-56577.010540999036,0.7171149472950048
2020-12-27,0,-0.4668459612616529,0.0,0.1949,0.0,0.02889,200000,143422.98945900096,-56577.010540999036,0.7171149472950048
2020-12-28,-1,-1.0871223002410144,371562.1488575154,0.193,-2423504.384234555,0.02959,200000,143422.98945900096,-56577.010540999036,0.7171149472950048
2020-12-29,0,-0.15460211454369652,0.0,0.1877,0.0,0.02767,200000,140739.14043021543,-59260.859569784574,0.7036957021510771
2020-12-30,0,0.5029072421663036,0.0,0.1882,0.0,0.02695,200000,140739.14043021543,-59260.859569784574,0.7036957021510771
2020-12-31,0,0.3170307630011548,0.0,0.186,0.0,0.02677,200000,140739.14043021543,-59260.859569784574,0.7036957021510771
2021-01-01,1,1.1062894212214032,-364043.3016818816,0.1933,2620840.6039146264,0.02685,200000,140739.14043021543,-59260.859569784574,0.7036957021510771
2021-01-02,2,1.981671327905734,0.0,0.2049,0.0,0.02721,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-03,0,0.009833897633612733,0.0,0.2025,0.0,0.02949,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-04,-2,-2.0247245985593563,0.0,0.1908,0.0,0.03095,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-05,0,0.35623232745210653,0.0,0.1981,0.0,0.02852,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-06,0,0.015996801162031424,0.0,0.2088,0.0,0.03046,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-07,2,1.3292624986410584,0.0,0.2262,0.0,0.03095,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-08,0,0.8830308236016772,0.0,0.2178,0.0,0.0304,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-09,0,-0.1372250428329687,0.0,0.2313,0.0,0.03382,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-10,0,0.5433544713221423,0.0,0.2312,0.0,0.03275,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-11,2,2.8858135181696265,0.0,0.2383,0.0,0.02897,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-12,2,1.3414089476201134,0.0,0.2182,0.0,0.02865,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-13,0,0.627446765245056,0.0,0.2255,0.0,0.03079,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-14,1,1.043271250214813,-316107.41903493414,0.2278,2389159.5904498342,0.03014,200000,144018.540112316,-55981.459887684,0.72009270056158
2021-01-15,1,0.9912285061808728,-316107.41903493414,0.2247,2389159.5904498342,0.02972,200000,142035.16008531878,-57964.839914681215,0.7101758004265939
2021-01-16,1,1.0267032050336289,-316107.41903493414,0.2294,2389159.5904498342,0.03008,200000,144380.9624073449,-55619.037592655106,0.7219048120367244
2021-01-17,1,1.1120001801953778,-316107.41903493414,0.233,2389159.5904498342,0.0302,200000,145805.64826672466,-54194.35173327534,0.7290282413336233
