date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-07-23,0,0.7212972884681945,0.0,5.87,0.0,0.28544,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-24,0,-0.9125999442993358,0.0,6.088,0.0,0.32065,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-25,-2,-2.0791257006033046,0.0,6.213,0.0,0.35555,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-26,0,-0.662213528956095,0.0,6.312,0.0,0.33305,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-27,0,-0.5030104453882173,0.0,6.514,0.0,0.34149,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-28,0,0.41666200099227135,0.0,6.638,0.0,0.32909,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-29,0,0.49974464226621096,0.0,6.766,0.0,0.33316,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-30,2,1.7676777436332654,0.0,7.228,0.0,0.33288,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-31,2,2.9701190750446327,0.0,7.986,0.0,0.3292,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-01,2,2.0702931391864166,0.0,7.332,0.0,0.31032,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-02,2,2.7509106057125927,0.0,7.986,0.0,0.30342,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-03,2,2.260036699862385,0.0,7.779,0.0,0.29418,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-04,2,1.8476148534638035,0.0,7.993,0.0,0.30479,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-05,2,1.2385970477341257,0.0,8.133,0.0,0.32597,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-06,2,1.9099902995533735,0.0,8.752,0.0,0.3149,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-07,2,2.949186036456824,0.0,10.89,0.0,0.31047,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-08,2,2.437364249441641,0.0,10.247,0.0,0.28578,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-09,2,1.9500158849021856,0.0,10.755,0.0,0.30498,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-10,2,1.6160162537212799,0.0,10.689,0.0,0.3081,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-11,1,1.0071074894955032,-14740.651031986963,10.795,466465.35892562737,0.34113,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-12,1,0.7979387612867384,-14740.651031986963,10.31,466465.35892562737,0.3339,200000,307728.8954850526,107728.8954850526,1.538644477425263
2021-08-13,2,1.9183707639852086,0.0,13.981,0.0,0.352,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-14,2,1.7947250501568937,0.0,14.1,0.0,0.34815,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-15,2,1.532664436802591,0.0,13.778,0.0,0.34505,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-16,1,1.027187224764291,-13591.361292059304,13.249,503866.88051512046,0.35738,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-17,1,0.9954150213022919,-13591.361292059304,12.446,503866.88051512046,0.332,200000,336441.8869719901,136441.8869719901,1.6822094348599506
2021-08-18,2,1.2624300265484145,0.0,12.929,0.0,0.32373,200000,372749.7764328623,172749.77643286227,1.8637488821643113
2021-08-19,1,1.1980589481749186,-13998.414316991973,13.314,562386.5063863342,0.3314,200000,372749.7764328623,172749.77643286227,1.8637488821643113
2021-08-20,2,1.340026004174399,0.0,14.152,0.0,0.33806,200000,380734.9534979685,180734.9534979685,1.9036747674898424
2021-08-21,1,1.0587174904814582,-13868.104957309262,13.727,564252.4060376555,0.33738,200000,380734.9534979685,180734.9534979685,1.9036747674898424
2021-08-22,1,0.8867388067150578,-13868.104957309262,13.555,564252.4060376555,0.3372,200000,378248.0740122245,178248.0740122245,1.8912403700611224
2021-08-23,1,0.6641892508218398,-13868.104957309262,13.816,564252.4060376555,0.35075,200000,389513.26950789243,189513.26950789243,1.9475663475394622
2021-08-24,1,0.3557082232683452,-13868.104957309262,12.666,564252.4060376555,0.33145,200000,362674.8773704601,162674.87737046008,1.8133743868523005
2021-08-25,0,0.1600545636069765,0.0,12.961,0.0,0.34281,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-26,0,-0.16659390277820565,0.0,11.822,0.0,0.318,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-27,0,0.0978675211198265,0.0,12.854,0.0,0.3372,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-28,0,0.1190679429021256,0.0,12.597,0.0,0.3289,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-29,0,0.3926175936788448,0.0,12.926,0.0,0.3291,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-30,0,-0.24158524302195394,0.0,12.217,0.0,0.3246,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-31,0,-0.45614646421653177,0.0,12.414,0.0,0.3305,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-01,0,-0.2064705000009916,0.0,13.23,0.0,0.3418,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-02,0,-0.34409682171155614,0.0,13.249,0.0,0.3445,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-03,-2,-1.3624013018685006,0.0,13.597,0.0,0.3688,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-04,0,-0.6807469836225933,0.0,14.146,0.0,0.3752,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-05,2,1.6699320996528366,0.0,16.112,0.0,0.3908,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-06,-2,-2.0874385587831403,0.0,15.619,0.0,0.4413,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-07,-1,-1.0362263949913497,14658.470229068897,12.52,-540890.2070967951,0.3393,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-08,0,-0.14212719237924812,0.0,12.466,0.0,0.3258,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-09,2,1.4186291579359598,0.0,13.402,0.0,0.3311,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-10,2,2.007176104701698,0.0,12.78,0.0,0.3077,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-11,2,1.6872752573122385,0.0,12.792,0.0,0.3103,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-12,2,1.8665912926188033,0.0,13.404,0.0,0.3195,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-13,2,1.6263254112706864,0.0,12.479,0.0,0.2975,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-14,0,0.8763572276796499,0.0,12.845,0.0,0.3158,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-15,0,0.4291565120997144,0.0,13.04,0.0,0.3266,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-16,0,0.46944043762579274,0.0,12.672,0.0,0.316,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-17,0,0.7611595369682077,0.0,12.496,0.0,0.3063,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-18,0,0.6110314937722139,0.0,12.549,0.0,0.3092,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-19,0,0.6332026854325924,0.0,12.17,0.0,0.2985,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-20,0,0.0841926755946669,0.0,10.386,0.0,0.2608,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-21,-2,-1.6393783544840501,0.0,9.325,0.0,0.2572,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-22,0,-0.6147562418540979,0.0,10.77,0.0,0.2812,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-23,0,-0.7522947409851403,0.0,10.969,0.0,0.2876,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-24,-2,-1.233735266247144,0.0,9.934,0.0,0.2675,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-25,-2,-1.2769743619660419,0.0,9.715,0.0,0.2643,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-26,-2,-2.146515959206917,0.0,9.507,0.0,0.2729,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-27,-2,-1.8960877104009488,0.0,9.252,0.0,0.2646,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-28,-2,-1.8873203670160734,0.0,8.659,0.0,0.2523,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-29,-1,-1.1791072079530882,19925.811547056932,9.047,-712524.9686412018,0.253,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-30,0,0.4014678244580968,0.0,10.406,0.0,0.2621,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-01,0,0.4605326483000879,0.0,11.603,0.0,0.2919,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-02,2,2.464576376976837,0.0,13.805,0.0,0.3013,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-03,2,2.4268598224024354,0.0,13.978,0.0,0.2962,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-04,2,1.8668414915085683,0.0,13.698,0.0,0.2961,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-05,0,0.8917420620005948,0.0,13.249,0.0,0.309,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-06,1,1.0568540492776748,-12841.584823762192,13.236,562632.2963499384,0.3021,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-07,1,0.6819025323080405,-12841.584823762192,12.909,562632.2963499384,0.304,200000,336812.2365803274,136812.2365803274,1.684061182901637
2021-10-08,1,0.24938592205964086,-12841.584823762192,12.618,562632.2963499384,0.3095,200000,336169.8130265373,136169.8130265373,1.6808490651326866
2021-10-09,2,1.6861901441735982,0.0,14.895,0.0,0.3146,200000,354213.7189728799,154213.71897287993,1.7710685948643996
2021-10-10,0,0.8055652947365007,0.0,13.071,0.0,0.2982,200000,354213.7189728799,154213.71897287993,1.7710685948643996
2021-10-11,0,0.7564937401436213,0.0,13.048,0.0,0.2967,200000,354213.7189728799,154213.71897287993,1.7710685948643996
2021-10-12,1,1.1422008964452701,-13328.330786155928,13.288,615595.6186529022,0.2877,200000,354213.7189728799,154213.71897287993,1.7710685948643996
2021-10-13,1,0.9395672201609696,-13328.330786155928,13.372,615595.6186529022,0.2925,200000,358288.15772845095,158288.15772845095,1.7914407886422548
2021-10-14,1,0.79823389448057,-13328.330786155928,13.253,615595.6186529022,0.2915,200000,356086.4907462455,156086.4907462455,1.7804324537312275
2021-10-15,1,0.392965361281454,-13328.330786155928,12.601,615595.6186529022,0.2867,200000,344441.5601041379,144441.56010413793,1.7222078005206898
2021-10-16,1,0.597543065983878,-13328.330786155928,12.843,615595.6186529022,0.2844,200000,346251.146231486,146251.146231486,1.7312557311574301
2021-10-17,1,0.26855937308499683,-13328.330786155928,12.46,615595.6186529022,0.282,200000,339668.9660556213,139668.96605562128,1.6983448302781063
2021-10-18,0,0.09430339849364922,0.0,12.337,0.0,0.2805,200000,345970.76484954654,145970.76484954654,1.7298538242477326
2021-10-19,0,-0.04257265492279916,0.0,12.421,0.0,0.2821,200000,345970.76484954654,145970.76484954654,1.7298538242477326
2021-10-20,0,0.3073676799023287,0.0,13.126,0.0,0.2918,200000,345970.76484954654,145970.76484954654,1.7298538242477326
2021-10-21,1,1.0429937135221787,-13119.862148257358,13.185,609318.007836468,0.2839,200000,345970.76484954654,145970.76484954654,1.7298538242477326
2021-10-22,0,-1.1437535867555884,0.0,12.827,0.0,0.3009,200000,330915.4480672504,130915.44806725043,1.6545772403362522
2021-10-23,0,-0.10028901018400799,0.0,13.251,0.0,0.2994,200000,330915.4480672504,130915.44806725043,1.6545772403362522
2021-10-24,0,-2.6800639203359924e-05,0.0,13.021,0.0,0.2938,200000,330915.4480672504,130915.44806725043,1.6545772403362522
2021-10-25,-1,-1.0648170387970568,12491.14631085801,13.246,-533218.5756803906,0.3103,200000,330915.4480672504,130915.44806725043,1.6545772403362522
2021-10-26,-2,-2.408660823344496,0.0,13.104,0.0,0.3304,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-10-27,-2,-2.726529710792338,0.0,11.689,0.0,0.3122,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-10-28,-2,-1.4744095897043104,0.0,13.033,0.0,0.3233,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-10-29,-2,-2.2451931902656206,0.0,13.317,0.0,0.3559,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-10-30,-2,-2.669235349986427,0.0,13.078,0.0,0.3869,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-10-31,0,0.5809824071353163,0.0,15.846,0.0,0.3533,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-11-01,2,1.4847678408275622,0.0,16.855,0.0,0.3495,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-11-02,1,1.1368433040367958,-10107.337067770428,16.988,476556.8751242965,0.3603,200000,343406.88421456807,143406.88421456807,1.7170344210728403
2021-11-03,0,0.17363637728739414,0.0,16.296,0.0,0.374,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-04,0,0.06811958609142284,0.0,15.864,0.0,0.3676,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-05,0,-0.16656477946864195,0.0,15.825,0.0,0.3752,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-06,0,0.43801207318188357,0.0,16.875,0.0,0.3808,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-07,0,0.04816085871210867,0.0,16.485,0.0,0.3844,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-08,0,0.4451695029183806,0.0,17.045,0.0,0.3848,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-09,2,1.2576342253009447,0.0,17.844,0.0,0.3762,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-10,1,1.056636246245194,-10157.145691682617,16.239,474652.91766110517,0.3475,200000,329883.77777446806,129883.77777446806,1.6494188888723404
2021-11-11,1,1.0265014781022899,-10157.145691682617,16.292,474652.91766110517,0.347,200000,330184.7800372967,130184.7800372967,1.6509239001864835
2021-11-12,1,0.9420134631093365,-10157.145691682617,16.156,474652.91766110517,0.3449,200000,327806.6370961395,127806.63709613949,1.6390331854806974
2021-11-13,2,1.3258273304895727,0.0,16.588,0.0,0.3399,200000,337035.98379508976,137035.98379508976,1.6851799189754488
2021-11-14,2,1.7877514036778293,0.0,17.302,0.0,0.3336,200000,337035.98379508976,137035.98379508976,1.6851799189754488
2021-11-15,1,1.1343077121299858,-10171.293571797734,16.568,503489.66805361485,0.3347,200000,337035.98379508976,137035.98379508976,1.6851799189754488
2021-11-16,1,0.8569957936654684,-10171.293571797734,15.141,503489.66805361485,0.3114,200000,310790.23860248516,110790.23860248516,1.5539511930124257
2021-11-17,0,-0.08872834319979962,0.0,15.125,0.0,0.3376,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-18,0,-0.2938090260479611,0.0,13.682,0.0,0.308,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-19,0,-0.1014568209846541,0.0,14.806,0.0,0.3228,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-20,0,0.04446454310694858,0.0,15.212,0.0,0.3285,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-21,0,0.07399106359442012,0.0,15.231,0.0,0.3291,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-22,0,0.4473048194152224,0.0,14.524,0.0,0.3077,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-23,0,-0.24490242040506277,0.0,14.721,0.0,0.3227,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-24,0,-0.36926418355103724,0.0,14.429,0.0,0.3173,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-25,1,1.0223898068446495,-9769.795017159782,16.423,477101.824462727,0.3363,200000,320898.68713363016,120898.68713363016,1.6044934356681506
2021-11-26,0,0.080727153281997,0.0,14.32,0.0,0.305,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-11-27,0,-0.10121142995413297,0.0,14.473,0.0,0.3093,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-11-28,2,1.345739765135155,0.0,15.098,0.0,0.3037,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-11-29,2,2.079815350577924,0.0,15.623,0.0,0.3014,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-11-30,2,2.0298928018600266,0.0,16.068,0.0,0.3055,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-01,0,0.7954156989824246,0.0,15.158,0.0,0.3042,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-02,0,0.6956932431242241,0.0,14.76,0.0,0.2967,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-03,-2,-1.569846040732801,0.0,13.707,0.0,0.3137,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-04,-2,-1.5343797778364825,0.0,11.463,0.0,0.2643,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-05,-2,-2.2626989923050873,0.0,10.343,0.0,0.2582,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-06,-2,-1.5959028491868295,0.0,10.63,0.0,0.2569,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-07,0,-0.6082577621875704,0.0,11.161,0.0,0.2505,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-08,0,-0.459850506809979,0.0,11.346,0.0,0.2517,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-09,0,-0.994539975867452,0.0,9.851,0.0,0.2284,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-10,-2,-1.2806873954503462,0.0,9.406,0.0,0.2253,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-11,0,-0.7189018795266074,0.0,10.089,0.0,0.2318,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-12,0,-0.5517303076290381,0.0,10.005,0.0,0.2277,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-13,0,-0.3672133667046844,0.0,8.84,0.0,0.1985,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-14,0,0.00906775174877933,0.0,9.206,0.0,0.2006,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-15,0,0.09671973677202374,0.0,9.792,0.0,0.2126,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-16,0,0.3335764942028678,0.0,9.39,0.0,0.2003,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-17,0,0.3688159409869612,0.0,9.088,0.0,0.1933,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-18,0,0.4934183544729606,0.0,9.266,0.0,0.196,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-19,0,0.30365512061008915,0.0,9.08,0.0,0.1963,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-20,1,1.0726912613538648,-17590.1637646857,8.962,842560.3829990019,0.1871,200000,315286.0953182265,115286.0953182265,1.5764304765911326
2021-12-21,1,0.5476786916211521,-17590.1637646857,9.207,842560.3829990019,0.1992,200000,329790.66607486247,129790.66607486247,1.6489533303743125
2021-12-22,1,0.5405142345726776,-17590.1637646857,9.42,842560.3829990019,0.2054,200000,338761.2453313343,138761.2453313343,1.6938062266566716
2021-12-23,0,0.12618742096728944,0.0,10.042,0.0,0.2229,200000,304119.81047272275,104119.81047272275,1.5205990523636137
2021-12-24,0,0.29428683773365855,0.0,9.77,0.0,0.2147,200000,304119.81047272275,104119.81047272275,1.5205990523636137
2021-12-25,0,0.35737756637488877,0.0,10.013,0.0,0.2186,200000,304119.81047272275,104119.81047272275,1.5205990523636137
2021-12-26,-2,-1.3153196570919612,0.0,9.913,0.0,0.2295,200000,304119.81047272275,104119.81047272275,1.5205990523636137
2021-12-27,-1,-1.0307026614284922,15219.688243054887,9.991,-662859.2207339206,0.2294,200000,304119.81047272275,104119.81047272275,1.5205990523636137
2021-12-28,-1,-0.5260846286396559,15219.688243054887,9.069,-662859.2207339206,0.2046,200000,273648.3492384249,73648.34923842491,1.3682417461921246
2021-12-29,0,0.2605482012885535,0.0,8.769,0.0,0.1918,200000,297794.7628061404,97794.76280614041,1.488973814030702
2021-12-30,0,-0.5683195591373549,0.0,8.825,0.0,0.1974,200000,297794.7628061404,97794.76280614041,1.488973814030702
2021-12-31,0,0.05394559663067185,0.0,8.716,0.0,0.191,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-01,0,-0.2965290182253358,0.0,8.961,0.0,0.1979,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-02,0,-0.4940569168411853,0.0,9.233,0.0,0.2048,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-03,0,0.5110803986434355,0.0,9.173,0.0,0.1982,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-04,0,0.8055955836037696,0.0,9.008,0.0,0.193,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-05,0,-0.2759523157657054,0.0,8.233,0.0,0.1817,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-06,0,0.9849789031417923,0.0,8.364,0.0,0.1789,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-07,2,1.2809782486857906,0.0,7.883,0.0,0.1675,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-08,0,0.894853833911654,0.0,7.596,0.0,0.1628,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-09,0,0.22737216557032985,0.0,7.65,0.0,0.1672,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-10,0,-0.6789659575302092,0.0,7.237,0.0,0.1617,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-11,-2,-1.236905128383789,0.0,7.514,0.0,0.1706,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-12,0,-0.611867255214718,0.0,7.927,0.0,0.1774,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-13,0,-0.5127024641911474,0.0,7.576,0.0,0.1693,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-14,0,-0.4045616871313346,0.0,7.825,0.0,0.1746,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-15,2,1.5115600210174525,0.0,8.243,0.0,0.1754,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-16,0,-0.8800658737572914,0.0,8.044,0.0,0.1801,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-17,-2,-1.6944684146903874,0.0,7.682,0.0,0.1754,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-18,-2,-2.478588354620657,0.0,7.849,0.0,0.1856,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-19,-2,-3.5341002960706,0.0,7.397,0.0,0.1986,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-20,-2,-2.20505171227811,0.0,7.056,0.0,0.1809,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-21,-2,-1.6720458311042188,0.0,6.136,0.0,0.1545,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-22,0,-0.7250942233784008,0.0,5.589,0.0,0.1326,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-23,0,-0.8658294511081034,0.0,5.815,0.0,0.1401,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-24,0,-0.7242658397996232,0.0,5.464,0.0,0.1311,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-25,0,-0.18519141938226602,0.0,5.542,0.0,0.1287,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-26,-2,-2.6726555890993233,0.0,5.586,0.0,0.165,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-27,-2,-2.5593983247197314,0.0,5.636,0.0,0.1776,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-28,-2,-1.9562685664657729,0.0,5.825,0.0,0.1776,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-29,-2,-1.47153818981105,0.0,5.967,0.0,0.1749,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-30,-2,-1.458376895743451,0.0,5.973,0.0,0.1793,200000,297794.7628061404,97794.76280614041,1.488973814030702
2022-01-31,-2,-1.222640081152774,0.0,6.066,0.0,0.1796,200000,297794.7628061404,97794.76280614041,1.488973814030702
