date,statusList,zscore,VETUSDT_position,VETUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2020-07-17,1,0.8898809013840372,-6026149.676020875,0.018211,12846038.304169284,0.00845,200000,218291.2354202466,18291.23542024661,1.091456177101233
2020-07-18,1,0.808213961347382,-6026149.676020875,0.018168,12846038.304169284,0.008432,200000,217800.88229470266,17800.882294702664,1.0890044114735133
2020-07-19,1,0.7187801612836359,-6026149.676020875,0.018017,12846038.304169284,0.008389,200000,216338.55404654425,16338.554046544246,1.0816927702327213
2020-07-20,0,0.09556750747766729,0.0,0.016074,0.0,0.008322,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-21,0,0.454534502763109,0.0,0.0175,0.0,0.008372,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-22,0,0.0758206513021301,0.0,0.017467,0.0,0.0087,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-23,0,0.12367466682826467,0.0,0.017381,0.0,0.008471,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-24,0,0.15048032961529478,0.0,0.016995,0.0,0.008177,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-25,0,0.8181574746802557,0.0,0.018218,0.0,0.008331,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-26,0,0.45807474069624626,0.0,0.017554,0.0,0.008188,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-27,-1,-1.1147449958901827,6787434.376645774,0.015641,-13574000.905909289,0.007821,200000,212324.52217023307,12324.522170233075,1.0616226108511653
2020-07-28,-2,-1.8137972745145636,0.0,0.01598,0.0,0.00835,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-07-29,-2,-1.850281512056938,0.0,0.015583,0.0,0.008291,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-07-30,0,0.37251749971512027,0.0,0.017315,0.0,0.008183,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-07-31,0,-0.016854563275525522,0.0,0.017204,0.0,0.008312,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-08-01,-2,-1.3806829219668582,0.0,0.017319,0.0,0.008929,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-08-02,-2,-1.3397964573318188,0.0,0.016207,0.0,0.008407,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-08-03,-1,-1.0775080685730414,6503120.610651981,0.0167,-12634029.106315505,0.008596,200000,217204.22839577615,17204.228395776154,1.0860211419788808
2020-08-04,0,-0.002628766641351815,0.0,0.018734,0.0,0.009153,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-05,0,0.7117083763349368,0.0,0.018793,0.0,0.008894,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-06,2,1.5582435241151018,0.0,0.019704,0.0,0.00895,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-07,0,0.9198118319855498,0.0,0.018671,0.0,0.008739,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-08,2,2.197798628596477,0.0,0.020815,0.0,0.009057,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-09,2,2.8477995600565906,0.0,0.021929,0.0,0.008792,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-10,2,1.3738238636588544,0.0,0.021422,0.0,0.009303,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-11,0,0.7561570588892818,0.0,0.019966,0.0,0.008995,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-12,0,0.24733642327284003,0.0,0.020429,0.0,0.00952,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-13,0,-0.21781568830892856,0.0,0.019598,0.0,0.009449,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-14,0,0.3289919512537754,0.0,0.020513,0.0,0.009512,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-15,0,-0.012369385559488752,0.0,0.019575,0.0,0.009312,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-16,0,-0.1518522636235987,0.0,0.019842,0.0,0.009515,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-17,0,-0.20093569093263833,0.0,0.02002,0.0,0.009588,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-18,-2,-1.5778797413831158,0.0,0.019089,0.0,0.010091,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-19,-2,-1.6342708581592245,0.0,0.017857,0.0,0.009648,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-20,-2,-1.3158125252567778,0.0,0.019392,0.0,0.010312,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-21,-2,-2.225123791292524,0.0,0.017962,0.0,0.010778,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-22,-2,-2.061871473741376,0.0,0.018165,0.0,0.011107,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-23,-2,-2.201590577022747,0.0,0.017889,0.0,0.011831,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-24,-2,-2.3712448291754957,0.0,0.01817,0.0,0.0138,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-25,-2,-1.8437239879215144,0.0,0.016883,0.0,0.012263,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-26,-2,-1.422517417467636,0.0,0.017113,0.0,0.011769,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-27,-1,-1.1373657101881913,6621917.883823755,0.015933,-9988357.25106162,0.010563,200000,211014.03528592776,11014.035285927763,1.0550701764296389
2020-08-28,-1,-1.1357641305233115,6621917.883823755,0.016317,-9988357.25106162,0.011119,200000,219110.3783849064,19110.37838490639,1.095551891924532
2020-08-29,-1,-1.0021356314415508,6621917.883823755,0.016744,-9988357.25106162,0.011252,200000,223266.3888356903,23266.388835690304,1.1163319441784516
2020-08-30,-1,-0.7562922428772197,6621917.883823755,0.017113,-9988357.25106162,0.011099,200000,224181.65787540883,24181.657875408826,1.1209082893770441
2020-08-31,-1,-0.43327439490975544,6621917.883823755,0.017372,-9988357.25106162,0.010737,200000,222280.94928243489,22280.949282434885,1.1114047464121743
2020-09-01,-1,-0.3498072643537888,6621917.883823755,0.016989,-9988357.25106162,0.01048,200000,217177.74691940757,17177.746919407567,1.0858887345970378
2020-09-02,-1,-0.3249658887318199,6621917.883823755,0.015995,-9988357.25106162,0.009943,200000,205231.81269906665,5231.81269906665,1.0261590634953333
2020-09-03,-1,-0.8111402925886403,6621917.883823755,0.012343,-9988357.25106162,0.008438,200000,166016.09092449455,-33983.90907550545,0.8300804546224727
2020-09-04,0,-0.17749149550272458,0.0,0.014268,0.0,0.008947,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-05,0,-0.716283843177331,0.0,0.012101,0.0,0.008266,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-06,0,-0.7901129938735567,0.0,0.012354,0.0,0.00855,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-07,0,-0.7960537618159497,0.0,0.012201,0.0,0.008506,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-08,0,-0.4696754707182159,0.0,0.012119,0.0,0.008242,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-09,0,-0.6039308380831866,0.0,0.012841,0.0,0.008849,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-10,0,-0.963531647728132,0.0,0.013005,0.0,0.009219,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-11,0,-0.8262498429579527,0.0,0.013239,0.0,0.009351,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-12,-1,-1.0283773162920478,7671895.940263013,0.013419,-10671625.54394002,0.009647,200000,205898.34324477875,5898.343244778749,1.0294917162238937
2020-09-13,-1,-1.0818510940645394,7671895.940263013,0.01281,-10671625.54394002,0.009166,200000,196093.10673052346,-3906.893269476539,0.9804655336526173
2020-09-14,-2,-1.5718282510430055,0.0,0.012861,0.0,0.009483,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-15,-2,-1.3133746973786744,0.0,0.012569,0.0,0.009193,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-16,-2,-1.2760600906570858,0.0,0.01246,0.0,0.009174,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-17,0,-0.12862101193335299,0.0,0.013514,0.0,0.009278,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-18,0,-0.1300933987933139,0.0,0.01443,0.0,0.009919,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-19,2,1.248944070182907,0.0,0.015265,0.0,0.009674,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-20,2,1.4005527541562366,0.0,0.014476,0.0,0.009127,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-21,0,-0.9323884329028144,0.0,0.012605,0.0,0.009133,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-22,-1,-1.1402639902256249,8445263.962327365,0.01234,-11469794.991758713,0.009086,200000,208429.11459023936,8429.114590239362,1.0421455729511968
2020-09-23,-2,-1.3125454830981718,0.0,0.011381,0.0,0.008529,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-24,-2,-1.7875187996213135,0.0,0.012385,0.0,0.009617,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-25,-2,-1.5231608278261801,0.0,0.012909,0.0,0.009992,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-26,-2,-2.3943878772827634,0.0,0.012851,0.0,0.010968,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-27,-2,-1.736797490996021,0.0,0.012741,0.0,0.010552,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-28,-2,-1.2102620410388845,0.0,0.012765,0.0,0.010232,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-29,-2,-1.783360590509269,0.0,0.013169,0.0,0.011389,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-09-30,0,-0.7368636261903998,0.0,0.013519,0.0,0.010661,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-10-01,0,-0.5317175993916492,0.0,0.012732,0.0,0.009906,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-10-02,0,-0.5982158879403696,0.0,0.011859,0.0,0.009329,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-10-03,-2,-1.3181490797603033,0.0,0.011739,0.0,0.01004,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-10-04,-1,-1.1783008529697205,9013444.579209989,0.011657,-10557649.061480189,0.009952,200000,210139.4469197017,10139.446919701702,1.0506972345985086
2020-10-05,-1,-1.1874873328913869,9013444.579209989,0.011383,-10557649.061480189,0.009865,200000,206751.24763664938,6751.247636649379,1.0337562381832468
2020-10-06,-2,-1.499956102673591,0.0,0.010106,0.0,0.0093,200000,217235.7122739713,17235.712273971294,1.0861785613698565
2020-10-07,0,-0.7826794963605568,0.0,0.011227,0.0,0.009556,200000,217235.7122739713,17235.712273971294,1.0861785613698565
2020-10-08,0,-0.9293411963209666,0.0,0.011012,0.0,0.009643,200000,217235.7122739713,17235.712273971294,1.0861785613698565
2020-10-09,0,-0.7761576865675726,0.0,0.011455,0.0,0.009901,200000,217235.7122739713,17235.712273971294,1.0861785613698565
2020-10-10,-1,-1.1257074337729007,9527882.117279442,0.0114,-10752114.05038464,0.010102,200000,217235.7122739713,17235.712273971294,1.0861785613698565
2020-10-11,-1,-0.7448009973593847,9527882.117279442,0.011436,-10752114.05038464,0.009905,200000,215460.54956226755,15460.549562267552,1.0773027478113377
2020-10-12,-1,-0.7159901362165833,9527882.117279442,0.011377,-10752114.05038464,0.009878,200000,214608.0974379877,14608.097437987686,1.0730404871899384
2020-10-13,-1,-0.5383687830479298,9527882.117279442,0.011482,-10752114.05038464,0.009907,200000,215920.33636776317,15920.336367763171,1.0796016818388159
2020-10-14,-1,-1.0042183794131205,9527882.117279442,0.011139,-10752114.05038464,0.0099,200000,212577.00800318364,12577.00800318364,1.0628850400159182
2020-10-15,-1,-1.11304500524477,9527882.117279442,0.010963,-10752114.05038464,0.009838,200000,210233.46967941863,10233.469679418631,1.0511673483970931
2020-10-16,-2,-1.38234069846593,0.0,0.010591,0.0,0.009704,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-17,0,-0.35076345928414104,0.0,0.010988,0.0,0.009573,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-18,0,0.2795382538158937,0.0,0.011627,0.0,0.009858,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-19,0,0.03907085429954034,0.0,0.011396,0.0,0.009765,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-20,0,-0.47930243789952365,0.0,0.010781,0.0,0.009498,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-21,0,-0.45600394122544535,0.0,0.011339,0.0,0.010006,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-22,2,1.809208883668107,0.0,0.012155,0.0,0.010143,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-23,2,1.9530366975409554,0.0,0.012218,0.0,0.010094,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-24,2,1.339745417390232,0.0,0.012282,0.0,0.010287,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-25,0,0.8244707211572672,0.0,0.01179,0.0,0.010001,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-26,0,0.4041684755729415,0.0,0.011368,0.0,0.009737,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-27,0,-0.19805001168253888,0.0,0.01137,0.0,0.009901,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-28,-2,-1.3375021952327368,0.0,0.010638,0.0,0.009571,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-29,-2,-1.801265439681612,0.0,0.010186,0.0,0.009362,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-30,-2,-1.6401031397915782,0.0,0.01008,0.0,0.00927,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-10-31,-2,-1.9277801600298112,0.0,0.009895,0.0,0.009301,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-01,0,0.10631820613495735,0.0,0.010505,0.0,0.009161,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-02,0,-0.46994870843320435,0.0,0.01005,0.0,0.008963,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-03,-2,-1.7928676171604658,0.0,0.00925,0.0,0.008755,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-04,0,-0.6184541877031272,0.0,0.009398,0.0,0.008475,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-05,0,-0.45119962166821664,0.0,0.009721,0.0,0.008693,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-06,2,1.679790030158946,0.0,0.011196,0.0,0.00916,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-07,0,0.8040168401393528,0.0,0.010383,0.0,0.008796,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-08,2,1.3719509070139295,0.0,0.011122,0.0,0.009168,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-09,2,1.7725335581151975,0.0,0.011035,0.0,0.008844,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-10,2,2.1185730538094214,0.0,0.011583,0.0,0.008962,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-11,2,1.7129140021580245,0.0,0.01134,0.0,0.008863,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-12,0,0.9395890250411328,0.0,0.010644,0.0,0.008668,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-13,2,1.9641685348001041,0.0,0.011814,0.0,0.008936,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-14,2,1.5243318883437016,0.0,0.011245,0.0,0.008634,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-15,2,1.2817061926101578,0.0,0.011039,0.0,0.008533,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-16,2,1.3044084103003775,0.0,0.011336,0.0,0.00866,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-17,2,2.0507140988495016,0.0,0.012346,0.0,0.008727,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-18,2,1.3110530978127857,0.0,0.011777,0.0,0.008698,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-19,0,0.9856892392722532,0.0,0.011504,0.0,0.008646,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-20,1,1.142851346459692,-9149366.759880476,0.012059,12409426.808840249,0.008891,200000,220664.4275147973,20664.42751479731,1.1033221375739866
2020-11-21,2,2.4877575615261813,0.0,0.014426,0.0,0.009271,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-22,2,2.057051631398963,0.0,0.013905,0.0,0.008973,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-23,2,2.7370178774170126,0.0,0.016023,0.0,0.009236,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-24,2,1.3056870975883896,0.0,0.016174,0.0,0.010515,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-25,0,0.36224228806380315,0.0,0.016548,0.0,0.011755,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-26,1,1.0416303813474614,-8122150.695565566,0.014627,12339291.464897959,0.009628,200000,237605.39644807507,37605.39644807507,1.1880269822403753
2020-11-27,1,1.1817361821153833,-8122150.695565566,0.014487,12339291.464897959,0.009312,200000,232569.07924778818,32569.079247788177,1.162845396238941
2020-11-28,2,1.4358370142276637,0.0,0.01535,0.0,0.009509,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-11-29,2,1.218988738081043,0.0,0.015151,0.0,0.009457,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-11-30,2,1.3024365031649088,0.0,0.015972,0.0,0.009765,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-01,0,0.19223227499461853,0.0,0.014737,0.0,0.009941,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-02,0,0.35147180399914363,0.0,0.016405,0.0,0.010823,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-03,0,0.6579927069845894,0.0,0.017397,0.0,0.011109,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-04,-2,-1.272776503686605,0.0,0.015698,0.0,0.011875,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-05,0,-0.6841623911495803,0.0,0.017484,0.0,0.012431,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-06,0,-0.5378361571102291,0.0,0.017144,0.0,0.011956,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-07,0,-0.8398485726261272,0.0,0.018137,0.0,0.01297,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-08,-2,-2.3906301045600498,0.0,0.016382,0.0,0.014005,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-09,-2,-2.8088232746708335,0.0,0.016758,0.0,0.016865,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-10,-2,-2.0971331105362303,0.0,0.015937,0.0,0.015172,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-11,-2,-1.4727128637207991,0.0,0.015587,0.0,0.01376,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-12,-1,-1.0272823555130448,7423958.5101925135,0.016497,-8918805.967276866,0.013732,200000,244946.0870852918,44946.0870852918,1.224730435426459
2020-12-13,-1,-1.0264463530425996,7423958.5101925135,0.01647,-8918805.967276866,0.013928,200000,246493.72617510287,46493.72617510287,1.2324686308755144
2020-12-14,-2,-1.8907938954408865,0.0,0.01637,0.0,0.017339,200000,278059.06294005393,78059.06294005393,1.3902953147002697
2020-12-15,-2,-1.4593365492216777,0.0,0.016501,0.0,0.01654,200000,278059.06294005393,78059.06294005393,1.3902953147002697
2020-12-16,-2,-1.3866381949811026,0.0,0.017274,0.0,0.017725,200000,278059.06294005393,78059.06294005393,1.3902953147002697
2020-12-17,-1,-1.088475587447793,8134187.425112741,0.017092,-8284937.2188801,0.016781,200000,278059.06294005393,78059.06294005393,1.3902953147002697
2020-12-18,-1,-1.0811748109592243,8134187.425112741,0.017424,-8284937.2188801,0.017513,200000,286824.1872094116,86824.18720941158,1.434120936047058
2020-12-19,-1,-0.8933975996698136,8134187.425112741,0.017373,-8284937.2188801,0.017049,200000,282565.1327811705,82565.13278117048,1.4128256639058523
2020-12-20,-1,-0.9223558181875022,8134187.425112741,0.016325,-8284937.2188801,0.01639,200000,268580.73073241033,68580.73073241033,1.3429036536620518
2020-12-21,-1,-0.8900492724779913,8134187.425112741,0.015523,-8284937.2188801,0.015772,200000,256937.02121620203,56937.02121620203,1.2846851060810103
2020-12-22,-1,-1.105497770345114,8134187.425112741,0.015854,-8284937.2188801,0.01718,200000,271294.6288580975,71294.62885809748,1.3564731442904874
2020-12-23,-2,-1.982094260051706,0.0,0.013236,0.0,0.018202,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-24,-2,-1.5620652183661898,0.0,0.014893,0.0,0.019371,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-25,-2,-2.089390276731253,0.0,0.014598,0.0,0.023837,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-26,-2,-2.413081336537917,0.0,0.016471,0.0,0.035034,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-27,-2,-1.6241394308497337,0.0,0.016542,0.0,0.02702,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-28,-1,-1.1694321355818607,7945710.108829342,0.020212,-5393018.325654275,0.029779,200000,321197.3854393173,121197.38543931732,1.6059869271965868
2020-12-29,-1,-0.7208033890988396,7945710.108829342,0.021135,-5393018.325654275,0.02797,200000,318775.3057186582,118775.3057186582,1.593876528593291
2020-12-30,-1,-0.816683232261911,7945710.108829342,0.0202,-5393018.325654275,0.028098,200000,312036.3731125865,112036.3731125865,1.5601818655629325
2020-12-31,-2,-1.4184527004150582,0.0,0.018754,0.0,0.03333,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-01,-2,-1.2773525033436388,0.0,0.019052,0.0,0.03345,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-02,-2,-1.3798962948588018,0.0,0.019993,0.0,0.037912,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-03,0,0.16082857381611163,0.0,0.026226,0.0,0.032107,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-04,0,0.32563663686301847,0.0,0.024598,0.0,0.029352,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-05,0,0.8474072889903796,0.0,0.027964,0.0,0.03009,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-06,2,1.2972063772247988,0.0,0.030819,0.0,0.030533,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-07,2,1.2936684618347198,0.0,0.028673,0.0,0.028364,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-08,2,1.3470392357521097,0.0,0.027299,0.0,0.026742,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-09,2,1.4225342266510388,0.0,0.028812,0.0,0.027671,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-10,2,1.3313422978660678,0.0,0.02707,0.0,0.026263,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-11,1,1.0451149409085843,-7228328.106564015,0.024344,7106021.864321544,0.024763,200000,351932.8388523888,151932.83885238878,1.7596641942619438
2021-01-12,1,0.5954697648525347,-7228328.106564015,0.02299,7106021.864321544,0.025337,200000,346224.53914622165,146224.53914622165,1.7311226957311083
2021-01-13,1,0.5688277761744377,-7228328.106564015,0.026073,7106021.864321544,0.028643,200000,392001.9829822056,192001.98298220558,1.9600099149110277
2021-01-14,1,0.3379271083194117,-7228328.106564015,0.025743,7106021.864321544,0.029342,200000,394583.74399020016,194583.74399020016,1.972918719951001
2021-01-15,1,0.4590901625004721,-7228328.106564015,0.025306,7106021.864321544,0.02767,200000,379543.69605048606,179543.69605048606,1.8977184802524303
2021-01-16,1,0.7320250323172295,-7228328.106564015,0.026863,7106021.864321544,0.027542,200000,389888.63211377314,189888.63211377314,1.9494431605688658
2021-01-17,1,0.9265441818879036,-7228328.106564015,0.027152,7106021.864321544,0.026523,200000,384736.5826568265,184736.58265682647,1.9236829132841322
