date,statusList,zscore,VETUSDT_position,VETUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-01-18,2,1.354361965179448,0.0,0.030803,0.0,0.027466,200000,379413.03299342457,179413.03299342457,1.8970651649671229
2021-01-19,0,0.5265251340686208,0.0,0.029015,0.0,0.029265,200000,379413.03299342457,179413.03299342457,1.8970651649671229
2021-01-20,2,1.4858830368361977,0.0,0.034595,0.0,0.029638,200000,379413.03299342457,179413.03299342457,1.8970651649671229
2021-01-21,1,1.1824958611959673,-6795132.763690533,0.027918,7635601.38847705,0.024845,200000,379413.03299342457,179413.03299342457,1.8970651649671229
2021-01-22,2,1.557437855901411,0.0,0.031268,0.0,0.027276,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-23,0,0.2350831598856923,0.0,0.030068,0.0,0.029377,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-24,0,0.7218388947785407,0.0,0.030606,0.0,0.028501,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-25,0,0.05221384129451345,0.0,0.029758,0.0,0.02909,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-26,-2,-1.4487458517159222,0.0,0.029444,0.0,0.033123,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-27,-1,-1.18758993575025,7276176.563415655,0.026361,-6559981.202783955,0.029239,200000,383614.58077640017,183614.58077640017,1.9180729038820008
2021-01-28,-1,-0.7622620675174586,7276176.563415655,0.027389,-6559981.202783955,0.029324,200000,391652.0886858281,191652.0886858281,1.9582604434291404
2021-01-29,-1,-0.5832998052762116,7276176.563415655,0.02783,-6559981.202783955,0.029445,200000,395654.6402758312,195654.64027583122,1.9782732013791562
2021-01-30,-1,-0.6581177795083263,7276176.563415655,0.026842,-6559981.202783955,0.028771,200000,384044.3505005002,184044.35050050018,1.920221752502501
2021-01-31,-1,-0.8381207225680506,7276176.563415655,0.025397,-6559981.202783955,0.027867,200000,367600.05235904787,167600.05235904787,1.8380002617952393
2021-02-01,0,0.10827963804859558,0.0,0.029382,0.0,0.029253,200000,361725.0911151604,161725.09111516038,1.808625455575802
2021-02-02,0,-0.803837652014915,0.0,0.028127,0.0,0.030505,200000,361725.0911151604,161725.09111516038,1.808625455575802
2021-02-03,-1,-1.1913890284051665,6198805.413770442,0.029177,-5505876.755991968,0.032849,200000,361725.0911151604,161725.09111516038,1.808625455575802
2021-02-04,-2,-1.5159374098518132,0.0,0.02771,0.0,0.032624,200000,369579.91638706345,169579.91638706345,1.8478995819353172
2021-02-05,0,-0.8451805658010583,0.0,0.032096,0.0,0.035359,200000,369579.91638706345,169579.91638706345,1.8478995819353172
2021-02-06,-1,-1.0634087010876911,6170772.663912768,0.029946,-5407958.97552039,0.03417,200000,369579.91638706345,169579.91638706345,1.8478995819353172
2021-02-07,-2,-1.4833433798121693,0.0,0.029139,0.0,0.03559,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-08,-2,-1.4818591519668074,0.0,0.031326,0.0,0.039173,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-09,0,-0.9963621195918368,0.0,0.035375,0.0,0.041884,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-10,0,-0.877785596367584,0.0,0.035689,0.0,0.042009,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-11,0,0.42651148986616033,0.0,0.042558,0.0,0.044899,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-12,2,2.5317410375015847,0.0,0.054359,0.0,0.047867,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-13,2,1.2236299619502997,0.0,0.054766,0.0,0.053836,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-14,0,-0.08698991505781663,0.0,0.052161,0.0,0.057474,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-15,0,-0.9496182265747061,0.0,0.051032,0.0,0.060898,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-16,0,-0.7430889873736044,0.0,0.049319,0.0,0.057983,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-17,0,-0.37372452616475066,0.0,0.051196,0.0,0.058393,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-18,0,-0.10989850776362926,0.0,0.054483,0.0,0.060869,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-19,-2,-2.6872007304683647,0.0,0.053602,0.0,0.086817,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-20,-2,-2.2811488962394915,0.0,0.053554,0.0,0.089168,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-21,-2,-1.900298991564483,0.0,0.054826,0.0,0.090146,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-22,-2,-2.012032508938616,0.0,0.050147,0.0,0.092491,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-23,-2,-1.9379904032866426,0.0,0.042224,0.0,0.084445,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-24,-2,-1.7273466346109017,0.0,0.042694,0.0,0.087108,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-25,-2,-1.473499291151286,0.0,0.039342,0.0,0.078599,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-26,-2,-1.4220395870867981,0.0,0.039453,0.0,0.082858,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-27,-2,-1.4625486156563563,0.0,0.040822,0.0,0.094728,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-02-28,-2,-1.3087618941129977,0.0,0.039735,0.0,0.092106,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-01,-2,-1.2790261753826548,0.0,0.045729,0.0,0.112899,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-02,-2,-1.3271308088162432,0.0,0.043803,0.0,0.122481,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-03,0,-0.9994521202388018,0.0,0.052864,0.0,0.128678,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-04,-2,-1.2005936758463827,0.0,0.050284,0.0,0.143324,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-05,-1,-1.0365252939511387,3674668.637493559,0.05201,-1365422.236292089,0.139971,200000,382239.03167208005,182239.03167208005,1.9111951583604
2021-03-06,-1,-0.9196430660585359,3674668.637493559,0.053272,-1365422.236292089,0.140474,200000,387563.27087745175,187563.27087745175,1.9378163543872589
2021-03-07,-1,-0.8063549922747347,3674668.637493559,0.05667,-1365422.236292089,0.146994,200000,408952.34788827936,208952.34788827936,2.044761739441397
2021-03-08,-1,-0.7678641034707829,3674668.637493559,0.065316,-1365422.236292089,0.171611,200000,474336.13211885106,274336.13211885106,2.3716806605942553
2021-03-09,-1,-0.9499653845412824,3674668.637493559,0.064429,-1365422.236292089,0.184748,200000,489014.25295556337,289014.25295556337,2.445071264777817
2021-03-10,-2,-2.0106442854550246,0.0,0.061343,0.0,0.253021,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-11,-2,-2.2197881317027277,0.0,0.067237,0.0,0.361876,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-12,-2,-2.092153024211735,0.0,0.065552,0.0,0.394429,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-13,-2,-1.7775126602372293,0.0,0.067523,0.0,0.369683,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-14,-2,-1.6437566065278428,0.0,0.066074,0.0,0.374202,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-15,-1,-1.0652008626767384,3183130.3347940664,0.078901,-728410.1177383275,0.344795,200000,502304.33309117326,302304.33309117326,2.5115216654558665
2021-03-16,-1,-1.1200733037397759,3183130.3347940664,0.074411,-728410.1177383275,0.35307,200000,494039.6716122326,294039.6716122326,2.470198358061163
2021-03-17,-1,-0.938848644686481,3183130.3347940664,0.076673,-728410.1177383275,0.346803,200000,496674.9662216706,296674.9662216706,2.483374831108353
2021-03-18,-1,-0.8688483973052887,3183130.3347940664,0.077475,-728410.1177383275,0.352472,200000,503357.1937076341,303357.1937076341,2.5167859685381706
2021-03-19,-1,-0.6225502558686854,3183130.3347940664,0.080765,-728410.1177383275,0.341767,200000,506032.06219871773,306032.06219871773,2.5301603109935886
2021-03-20,0,-0.06349303772562591,0.0,0.089496,0.0,0.317905,200000,448992.11912804644,248992.11912804644,2.244960595640232
2021-03-21,0,0.009225368433914046,0.0,0.093802,0.0,0.332983,200000,448992.11912804644,248992.11912804644,2.244960595640232
2021-03-22,0,-0.45395879912312104,0.0,0.088369,0.0,0.371675,200000,448992.11912804644,248992.11912804644,2.244960595640232
2021-03-23,-1,-1.1375065912778353,2703859.656549877,0.083028,-470702.8158041994,0.476938,200000,448992.11912804644,248992.11912804644,2.244960595640232
2021-03-24,-1,-0.5387716579415676,2703859.656549877,0.0846,-470702.8158041994,0.392889,200000,413680.48554261564,213680.48554261564,2.068402427713078
2021-03-25,-1,-0.7472176993491604,2703859.656549877,0.080762,-470702.8158041994,0.417473,200000,414874.8302045077,214874.83020450769,2.074374151022538
2021-03-26,-1,-0.35275678613257033,2703859.656549877,0.090047,-470702.8158041994,0.416534,200000,439538.17717153317,239538.17717153317,2.197690885857666
2021-03-27,0,-0.14593571001636163,0.0,0.088445,0.0,0.396588,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-03-28,0,0.08594290872209338,0.0,0.090733,0.0,0.399384,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-03-29,0,0.20629920012842937,0.0,0.092003,0.0,0.41121,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-03-30,0,0.043005116543486224,0.0,0.089331,0.0,0.411099,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-03-31,0,-0.2139722687132114,0.0,0.087721,0.0,0.416252,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-01,0,-0.2705113159359153,0.0,0.088056,0.0,0.415404,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-02,0,-0.2685557728221308,0.0,0.094023,0.0,0.439453,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-03,0,-0.0677231237809964,0.0,0.087307,0.0,0.393855,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-04,0,0.08859213175468418,0.0,0.092423,0.0,0.410231,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-05,2,1.7193724353761588,0.0,0.102343,0.0,0.376921,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-06,2,2.6653369920508507,0.0,0.111808,0.0,0.347919,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-07,2,1.6243902628278217,0.0,0.105908,0.0,0.359988,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-08,2,1.6808630596128729,0.0,0.116636,0.0,0.382227,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-09,2,2.1333198544897933,0.0,0.125996,0.0,0.375167,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-10,2,2.6353448209117745,0.0,0.141922,0.0,0.361716,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-11,2,2.165775738460167,0.0,0.139394,0.0,0.354218,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-12,2,1.4744923572312987,0.0,0.128931,0.0,0.357912,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-13,2,2.1510569286956573,0.0,0.153447,0.0,0.352329,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-14,2,2.416269119821535,0.0,0.168004,0.0,0.334358,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-15,2,1.8735678786372763,0.0,0.175601,0.0,0.363338,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-16,2,2.453081177631759,0.0,0.234485,0.0,0.387414,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-17,2,2.217010381888167,0.0,0.226425,0.0,0.355571,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-18,2,2.5968078891640003,0.0,0.253321,0.0,0.318046,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-19,2,2.0007960968930054,0.0,0.228215,0.0,0.300044,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-20,2,1.9292448978587642,0.0,0.251237,0.0,0.31082,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-21,2,1.5782222882832504,0.0,0.226271,0.0,0.290039,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-22,2,1.3223319529574005,0.0,0.190174,0.0,0.250976,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-23,2,1.2196700214052678,0.0,0.202086,0.0,0.265,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-24,1,1.048036985458498,-1111179.3193741022,0.178425,831179.8888166493,0.238531,200000,396524.34011864837,196524.34011864837,1.9826217005932418
2021-04-25,1,0.399149141573952,-1111179.3193741022,0.1683,831179.8888166493,0.26626,200000,408321.43664698245,208321.43664698245,2.0416071832349125
2021-04-26,1,0.287103627664798,-1111179.3193741022,0.18849,831179.8888166493,0.3023,200000,460711.8702980976,260711.8702980976,2.303559351490488
2021-04-27,1,0.34364596326855923,-1111179.3193741022,0.2081,831179.8888166493,0.32129,200000,498286.20283965196,298286.20283965196,2.49143101419826
2021-04-28,0,0.1697741591455112,0.0,0.1984,0.0,0.31404,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-04-29,0,-0.3229578779764854,0.0,0.19127,0.0,0.33615,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-04-30,0,-0.4622861410220841,0.0,0.20098,0.0,0.35815,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-01,0,-0.5048229871627381,0.0,0.20422,0.0,0.35872,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-02,0,-0.3943846749500521,0.0,0.21488,0.0,0.35685,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-03,0,-0.8506548265866237,0.0,0.21084,0.0,0.37214,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-04,0,-0.8844724233096892,0.0,0.18753,0.0,0.32882,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-05,-2,-1.2997297218764978,0.0,0.20705,0.0,0.38419,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-06,0,-0.9845320174231168,0.0,0.21584,0.0,0.38257,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-07,0,-0.8889341328703003,0.0,0.2306,0.0,0.40605,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-08,0,-0.9309272615105978,0.0,0.2234,0.0,0.40215,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-09,0,-0.3354580113795147,0.0,0.23386,0.0,0.3874,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-10,0,-0.4837111294485714,0.0,0.20262,0.0,0.34681,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-11,0,-0.42646555056656665,0.0,0.21269,0.0,0.36499,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-12,0,-0.37855975779144585,0.0,0.1666,0.0,0.28697,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-13,0,-0.9932413348185536,0.0,0.18222,0.0,0.33436,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-14,-1,-1.0666682041914657,953086.068326255,0.18674,-523145.387846462,0.34021,200000,355958.5847984897,155958.5847984897,1.7797929239924484
2021-05-15,-1,-1.0125400888178404,953086.068326255,0.17254,-523145.387846462,0.31496,200000,329215.3415851337,129215.34158513369,1.6460767079256684
2021-05-16,-2,-1.9089365672544876,0.0,0.17646,0.0,0.344,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-17,-2,-2.6731327374434346,0.0,0.15775,0.0,0.33172,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-18,-2,-2.0279270423387277,0.0,0.16183,0.0,0.33024,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-19,-2,-2.450828345972201,0.0,0.10533,0.0,0.23274,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-20,-2,-1.9662677010785337,0.0,0.13077,0.0,0.28624,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-21,-2,-2.1842114885415844,0.0,0.10813,0.0,0.25489,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-22,-2,-2.584180761069995,0.0,0.09944,0.0,0.27369,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-23,-2,-2.3111234718680884,0.0,0.08638,0.0,0.25157,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-24,-2,-1.35462128419915,0.0,0.1124,0.0,0.27944,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-25,-2,-1.203753401398385,0.0,0.11267,0.0,0.27915,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-26,0,-0.7450947912627236,0.0,0.13306,0.0,0.30654,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-27,-1,-1.102208777583588,1485214.17851705,0.1238,-588043.7357695113,0.31268,200000,367739.0306008216,167739.0306008216,1.838695153004108
2021-05-28,-2,-1.2874202831158865,0.0,0.10815,0.0,0.29327,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-05-29,-2,-1.424854675864992,0.0,0.09896,0.0,0.28627,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-05-30,-2,-1.2211797951010186,0.0,0.10752,0.0,0.30461,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-05-31,0,-0.9259507391040216,0.0,0.12588,0.0,0.34008,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-06-01,-2,-1.3450256108731924,0.0,0.12068,0.0,0.36487,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-06-02,-1,-1.0930540914758666,1509459.570441928,0.12573,-516588.68689548597,0.36738,200000,379568.70358332724,179568.70358332724,1.8978435179166362
2021-06-03,-1,-1.1756443655424034,1509459.570441928,0.14323,-516588.68689548597,0.43258,200000,439665.82845164667,239665.82845164667,2.1983291422582334
2021-06-04,-2,-1.5946994969103356,0.0,0.12902,0.0,0.43143,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-05,-2,-1.7348675773733124,0.0,0.12534,0.0,0.44424,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-06,-2,-1.6330379681755396,0.0,0.12766,0.0,0.4597,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-07,-2,-2.0532433491042483,0.0,0.11458,0.0,0.4784,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-08,-2,-2.322690342661547,0.0,0.11285,0.0,0.5775,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-09,-2,-1.8844901897255422,0.0,0.11996,0.0,0.57565,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-10,-2,-1.6373279935332143,0.0,0.11204,0.0,0.53091,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-11,-2,-1.3816278874830814,0.0,0.10482,0.0,0.48342,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-12,0,-0.8384976425782289,0.0,0.10624,0.0,0.42363,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-13,-2,-1.4153590950943948,0.0,0.11244,0.0,0.57385,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-14,-1,-1.1660959057573876,1798526.9410280094,0.11334,-370499.3611227296,0.55019,200000,407690.08699222916,207690.08699222916,2.038450434961146
2021-06-15,-1,-0.8657012594925416,1798526.9410280094,0.11135,-370499.3611227296,0.49849,200000,384956.20140953833,184956.20140953833,1.9247810070476916
2021-06-16,-1,-0.9331576693321216,1798526.9410280094,0.10752,-370499.3611227296,0.504,200000,380109.2947051873,180109.29470518732,1.9005464735259365
2021-06-17,-1,-1.1762262602557882,1798526.9410280094,0.10726,-370499.3611227296,0.56207,200000,401156.57560091687,201156.57560091687,2.0057828780045845
2021-06-18,-2,-1.3371424121230646,0.0,0.09957,0.0,0.5792,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-19,-2,-1.3374402182267457,0.0,0.09639,0.0,0.5873,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-20,-2,-1.2234243048487679,0.0,0.0984,0.0,0.58881,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-21,-2,-1.2504233039457584,0.0,0.07332,0.0,0.45868,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-22,-2,-1.2261734402266253,0.0,0.07176,0.0,0.45324,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-23,-1,-1.1941558882610745,2910454.356687387,0.07614,-461680.44067205075,0.47999,200000,443203.9894363553,243203.9894363553,2.2160199471817768
2021-06-24,-1,-0.9691653233404343,2910454.356687387,0.08077,-461680.44067205075,0.48658,200000,459721.8672118467,259721.8672118467,2.2986093360592337
2021-06-25,-1,-0.8230585138658244,2910454.356687387,0.07209,-461680.44067205075,0.42552,200000,406268.91568836477,206268.91568836477,2.031344578441824
2021-06-26,-1,-0.6139086941042716,2910454.356687387,0.074,-461680.44067205075,0.42354,200000,410913.756237107,210913.75623710698,2.0545687811855347
2021-06-27,-1,-0.31654836628077043,2910454.356687387,0.07806,-461680.44067205075,0.43151,200000,426409.794037414,226409.79403741402,2.1320489701870704
2021-06-28,0,-0.1346344241423906,0.0,0.07942,0.0,0.429,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-06-29,0,0.8320302738329479,0.0,0.09008,0.0,0.42802,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-06-30,2,1.2154575863050634,0.0,0.09134,0.0,0.41198,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-01,2,1.236854995467099,0.0,0.08424,0.0,0.37767,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-02,2,1.8115631547803377,0.0,0.08655,0.0,0.36884,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-03,2,1.5171239086116055,0.0,0.08736,0.0,0.3772,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-04,2,1.4666367174552668,0.0,0.08778,0.0,0.37538,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-05,2,1.4841661483743618,0.0,0.08342,0.0,0.35303,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-06,2,1.455647235380192,0.0,0.08446,0.0,0.35359,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-07,2,1.24141584559394,0.0,0.0834,0.0,0.35301,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-08,0,0.05475363456066484,0.0,0.07607,0.0,0.38178,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-09,0,0.47891781750081913,0.0,0.07703,0.0,0.35844,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-10,0,0.6337340832195391,0.0,0.07597,0.0,0.34214,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-11,0,0.6206796128891271,0.0,0.07768,0.0,0.34683,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-12,0,0.6088454878046099,0.0,0.07495,0.0,0.33194,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-13,0,0.855342719750983,0.0,0.07294,0.0,0.31135,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-14,1,1.084930973872348,-2826051.636415055,0.07256,683004.0526871944,0.30023,200000,410116.61347655277,210116.61347655277,2.050583067382764
2021-07-15,1,0.8895834167498593,-2826051.636415055,0.06904,683004.0526871944,0.28951,200000,392847.10827156506,192847.10827156506,1.9642355413578252
2021-07-16,2,1.3202338991462206,0.0,0.06521,0.0,0.26293,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-17,0,0.7229371842946672,0.0,0.0655,0.0,0.27528,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-18,0,-0.0632115567050759,0.0,0.06755,0.0,0.29584,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-19,0,0.5897470723151701,0.0,0.0618,0.0,0.26095,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-20,2,1.6148032691983354,0.0,0.05773,0.0,0.23041,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-21,0,0.8998174355333136,0.0,0.06605,0.0,0.27142,200000,414821.18511413445,214821.18511413445,2.074105925570672
2021-07-22,0,0.6570457164959265,0.0,0.06777,0.0,0.2813,200000,414821.18511413445,214821.18511413445,2.074105925570672
