date,statusList,zscore,VETUSDT_position,VETUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2021-01-17,1,0.6874489751287707,-3255479.362583522,0.027152,2923399.0499726175,0.0302,200000,176679.42696204083,-23320.57303795917,0.8833971348102041
2021-01-18,2,1.4003907333190257,0.0,0.030803,0.0,0.03164,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-19,0,0.9961057802205889,0.0,0.029015,0.0,0.03063,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-20,2,2.5911409544865465,0.0,0.034595,0.0,0.03046,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-21,2,1.2177498933050301,0.0,0.027918,0.0,0.02762,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-22,2,1.8993608449881572,0.0,0.031268,0.0,0.02857,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-23,1,1.0819102143793518,-3085087.919097741,0.030068,3171364.9077412267,0.02925,200000,185524.84710286176,-14475.152897138236,0.9276242355143088
2021-01-24,1,0.913492793238785,-3085087.919097741,0.030606,3171364.9077412267,0.02999,200000,189531.43443506485,-10468.565564935154,0.9476571721753242
2021-01-25,1,0.7687722768092341,-3085087.919097741,0.029758,3171364.9077412267,0.02949,200000,185329.59742579935,-14670.402574200649,0.9266479871289968
2021-01-26,1,0.66731002407338,-3085087.919097741,0.029444,3171364.9077412267,0.02949,200000,184360.87981920264,-15639.120180797356,0.9218043990960132
2021-01-27,0,-0.020916018207183543,0.0,0.026361,0.0,0.02823,200000,177323.21839266247,-22676.78160733753,0.8866160919633124
2021-01-28,0,-0.10996890015849395,0.0,0.027389,0.0,0.02955,200000,177323.21839266247,-22676.78160733753,0.8866160919633124
2021-01-29,-1,-1.0725789735236553,3185828.5733500263,0.02783,-2658519.016381746,0.03335,200000,177323.21839266247,-22676.78160733753,0.8866160919633124
2021-01-30,-1,-1.0805897472589703,3185828.5733500263,0.026842,-2658519.016381746,0.03216,200000,171011.98213269835,-28988.01786730165,0.8550599106634917
2021-01-31,-2,-1.34221278713346,0.0,0.025397,0.0,0.03154,200000,180262.41989197215,-19737.580108027847,0.9013120994598608
2021-02-01,0,-0.517834450666523,0.0,0.029382,0.0,0.03295,200000,180262.41989197215,-19737.580108027847,0.9013120994598608
2021-02-02,0,-0.993683692642142,0.0,0.028127,0.0,0.03317,200000,180262.41989197215,-19737.580108027847,0.9013120994598608
2021-02-03,-1,-1.0136525767250655,3089118.48188594,0.029177,-2610985.2243912537,0.03452,200000,180262.41989197215,-19737.580108027847,0.9013120994598608
2021-02-04,-1,-1.0840160134509442,3089118.48188594,0.02771,-2610985.2243912537,0.0331,200000,172023.08406040986,-27976.915939590137,0.8601154203020493
2021-02-05,-1,-0.5593707901400248,3089118.48188594,0.032096,-2610985.2243912537,0.03624,200000,193770.45132655016,-6229.548673449841,0.9688522566327508
2021-02-06,-1,-0.8606989535352747,3089118.48188594,0.029946,-2610985.2243912537,0.03507,200000,184073.9938779576,-15926.006122042396,0.920369969389788
2021-02-07,-1,-1.1911211949309048,3089118.48188594,0.029139,-2610985.2243912537,0.03597,200000,183930.9619650278,-16069.03803497221,0.9196548098251389
2021-02-08,-2,-1.3817024051261093,0.0,0.031326,0.0,0.04042,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-09,-2,-1.3832491069631876,0.0,0.035375,0.0,0.04608,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-10,-2,-1.2179683336372977,0.0,0.035689,0.0,0.04629,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-11,-2,-1.3836162993186567,0.0,0.042558,0.0,0.05681,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-12,2,1.3742851772034794,0.0,0.054359,0.0,0.05515,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-13,0,0.6390179177903204,0.0,0.054766,0.0,0.05995,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-14,1,1.1630193073778015,-1811973.6690085279,0.052161,1712526.8807601708,0.05519,200000,189028.71709830765,-10971.28290169235,0.9451435854915382
2021-02-15,2,1.9622521169433307,0.0,0.051032,0.0,0.05079,200000,194518.11710134178,-5481.882898658223,0.9725905855067088
2021-02-16,1,1.1662372047619622,-1972040.3607265127,0.049319,1869647.415430044,0.05202,200000,194518.11710134178,-5481.882898658223,0.9725905855067088
2021-02-17,2,1.4292864397664187,0.0,0.051196,0.0,0.05256,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-18,2,1.470246042783208,0.0,0.054483,0.0,0.05492,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-19,0,0.10270146863656014,0.0,0.053602,0.0,0.06073,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-20,0,0.5877308232186723,0.0,0.053554,0.0,0.05773,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-21,0,0.515872977697672,0.0,0.054826,0.0,0.05935,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-22,0,0.47537728451764427,0.0,0.050147,0.0,0.05425,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-23,0,0.585957602499604,0.0,0.042224,0.0,0.04501,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-24,0,-0.04514002944481497,0.0,0.042694,0.0,0.048,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-25,0,-0.2724441611330307,0.0,0.039342,0.0,0.0452,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-26,0,-0.2480149852132526,0.0,0.039453,0.0,0.04517,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-27,0,-0.24622042325480922,0.0,0.040822,0.0,0.04652,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-02-28,0,-0.4191848718639039,0.0,0.039735,0.0,0.04562,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-01,0,0.6780180082818882,0.0,0.045729,0.0,0.04784,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-02,0,0.2685857715468238,0.0,0.043803,0.0,0.04687,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-03,2,2.7141355548137613,0.0,0.052864,0.0,0.04883,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-04,0,0.7916193915015771,0.0,0.050284,0.0,0.05142,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-05,2,1.6345794065734411,0.0,0.05201,0.0,0.05019,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-06,2,1.7961784438849355,0.0,0.053272,0.0,0.05015,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-07,2,2.0203893137142312,0.0,0.05667,0.0,0.05173,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-08,2,2.800698239980924,0.0,0.065316,0.0,0.05307,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-09,2,2.1338135530709725,0.0,0.064429,0.0,0.0532,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-10,2,1.7170802730953383,0.0,0.061343,0.0,0.05142,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-11,2,2.177516034975427,0.0,0.067237,0.0,0.05151,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-12,2,1.8862765031113855,0.0,0.065552,0.0,0.04997,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-13,2,1.4585325828123756,0.0,0.067523,0.0,0.05291,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-14,2,1.3981234980288504,0.0,0.066074,0.0,0.05105,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-15,2,2.367717987607861,0.0,0.078901,0.0,0.05069,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-16,2,1.484766404891701,0.0,0.074411,0.0,0.05237,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-17,2,1.2425563785656948,0.0,0.076673,0.0,0.05483,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-18,2,1.373009968286376,0.0,0.077475,0.0,0.05329,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-19,0,0.9086074858479783,0.0,0.080765,0.0,0.05862,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-20,2,1.28075141146411,0.0,0.089496,0.0,0.0609,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-21,2,1.2239855088333336,0.0,0.093802,0.0,0.06337,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-22,1,1.1949551119505684,-1115832.629395451,0.088369,1663658.06693178,0.05927,200000,197210.0272540932,-2789.9727459067944,0.986050136270466
2021-03-23,1,0.6942448312871494,-1115832.629395451,0.083028,1663658.06693178,0.05852,200000,190002.62163029326,-9997.378369706741,0.9500131081514663
2021-03-24,2,1.2237764679447831,0.0,0.0846,0.0,0.05568,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-25,0,0.7788615083678033,0.0,0.080762,0.0,0.05528,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-26,0,0.20390241405740056,0.0,0.090047,0.0,0.06464,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-27,0,0.0757016476970843,0.0,0.088445,0.0,0.0636,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-28,0,0.3393659171970291,0.0,0.090733,0.0,0.06362,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-29,0,0.19991042669180573,0.0,0.092003,0.0,0.06475,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-30,0,-0.7486155992795701,0.0,0.089331,0.0,0.06598,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-03-31,-2,-3.5107884943094825,0.0,0.087721,0.0,0.09296,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-01,-2,-2.3092234455516056,0.0,0.088056,0.0,0.08543,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-02,-2,-2.04662649739418,0.0,0.094023,0.0,0.09232,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-03,-2,-2.3735377407739473,0.0,0.087307,0.0,0.10143,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-04,-2,-2.4113334767971577,0.0,0.092423,0.0,0.12761,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-05,-2,-1.9402191973425817,0.0,0.102343,0.0,0.13655,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-06,-2,-1.2324384107455024,0.0,0.111808,0.0,0.12401,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-07,0,-0.9294679882502141,0.0,0.105908,0.0,0.11045,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-08,0,-0.8912863815616227,0.0,0.116636,0.0,0.12349,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-09,0,-0.32786664395711296,0.0,0.125996,0.0,0.11584,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-10,0,-0.13856244032264464,0.0,0.141922,0.0,0.1263,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-11,0,-0.008454309014368614,0.0,0.139394,0.0,0.12214,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-12,0,-0.4832552409102706,0.0,0.128931,0.0,0.12874,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-13,0,-0.21326494880224295,0.0,0.153447,0.0,0.14622,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-14,0,0.5075149490442786,0.0,0.168004,0.0,0.1404,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-15,0,-0.0014780264772483575,0.0,0.175601,0.0,0.16421,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-16,2,1.814030858888737,0.0,0.234485,0.0,0.16091,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-17,2,1.78393527799776,0.0,0.226425,0.0,0.15535,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-18,2,2.6640486001745365,0.0,0.253321,0.0,0.14302,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-19,2,2.2203801021397633,0.0,0.228215,0.0,0.12993,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-20,2,2.1851723768488074,0.0,0.251237,0.0,0.13279,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-21,2,1.7553586801376826,0.0,0.226271,0.0,0.12273,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-22,2,1.2901561382751874,0.0,0.190174,0.0,0.11001,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-23,2,1.4336777115387134,0.0,0.202086,0.0,0.10915,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-24,1,1.0536367524849868,-557592.7883821964,0.178425,970714.1503277726,0.10249,200000,198976.9865341868,-1023.0134658131865,0.994884932670934
2021-04-25,1,0.7483442011359682,-557592.7883821964,0.1683,970714.1503277726,0.10176,200000,192622.7382220778,-7377.261777922191,0.963113691110389
2021-04-26,1,0.544295787882598,-557592.7883821964,0.18849,970714.1503277726,0.11732,200000,218984.84879861446,18984.84879861446,1.0949242439930722
2021-04-27,1,0.5995073497570592,-557592.7883821964,0.2081,970714.1503277726,0.12594,200000,238286.79935461475,38286.79935461475,1.1914339967730738
2021-04-28,1,0.42070696479169817,-557592.7883821964,0.1984,970714.1503277726,0.12266,200000,229694.20689423237,29694.206894232368,1.1484710344711617
2021-04-29,1,0.2266951059066815,-557592.7883821964,0.19127,970714.1503277726,0.12123,200000,224330.44907809858,24330.44907809858,1.121652245390493
2021-04-30,0,-0.032510954519242935,0.0,0.20098,0.0,0.13223,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-01,0,0.027269186473844853,0.0,0.20422,0.0,0.13112,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-02,0,0.41476855492774894,0.0,0.21488,0.0,0.12759,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-03,0,-0.04673929545935198,0.0,0.21084,0.0,0.13159,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-04,0,-0.31492287074464687,0.0,0.18753,0.0,0.11917,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-05,-2,-1.7302020376568783,0.0,0.20705,0.0,0.14654,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-06,-2,-1.6374196613336232,0.0,0.21584,0.0,0.15216,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-07,0,-0.668883192362956,0.0,0.2306,0.0,0.14763,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-08,0,-0.5973026593437604,0.0,0.2234,0.0,0.14301,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-09,0,0.009841040511092698,0.0,0.23386,0.0,0.14295,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-10,0,-0.23152878162631688,0.0,0.20262,0.0,0.12716,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-11,0,-0.7158650131087656,0.0,0.21269,0.0,0.13893,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-12,-2,-1.7618628372296343,0.0,0.1666,0.0,0.11918,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-13,0,-0.7963256798346009,0.0,0.18222,0.0,0.12159,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-14,0,-0.7458980154273949,0.0,0.18674,0.0,0.12473,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-15,-2,-1.401009302812566,0.0,0.17254,0.0,0.12059,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-16,0,-0.7854782439037296,0.0,0.17646,0.0,0.11964,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-17,-2,-1.5290674740489687,0.0,0.15775,0.0,0.11279,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-18,-2,-1.4350941812996434,0.0,0.16183,0.0,0.11627,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-19,-2,-1.7819832390766004,0.0,0.10533,0.0,0.07881,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-20,0,-0.38712737864558117,0.0,0.13077,0.0,0.08928,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-21,-1,-1.0841578980433115,844744.5345667221,0.10813,-1172557.4649897262,0.0779,200000,182684.45304539934,-17315.546954600664,0.9134222652269967
2021-05-22,-2,-1.6657284931312282,0.0,0.09944,0.0,0.07534,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-23,0,-0.9830241822406456,0.0,0.08638,0.0,0.06285,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-24,0,0.034802494702988414,0.0,0.1124,0.0,0.07696,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-25,0,0.008368625449882507,0.0,0.11267,0.0,0.07714,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-26,2,1.4526731130360042,0.0,0.13306,0.0,0.08312,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-27,0,0.9796877419710992,0.0,0.1238,0.0,0.07949,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-28,0,0.4028964537036285,0.0,0.10815,0.0,0.07204,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-29,0,-0.21441561776691517,0.0,0.09896,0.0,0.06877,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-30,0,0.5973692713540809,0.0,0.10752,0.0,0.07196,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-05-31,2,2.227857363608094,0.0,0.12588,0.0,0.07679,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-01,2,1.3921737216705283,0.0,0.12068,0.0,0.07614,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-02,2,1.5284424025102292,0.0,0.12573,0.0,0.07804,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-03,2,2.355426594813807,0.0,0.14323,0.0,0.08223,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-04,2,1.5168400499585861,0.0,0.12902,0.0,0.07714,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-05,2,1.268060384997706,0.0,0.12534,0.0,0.07552,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-06,1,1.0609405569553216,-732506.4074119163,0.12766,1207382.4140762456,0.07745,200000,187023.53594041045,-12976.464059589547,0.9351176797020523
2021-06-07,1,0.5818810896054283,-732506.4074119163,0.11458,1207382.4140762456,0.0717,200000,170499.9032505242,-29500.096749475808,0.852499516252621
2021-06-08,0,0.17376789256718067,0.0,0.11285,0.0,0.07242,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-09,0,0.4188013976727532,0.0,0.11996,0.0,0.07536,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-10,0,-0.08545463475641484,0.0,0.11204,0.0,0.07257,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-11,0,-0.5263479853335157,0.0,0.10482,0.0,0.06919,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-12,0,-0.13356993307057619,0.0,0.10624,0.0,0.06804,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-13,0,-0.07558318840513746,0.0,0.11244,0.0,0.07153,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-14,0,-0.1398671682629451,0.0,0.11334,0.0,0.07203,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-15,0,-0.41182020238434264,0.0,0.11135,0.0,0.07174,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-16,0,-0.3090267310625356,0.0,0.10752,0.0,0.06895,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-17,-2,-1.7317543886658773,0.0,0.10726,0.0,0.0739,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-18,-2,-1.990803049759322,0.0,0.09957,0.0,0.06962,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-19,-2,-1.9975254267745184,0.0,0.09639,0.0,0.06827,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-20,-2,-1.321398570675124,0.0,0.0984,0.0,0.06768,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-21,-2,-1.9509027957226919,0.0,0.07332,0.0,0.05351,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-22,-2,-1.3930312063450345,0.0,0.07176,0.0,0.05103,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-23,-2,-2.0916699915056354,0.0,0.07614,0.0,0.05797,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-24,-2,-2.438739917785522,0.0,0.08077,0.0,0.06611,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-25,-2,-2.33777230943067,0.0,0.07209,0.0,0.06139,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-26,-2,-1.9744501023438432,0.0,0.074,0.0,0.06274,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-27,-2,-1.5799419685005895,0.0,0.07806,0.0,0.06479,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-28,-2,-1.3421918745640633,0.0,0.07942,0.0,0.06532,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-29,0,-0.5275249145778024,0.0,0.09008,0.0,0.06793,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-06-30,0,-0.3836125079596225,0.0,0.09134,0.0,0.06828,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-01,0,-0.5709874048235533,0.0,0.08424,0.0,0.06471,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-02,0,-0.5097909615975879,0.0,0.08655,0.0,0.06657,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-03,0,-0.38128816906724916,0.0,0.08736,0.0,0.06683,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-04,0,-0.33424432868665827,0.0,0.08778,0.0,0.06736,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-05,0,-0.3363610652375109,0.0,0.08342,0.0,0.06448,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-06,0,-0.1685979759940905,0.0,0.08446,0.0,0.06494,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-07,0,-0.1366382059283839,0.0,0.0834,0.0,0.06433,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-08,0,-0.687822723147551,0.0,0.07607,0.0,0.06106,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-09,0,-0.7042166525073851,0.0,0.07703,0.0,0.06219,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-10,0,-0.6754676614997577,0.0,0.07597,0.0,0.06142,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-11,0,-0.2898686266762727,0.0,0.07768,0.0,0.06184,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-12,0,-0.34129718054862146,0.0,0.07495,0.0,0.06004,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-13,0,-0.6669902286991125,0.0,0.07294,0.0,0.05937,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-14,0,-0.9977241227096993,0.0,0.07256,0.0,0.05989,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-15,-2,-1.4313598292644072,0.0,0.06904,0.0,0.05784,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-16,-2,-1.846636389425422,0.0,0.06521,0.0,0.05562,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-17,-2,-1.7573640986907935,0.0,0.0655,0.0,0.05597,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-18,0,-0.9972935527084626,0.0,0.06755,0.0,0.05592,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-19,-2,-1.7654666470160922,0.0,0.0618,0.0,0.05345,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-20,-2,-1.7791146221261935,0.0,0.05773,0.0,0.05045,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-21,0,-0.21074660567831974,0.0,0.06605,0.0,0.05388,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-22,0,-0.13600374581223923,0.0,0.06777,0.0,0.05526,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-23,0,0.7622577783152403,0.0,0.07099,0.0,0.056,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-24,0,0.6932137429141643,0.0,0.07219,0.0,0.05727,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-25,2,1.2485786030070725,0.0,0.07438,0.0,0.05791,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-26,2,2.0592950343269365,0.0,0.07754,0.0,0.05842,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-27,2,2.741494927257565,0.0,0.08396,0.0,0.06019,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
2021-07-28,2,1.8984665649766783,0.0,0.08283,0.0,0.0607,200000,182248.2495894435,-17751.750410556502,0.9112412479472175
