date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2020-07-25,0,0.3854661658162333,0.0,65.69,0.0,0.2755,200000,206697.61246466672,6697.612464666716,1.0334880623233336
2020-07-26,1,1.06190841817627,-1562.3402302695895,66.15,384339.1827160036,0.2689,200000,206697.61246466672,6697.612464666716,1.0334880623233336
2020-07-27,2,2.1781300731139175,0.0,70.77,0.0,0.271,200000,213108.51204480857,13108.512044808565,1.065542560224043
2020-07-28,2,1.8154987215289462,0.0,70.57,0.0,0.2711,200000,213108.51204480857,13108.512044808565,1.065542560224043
2020-07-29,1,1.0588580392626143,-1477.2529602440634,72.13,373350.5817183051,0.2854,200000,213108.51204480857,13108.512044808565,1.065542560224043
2020-07-30,0,-0.6101119493319801,0.0,70.48,0.0,0.3001,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-07-31,0,0.7610050331584309,0.0,74.9,0.0,0.2993,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-01,2,2.9280826490856544,0.0,89.37,0.0,0.3142,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-02,2,2.628420985761862,0.0,84.31,0.0,0.2884,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-03,2,1.3834241514852137,0.0,82.3,0.0,0.3007,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-04,2,1.3901752176201174,0.0,84.93,0.0,0.307,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-05,2,2.676427952382776,0.0,97.46,0.0,0.3051,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-06,2,1.8314767978751647,0.0,96.75,0.0,0.3157,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-07,2,1.2951138397337372,0.0,94.42,0.0,0.319,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-08,1,1.0995816834620469,-1056.7716888604593,97.08,310506.6451409606,0.3304,200000,205182.79110914678,5182.791109146783,1.025913955545734
2020-08-09,0,0.014435164337120263,0.0,92.01,0.0,0.348,200000,194360.04169214336,-5639.958307856636,0.9718002084607168
2020-08-10,-1,-1.1238415351515407,1091.7876738127366,89.01,-253999.00900698296,0.3826,200000,194360.04169214336,-5639.958307856636,0.9718002084607168
2020-08-11,-2,-1.5262531718341006,0.0,80.88,0.0,0.3681,200000,199553.2898496397,-446.7101503603044,0.9977664492481985
2020-08-12,-2,-1.5626850770777827,0.0,83.52,0.0,0.3849,200000,199553.2898496397,-446.7101503603044,0.9977664492481985
2020-08-13,-1,-1.0437964743281436,1141.609209666131,87.4,-264589.3527574114,0.3771,200000,199553.2898496397,-446.7101503603044,0.9977664492481985
2020-08-14,-2,-1.6634151824024974,0.0,85.03,0.0,0.4074,200000,210275.961065098,10275.961065098003,1.05137980532549
2020-08-15,-2,-1.6478619597838966,0.0,85.12,0.0,0.4193,200000,210275.961065098,10275.961065098003,1.05137980532549
2020-08-16,-2,-1.4996983401811854,0.0,85.3,0.0,0.4232,200000,210275.961065098,10275.961065098003,1.05137980532549
2020-08-17,-1,-1.1396233934404403,1212.1049173685612,86.74,-255251.2273186429,0.4119,200000,210275.961065098,10275.961065098003,1.05137980532549
2020-08-18,-1,-1.0463206925513935,1212.1049173685612,83.14,-255251.2273186429,0.3945,200000,201471.01200722682,1471.0120072268182,1.007355060036134
2020-08-19,-1,-1.116958019432493,1212.1049173685612,76.3,-255251.2273186429,0.3719,200000,187411.5366350245,-12588.463364975498,0.9370576831751225
2020-08-20,-1,-1.185764066904305,1212.1049173685612,78.87,-255251.2273186429,0.3987,200000,197367.37916480136,-2632.6208351986425,0.9868368958240068
2020-08-21,-1,-1.066791002170329,1212.1049173685612,73.56,-255251.2273186429,0.3715,200000,183988.2686705072,-16011.731329492788,0.9199413433525361
2020-08-22,-1,-1.1277825400801937,1212.1049173685612,76.88,-255251.2273186429,0.4036,200000,196206.02139309928,-3793.978606900724,0.9810301069654964
2020-08-23,-1,-0.3904738164788535,1212.1049173685612,84.36,-255251.2273186429,0.3852,200000,200575.94359235308,575.9435923530837,1.0028797179617654
2020-08-24,-1,-0.6651097344089335,1212.1049173685612,80.26,-255251.2273186429,0.3925,200000,197469.64739056808,-2530.352609431924,0.9873482369528404
2020-08-25,-1,-0.6798960435981963,1212.1049173685612,72.93,-255251.2273186429,0.3619,200000,180774.23079030606,-19225.769209693943,0.9038711539515303
2020-08-26,-1,-0.34994685389709806,1212.1049173685612,75.0,-255251.2273186429,0.3566,200000,181930.45646447013,-18069.54353552987,0.9096522823223506
2020-08-27,0,-0.17032705457167235,0.0,72.13,0.0,0.3394,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-08-28,0,0.32794806296718493,0.0,76.24,0.0,0.3494,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-08-29,0,0.3956986090371648,0.0,78.68,0.0,0.3665,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-08-30,2,1.2460269552352374,0.0,81.11,0.0,0.365,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-08-31,0,0.7129674942395735,0.0,78.29,0.0,0.3613,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-01,2,1.6896808530952607,0.0,83.17,0.0,0.3648,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-02,2,1.4873747648833053,0.0,75.9,0.0,0.3381,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-03,0,-0.210777809902667,0.0,56.77,0.0,0.2732,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-04,0,-0.37038327242602664,0.0,59.64,0.0,0.2889,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-05,0,0.10814771928480102,0.0,55.98,0.0,0.2646,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-06,0,-0.4701721506559375,0.0,58.92,0.0,0.2863,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-07,0,0.7085594975817383,0.0,61.86,0.0,0.2844,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-08,0,0.11690407792981027,0.0,58.69,0.0,0.2767,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-09,0,-0.1873038876078355,0.0,59.92,0.0,0.2855,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-10,0,-0.5499360576082704,0.0,62.07,0.0,0.2994,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-11,0,0.38756413364618947,0.0,63.32,0.0,0.2931,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-12,0,0.9270866689449913,0.0,65.68,0.0,0.2987,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-13,1,1.1862078584839175,-1674.7609524084673,62.54,372738.61197019764,0.281,200000,209479.09992725108,9479.099927251082,1.0473954996362553
2020-09-14,1,1.067407770954516,-1674.7609524084673,63.28,372738.61197019764,0.2847,200000,212097.5558963231,12097.555896323087,1.0604877794816154
2020-09-15,1,0.2262928353284645,-1674.7609524084673,59.4,372738.61197019764,0.2736,200000,201462.08480810904,1462.084808109037,1.0073104240405453
2020-09-16,0,-0.05688545084277785,0.0,58.34,0.0,0.2708,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-17,0,-0.526200166994079,0.0,59.65,0.0,0.2812,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-18,0,-0.5647471532207811,0.0,57.9,0.0,0.2735,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-19,0,-0.2701370520051899,0.0,57.97,0.0,0.2719,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-20,0,0.6698605682139434,0.0,57.6,0.0,0.2627,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-21,0,0.16498807204089452,0.0,51.63,0.0,0.2398,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-22,0,0.9224652813228614,0.0,53.31,0.0,0.2436,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-23,2,1.522104975635693,0.0,51.84,0.0,0.2326,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-24,2,1.4804935153174756,0.0,55.16,0.0,0.2469,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-25,0,-0.2642541220568729,0.0,54.87,0.0,0.2558,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-26,0,-0.559663661491979,0.0,56.2,0.0,0.263,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-27,0,-0.47190544465309203,0.0,55.55,0.0,0.2597,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-28,-2,-1.3901085092594831,0.0,56.22,0.0,0.2686,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-29,2,1.4199350412748113,0.0,61.25,0.0,0.2741,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-09-30,2,1.8279446644904593,0.0,64.1,0.0,0.2833,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-10-01,2,2.921984522052867,0.0,64.67,0.0,0.272,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-10-02,2,2.312232664540722,0.0,63.85,0.0,0.2688,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-10-03,1,1.0700914301693711,-1698.0655176126427,60.73,387828.2018977652,0.2659,200000,206247.03776923157,6247.037769231567,1.031235188846158
2020-10-04,1,1.1273096961323945,-1698.0655176126427,63.12,387828.2018977652,0.275,200000,213834.65099359542,13834.650993595424,1.069173254967977
2020-10-05,2,2.1838153379282774,0.0,65.76,0.0,0.2712,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-06,2,1.875075785914847,0.0,61.48,0.0,0.2533,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-07,2,1.3515227876616298,0.0,61.48,0.0,0.2574,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-08,0,0.9927446741463076,0.0,61.99,0.0,0.2626,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-09,0,0.8374734088209447,0.0,63.52,0.0,0.2699,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-10,2,1.5177991627025238,0.0,66.79,0.0,0.2729,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-11,2,2.145425051286275,0.0,72.46,0.0,0.2823,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-12,2,1.6505554502825779,0.0,72.93,0.0,0.2877,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-13,1,1.0210417428311784,-1518.002125394356,70.07,374266.0412610222,0.2842,200000,212732.81785276503,12732.81785276503,1.0636640892638252
2020-10-14,2,1.2408895911573317,0.0,68.75,0.0,0.2734,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-15,0,0.8104716599364786,0.0,68.24,0.0,0.2767,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-16,0,0.02078019520283008,0.0,62.59,0.0,0.2639,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-17,0,-0.3739144537774949,0.0,62.99,0.0,0.2695,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-18,0,-0.3195861484485442,0.0,64.42,0.0,0.2725,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-19,0,-0.9854897584749379,0.0,64.08,0.0,0.2769,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-20,-2,-2.188888392717051,0.0,57.85,0.0,0.2635,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-21,-2,-1.5755985169903424,0.0,62.72,0.0,0.2809,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-22,0,-0.6663629181606572,0.0,65.54,0.0,0.2828,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-23,0,-0.9412737719569139,0.0,63.26,0.0,0.2761,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-24,-2,-1.4946431281814554,0.0,64.14,0.0,0.288,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-25,-1,-1.094732162182884,1710.778463381102,62.77,-386001.30893756927,0.2782,200000,214771.12829286355,14771.128292863548,1.0738556414643177
2020-10-26,-2,-1.4519179669932594,0.0,60.2,0.0,0.2738,200000,217469.42318442767,17469.423184427666,1.0873471159221384
2020-10-27,-2,-1.253218953063162,0.0,61.2,0.0,0.2775,200000,217469.42318442767,17469.423184427666,1.0873471159221384
2020-10-28,-2,-1.7849605762995309,0.0,56.8,0.0,0.2692,200000,217469.42318442767,17469.423184427666,1.0873471159221384
2020-10-29,-1,-1.0514228744393666,1911.9871917041294,56.87,-419016.2296424425,0.2595,200000,217469.42318442767,17469.423184427666,1.0873471159221384
2020-10-30,-1,-0.44004403305677947,1911.9871917041294,58.21,-419016.2296424425,0.2571,200000,219025.84707016934,19025.847070169344,1.0951292353508468
2020-10-31,0,-0.14427603780122672,0.0,58.16,0.0,0.2539,200000,212656.46882113165,12656.468821131653,1.0632823441056583
2020-11-01,0,0.05924964599827716,0.0,58.17,0.0,0.2527,200000,212656.46882113165,12656.468821131653,1.0632823441056583
2020-11-02,0,-0.6571994041140695,0.0,54.77,0.0,0.2467,200000,212656.46882113165,12656.468821131653,1.0632823441056583
2020-11-03,-1,-1.193384797752988,1998.6510227549966,53.2,-433108.8978027121,0.2455,200000,212656.46882113165,12656.468821131653,1.0632823441056583
2020-11-04,0,0.513663863893812,0.0,54.09,0.0,0.2359,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-05,0,0.34879402665231424,0.0,56.69,0.0,0.2492,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-06,0,0.8362662557239526,0.0,61.57,0.0,0.2674,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-07,0,-0.24018509067423388,0.0,57.4,0.0,0.2573,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-08,0,0.6392897310334061,0.0,60.61,0.0,0.2662,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-09,2,1.3474494395160714,0.0,58.42,0.0,0.2514,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-10,1,1.1816460716401893,-1750.083169590024,59.06,406288.9622483759,0.2544,200000,206719.82399197365,6719.823991973652,1.0335991199598682
2020-11-11,2,1.50848518656292,0.0,58.92,0.0,0.2513,200000,207734.30813120102,7734.308131201018,1.0386715406560052
2020-11-12,2,3.107153209553761,0.0,62.99,0.0,0.2484,200000,207734.30813120102,7734.308131201018,1.0386715406560052
2020-11-13,2,2.586521770098969,0.0,65.8,0.0,0.2566,200000,207734.30813120102,7734.308131201018,1.0386715406560052
2020-11-14,2,1.9830818773640086,0.0,63.9,0.0,0.2515,200000,207734.30813120102,7734.308131201018,1.0386715406560052
2020-11-15,1,1.073071865777829,-1698.2857106867318,61.16,414970.65148062527,0.2503,200000,207734.30813120102,7734.308131201018,1.0386715406560052
2020-11-16,2,1.6755279870923563,0.0,64.55,0.0,0.2532,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-17,2,1.296260445222015,0.0,66.82,0.0,0.2658,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-18,0,0.7622572913099919,0.0,63.17,0.0,0.2572,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-19,0,0.7154602332044682,0.0,62.38,0.0,0.2536,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-20,0,0.017744559332889744,0.0,63.23,0.0,0.266,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-21,-1,-1.166487306995798,1461.6364761851778,72.62,-324897.5846359584,0.3267,200000,212288.08180113524,12288.081801135238,1.0614404090056762
2020-11-22,-2,-1.630100030994062,0.0,68.79,0.0,0.3196,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-23,-2,-1.2957878530794935,0.0,79.52,0.0,0.3612,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-24,0,-0.8413140613413261,0.0,86.8,0.0,0.3845,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-25,-2,-1.2156963112239751,0.0,78.15,0.0,0.3552,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-26,0,-0.44928990206092206,0.0,70.16,0.0,0.3046,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-27,-1,-1.038403997022419,1550.93076729503,69.5,-344816.6613147939,0.3126,200000,215579.37665400916,15579.37665400916,1.0778968832700457
2020-11-28,-1,-1.04257669470845,1550.93076729503,75.31,-344816.6613147939,0.3397,200000,233934.8159336242,33934.815933624195,1.169674079668121
2020-11-29,-1,-1.1776927497770704,1550.93076729503,75.06,-344816.6613147939,0.3435,200000,234857.38655479666,34857.386554796656,1.1742869327739833
2020-11-30,-1,-0.7552827312464646,1550.93076729503,78.91,-344816.6613147939,0.3523,200000,243862.85662845272,43862.85662845272,1.2193142831422636
2020-12-01,-1,-0.36981321999968636,1550.93076729503,74.82,-344816.6613147939,0.3263,200000,228554.31659603136,28554.316596031364,1.1427715829801568
2020-12-02,-1,-0.7527942921971188,1550.93076729503,76.66,-344816.6613147939,0.3445,200000,237683.69244378348,37683.69244378348,1.1884184622189173
2020-12-03,-1,-1.060931262938293,1550.93076729503,75.69,-344816.6613147939,0.3489,200000,237696.4829092924,37696.48290929239,1.1884824145464619
2020-12-04,-1,-1.164366242126403,1550.93076729503,69.01,-344816.6613147939,0.322,200000,218060.69719439367,18060.697194393666,1.0903034859719682
2020-12-05,-2,-1.3289063629293851,0.0,71.83,0.0,0.3415,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-06,0,-0.46381290180743107,0.0,74.61,0.0,0.3383,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-07,2,1.2304748828037593,0.0,75.57,0.0,0.3186,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-08,0,0.943973821252075,0.0,69.61,0.0,0.2991,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-09,0,0.22451966518791258,0.0,69.38,0.0,0.3084,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-10,2,1.2346803460802342,0.0,65.96,0.0,0.2852,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-11,2,1.3025871448584938,0.0,63.71,0.0,0.2738,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-12,0,0.4048749184482412,0.0,65.95,0.0,0.2907,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-13,0,0.2981606984018954,0.0,68.25,0.0,0.3014,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-14,0,0.060045804896764206,0.0,68.0,0.0,0.3025,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-15,0,-0.45127857634875157,0.0,67.63,0.0,0.3054,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-16,0,-0.2950755063329448,0.0,73.21,0.0,0.3296,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-17,1,1.0621928101060092,-1493.8806507687755,74.28,346118.07466969633,0.3206,200000,221930.90947820927,21930.909478209272,1.1096545473910464
2020-12-18,1,0.4858104601401962,-1493.8806507687755,73.89,346118.07466969633,0.3239,200000,222490.48567081947,22490.48567081947,1.1124524283540973
2020-12-19,0,-1.2788965780817745,0.0,73.5,0.0,0.3405,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-20,0,0.33989007189339593,0.0,73.69,0.0,0.3243,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-21,0,-0.2766052844703981,0.0,67.77,0.0,0.3044,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-22,0,-0.6113306061584762,0.0,67.64,0.0,0.3072,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-23,-2,-1.9457310037771811,0.0,55.42,0.0,0.2647,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-24,-2,-1.6575851792214427,0.0,62.1,0.0,0.2944,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-25,0,-0.6501147510174772,0.0,64.27,0.0,0.2926,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-26,0,0.9848006167192466,0.0,66.56,0.0,0.2867,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-27,0,0.17074514124303591,0.0,66.97,0.0,0.297,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-28,0,0.2104804876254422,0.0,69.04,0.0,0.3064,200000,213877.9328846827,13877.932884682697,1.0693896644234135
2020-12-29,-1,-1.123830979772372,1636.9044304659628,65.33,-353517.24443749205,0.3025,200000,213877.93288468267,13877.932884682668,1.0693896644234133
2020-12-30,-1,-0.8836542213844736,1636.9044304659628,64.09,-353517.24443749205,0.2954,200000,209338.1989553987,9338.198955398693,1.0466909947769936
2020-12-31,-1,-0.9944506811891793,1636.9044304659628,63.91,-353517.24443749205,0.2964,200000,209397.07340235234,9397.07340235234,1.0469853670117617
2021-01-01,-2,-2.9691260973723077,0.0,56.6,0.0,0.2912,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-02,-2,-1.901723944123467,0.0,57.46,0.0,0.2863,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-03,-2,-2.2803951213979468,0.0,59.35,0.0,0.3098,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-04,-2,-2.6962018882710823,0.0,60.34,0.0,0.3433,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-05,-2,-2.4336266239467457,0.0,59.64,0.0,0.352,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-06,-2,-2.1223100269117734,0.0,63.92,0.0,0.3819,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-07,-2,-1.4577824179675964,0.0,67.75,0.0,0.3831,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-08,0,-0.9320521175763303,0.0,68.59,0.0,0.3693,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-09,-1,-1.024005645141162,1428.9480093097077,78.44,-259459.91169040152,0.432,200000,224173.36370050692,24173.363700506918,1.1208668185025346
2021-01-10,0,1.0802243763770834,0.0,96.37,0.0,0.427,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-11,2,1.6085180655603772,0.0,88.24,0.0,0.368,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-12,2,2.5363850064466096,0.0,99.72,0.0,0.3592,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-13,2,2.2124987039077024,0.0,117.35,0.0,0.4151,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-14,2,1.4430181064202687,0.0,111.71,0.0,0.4251,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-15,0,0.7305169752582749,0.0,103.25,0.0,0.4324,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-16,1,1.102168559440271,-912.5417576569756,108.08,232064.73686486098,0.425,200000,197255.02633513184,-2744.9736648681574,0.9862751316756592
2021-01-17,1,0.5364472341233429,-912.5417576569756,102.25,232064.73686486098,0.4357,200000,194418.0005724457,-5581.999427554314,0.9720900028622285
2021-01-18,0,0.06403109595426602,0.0,103.98,0.0,0.4774,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-19,0,0.07435621885282265,0.0,102.42,0.0,0.4693,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-20,0,-0.16374135016287292,0.0,98.99,0.0,0.4728,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-21,0,-0.48782214261957435,0.0,82.92,0.0,0.4189,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-22,0,-0.6674851285157501,0.0,86.94,0.0,0.4556,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-23,0,-0.6723438089791391,0.0,85.95,0.0,0.451,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
2021-01-24,0,-0.531266034721023,0.0,90.0,0.0,0.4563,200000,181353.4129170195,-18646.58708298049,0.9067670645850976
